context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
alto,2,0.08,0.08,0.04,0.12
blind,2,0.2,0.17,0.12,0.27
melon,2,0.16,0.11,0.09,0.23
cabbage,2,0.51,0.47,0.22,0.79
cardiac,2,0.01,0.01,0.0,0.02
expressed,2,0.04,0.03,0.01,0.06
honor,2,0.05,0.04,0.01,0.09
wine,2,0.09,0.06,0.07,0.12
australia,2,0.02,0.01,0.01,0.03
grape,2,0.19,0.14,0.07,0.31
wines,2,0.06,0.04,0.05,0.06
wrestler,2,0.01,0.0,0.01,0.01
factory,2,0.18,0.17,0.11,0.24
cocoa,2,0.18,0.17,0.17,0.18
chip,2,0.14,0.14,0.13,0.15
candy,2,0.08,0.07,0.05,0.11
syrup,2,0.06,0.05,0.05,0.07
eating,2,0.03,0.02,0.03,0.03
night,2,0.1,0.1,0.06,0.13
vision,2,0.08,0.08,0.07,0.09
raw,2,0.07,0.07,0.07,0.08
same,2,0.03,0.02,0.02,0.04
20,2,0.02,0.02,0.01,0.03
we,2,0.05,0.04,0.03,0.06
awards,2,0.02,0.01,0.02,0.02
people,2,0.04,0.03,0.02,0.06
owls,2,0.02,0.01,0.02,0.02
just,2,0.01,0.01,0.01,0.01
anger,2,0.12,0.11,0.02,0.23
caused,2,0.03,0.02,0.02,0.04
could,2,0.03,0.02,0.02,0.04
failure,2,0.03,0.01,0.01,0.04
mind,2,0.07,0.07,0.03,0.12
having,2,0.02,0.01,0.01,0.02
spirits,2,0.01,0.0,0.01,0.01
surgery,2,0.06,0.05,0.01,0.1
pet,2,0.21,0.21,0.21,0.22
fat,2,0.09,0.08,0.08,0.1
short,2,0.11,0.1,0.03,0.18
children,2,0.02,0.01,0.02,0.02
lung,2,0.01,0.0,0.0,0.01
above,2,0.04,0.04,0.04,0.04
body,2,0.03,0.03,0.02,0.04
complications,2,0.01,0.01,0.0,0.02
stroke,2,0.0,0.0,0.0,0.0
diabetes,2,0.0,0.0,0.0,0.0
sea,2,0.09,0.08,0.03,0.14
air,2,0.05,0.05,0.03,0.07
carriage,2,0.01,0.0,0.01,0.01
farmhouse,2,0.01,0.0,0.01,0.01
table,2,0.05,0.05,0.03,0.07
consumption,2,0.03,0.02,0.02,0.03
ginger,2,0.24,0.23,0.21,0.27
fern,2,0.09,0.06,0.07,0.12
wineries,2,0.01,0.0,0.01,0.01
beef,2,0.17,0.16,0.04,0.3
cow,2,0.18,0.18,0.07,0.3
salad,2,0.08,0.05,0.05,0.12
restaurants,2,0.06,0.05,0.04,0.07
contributing,2,0.03,0.03,0.01,0.05
pot,2,0.06,0.05,0.03,0.08
plantation,2,0.1,0.09,0.09,0.1
dried,2,0.03,0.02,0.02,0.05
frozen,2,0.74,0.74,0.73,0.76
yogurt,2,0.25,0.25,0.06,0.43
genus,2,0.36,0.32,0.06,0.67
grains,2,0.27,0.27,0.12,0.42
cereal,2,0.19,0.19,0.08,0.29
grain,2,0.15,0.15,0.1,0.2
sheep,2,0.08,0.07,0.04,0.11
cattle,2,0.04,0.04,0.03,0.06
farms,2,0.03,0.03,0.03,0.03
potatoes,2,0.08,0.05,0.07,0.1
ridge,2,0.02,0.01,0.01,0.02
easter,1,0.39,0.39,0.39,0.39
sperm,1,0.34,0.34,0.34,0.34
yolk,1,0.34,0.33,0.34,0.34
laying,1,0.29,0.29,0.29,0.29
hatches,1,0.27,0.27,0.27,0.27
fertilized,1,0.21,0.21,0.21,0.21
whites,1,0.21,0.2,0.21,0.21
harbor,1,0.19,0.19,0.19,0.19
yolks,1,0.17,0.17,0.17,0.17
nest,1,0.15,0.15,0.15,0.15
lays,1,0.15,0.14,0.15,0.15
laid,1,0.13,0.13,0.13,0.13
boiled,1,0.1,0.09,0.1,0.1
hard,1,0.04,0.04,0.04,0.04
cycle,1,0.02,0.02,0.02,0.02
shape,1,0.02,0.01,0.02,0.02
within,1,0.01,0.01,0.01,0.01
stops,1,0.45,0.45,0.45,0.45
pit,1,0.41,0.41,0.41,0.41
stop,1,0.34,0.34,0.34,0.34
lap,1,0.33,0.33,0.33,0.33
gravel,1,0.24,0.24,0.24,0.24
laps,1,0.2,0.2,0.2,0.2
viper,1,0.2,0.2,0.2,0.2
caution,1,0.19,0.19,0.19,0.19
mine,1,0.14,0.14,0.14,0.14
orchestra,1,0.13,0.13,0.13,0.13
dug,1,0.12,0.12,0.12,0.12
pits,1,0.1,0.1,0.1,0.1
crew,1,0.08,0.08,0.08,0.08
snake,1,0.08,0.07,0.08,0.08
flag,1,0.08,0.08,0.08,0.08
car,1,0.05,0.05,0.05,0.05
passion,1,0.05,0.05,0.05,0.05
lead,1,0.04,0.04,0.04,0.04
garage,1,0.03,0.02,0.03,0.03
whipped,1,0.23,0.23,0.23,0.23
forewings,1,0.18,0.18,0.18,0.18
hindwings,1,0.14,0.14,0.14,0.14
parlor,1,0.14,0.14,0.14,0.14
brownish,1,0.13,0.13,0.13,0.13
pale,1,0.09,0.09,0.09,0.09
livery,1,0.09,0.09,0.09,0.09
cone,1,0.06,0.06,0.06,0.06
colored,1,0.06,0.05,0.06,0.06
coloured,1,0.05,0.05,0.05,0.05
colour,1,0.05,0.05,0.05,0.05
flowers,1,0.04,0.03,0.04,0.04
pink,1,0.03,0.02,0.03,0.03
