,context,n_concepts,mean_tfidf,mean_diff,evidence
0,features,33,0,0,u
1,plenty,33,0,0,u
2,burst,32,0,0,u
3,29,32,0,0,u
4,carries,32,0,0,u
5,steel,31,0.01,0.01,u
6,hand,31,0.01,0,u
7,around,30,0.01,0,u
8,mentioned,30,0,0,u
9,told,30,0.01,0,u
10,16,30,0.01,0,u
11,about,30,0.01,0,u
12,while,30,0.01,0,u
13,hit,30,0.01,0.01,u
14,tiny,30,0.01,0,u
15,was,30,0.02,0.01,u
16,believes,29,0,0,u
17,red,29,0.06,0.04,p
18,already,29,0,0,u
19,wish,29,0,0,u
20,red,29,0.06,0.04,p
