,animal,reptile,plant,mammal,no-cat,measure,relation,fish,object,bird,communication,vehicle,food,all,mean
bloodhound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
croaker,0.22788476632067847,0.0,0.0,0.0,0.0,0.0,0.0,0.2337525767518675,0.22788476632067847,0.0,0.0,0.0,0.17698333182040318,0.2285465890462427,0.0782180021614193
snake,0.0019657478324460395,0.0027581852277198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0019657478324460395,0.0,0.0,0.0,0.0,0.001969363606525223,0.0006185031785097963
runner,0.0002459449799516958,0.0,0.0,0.0,0.0,0.0,0.0,0.0002362629035417849,0.0002459449799516958,0.0,0.0,0.0,0.0,0.00024593421094440523,6.95776481706844e-05
bear,0.001302055021533318,0.0,0.0,0.0014882926455759028,0.0,0.0,0.0,0.0,0.001302055021533318,0.0,0.0,0.0,0.0,0.0013049945703316117,0.0003855283756410108
burbot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sardine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glutton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serpent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catfish,0.00291111481485399,0.0,0.0,0.0,0.0,0.0,0.0,0.003717166574224722,0.00291111481485399,0.0,0.0,0.0,0.002568868349235719,0.002921072856985856,0.0010735241007253054
otter,0.004120509171399505,0.0,0.0,0.004504891072347758,0.0,0.0,0.005344699184747236,0.0,0.004120509171399505,0.0,0.0,0.0,0.0,0.004131117513815915,0.00158726615097928
sunfish,0.004003797430985506,0.0,0.0,0.0,0.0,0.0,0.0,0.005447814777189926,0.004003797430985506,0.0,0.0,0.0,0.003462829610408038,0.004020206028389005,0.0014956032341398556
cat,0.003563637691494723,0.0,0.0,0.003680261894652984,0.003674727707527231,0.0,0.0,0.0,0.003563637691494723,0.0,0.0,0.003723057635203599,0.0,0.0035647160435986255,0.0015550027617122774
haddock,0.021383838743064744,0.0,0.0,0.0,0.0,0.0,0.0,0.028087108679114403,0.021383838743064744,0.0,0.0,0.0,0.017419553243606556,0.021460736018693347,0.007838219673395985
mouse,0.000864450998348953,0.0,0.0,0.0009493668740643993,0.0,0.0,0.0,0.0,0.000864450998348953,0.0,0.0,0.0,0.0,0.0008654838519958821,0.00025312519448272765
halfbeak,0.05888090105452437,0.0,0.0,0.0,0.0,0.0,0.0,0.027414716174094376,0.05888090105452437,0.0,0.0,0.0,0.0,0.0578265421377412,0.014500218601491739
fawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wolf,0.0018572624252599697,0.0,0.0,0.0020422764560313073,0.0024443398302797298,0.0,0.0,0.0,0.0018572624252599697,0.0,0.0,0.0,0.0,0.0018598148841255677,0.0007186397157826102
barbet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lynx,0.0008695131650458446,0.0,0.0,0.0009722204839825232,0.0,0.0,0.0,0.0,0.0008695131650458446,0.0,0.0,0.0,0.0,0.0008715733735932734,0.00025591572769053473
blenny,0.01962758679262441,0.0,0.0,0.0,0.0,0.0,0.0,0.030343287582090858,0.01962758679262441,0.0,0.0,0.0,0.0,0.019738259372779513,0.006381194324294228
trout,0.008037911637844133,0.0,0.0,0.0,0.0,0.0,0.0,0.008497059868510466,0.008037911637844133,0.0,0.0,0.0,0.006944231513684486,0.008048239866187003,0.0028260967517193016
crab,0.02204723718244326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02204723718244326,0.0,0.0,0.0,0.019188503107794574,0.022099637492656532,0.00609875821180983
albacore,0.013140237683622508,0.0,0.0,0.0,0.0,0.0,0.0,0.015183583556966545,0.013140237683622508,0.0,0.0,0.0,0.011974544477667937,0.01318244139274676,0.0047586460567590185
guppy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duckling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shad,0.012585944023044783,0.0,0.0,0.0,0.0,0.0,0.0,0.016658580237286804,0.012585944023044783,0.0,0.0,0.0,0.011379506875417389,0.01273887211849727,0.004710631948377931
painter,0.0005692266771093883,0.0,0.0,0.0005916811174768647,0.0,0.0,0.0,0.0,0.0005692266771093883,0.0,0.0,0.0,0.0,0.0005704701655002507,0.00016432890265684943
stickleback,0.013176645034594859,0.0,0.0,0.0,0.0,0.0,0.0,0.017764707137831362,0.013176645034594859,0.0,0.0,0.0,0.0,0.013222924624820087,0.004095780130845798
bass,0.001385362036825566,0.0,0.0,0.0,0.0,0.0,0.0,0.0015402236594159236,0.001385362036825566,0.0,0.001358034926146459,0.0,0.0011840863463588515,0.001386512473202515,0.0005885415341982059
frog,0.0009082463948368721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009082463948368721,0.0,0.0,0.0,0.0,0.0009108038347848397,0.0001948069017470417
pug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loach,0.002642736738963194,0.0,0.0,0.0,0.0,0.0,0.0,0.003197670539190969,0.002642736738963194,0.0,0.0,0.0,0.0,0.002652077627567612,0.0007953729746203549
sawfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shark,0.011733386300974478,0.0,0.0,0.0,0.0,0.0,0.0,0.013390791515747203,0.011733386300974478,0.0,0.0,0.0,0.0,0.011753816163741708,0.0034722414486741335
grindle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armadillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anglerfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottlenose,0.009400776929859156,0.0,0.0,0.01019526064165135,0.0,0.0,0.0,0.0,0.009400776929859156,0.0,0.0,0.0,0.0,0.00943292908073337,0.002744981684435931
shrimp,0.007073941956132868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007073941956132868,0.0,0.0,0.0,0.007373178682630453,0.0071044661315028765,0.002044680623314219
bullhead,0.007022664934176571,0.0,0.0,0.0,0.0,0.0,0.0,0.008618996304148753,0.007022664934176571,0.0,0.0,0.0,0.0,0.007089401107219808,0.002125266234265836
octopus,0.008609103713147992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008609103713147992,0.0,0.0,0.0,0.007015377956216671,0.008623216623027952,0.0023469144289671863
toy,0.0024367888408804595,0.0,0.0,0.002553181604075545,0.0,0.0,0.0,0.0,0.0024367888408804595,0.0,0.0,0.0,0.0,0.002439771396469438,0.0007047521915932787
cob,0.0030200751714938388,0.0,0.0,0.003241312397170897,0.004208694015365458,0.0,0.0,0.0,0.0030200751714938388,0.0030094768660973324,0.0,0.0,0.0,0.0030277874906306287,0.0013948157937322854
pony,0.0008973625057924555,0.0,0.0,0.0009861215496560207,0.0,0.0,0.0,0.0,0.0008973625057924555,0.0,0.0009594023873586969,0.0,0.0,0.000898655561853792,0.00033135032217524433
albatross,0.02210502722567614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02210502722567614,0.023222329343235155,0.0,0.0,0.0,0.022171885683192855,0.006400304962698592
mammal,0.007796220612177742,0.0,0.0,0.008208265845570255,0.0,0.0,0.0,0.0,0.007796220612177742,0.0,0.0,0.0,0.0,0.007855339065484914,0.0022611461525293324
gnu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flamingo,0.004040330171876827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004040330171876827,0.003968229225024627,0.0,0.0,0.0,0.004043261998234824,0.0011494393976437933
panther,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darter,0.0013029618335062892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013029618335062892,0.001450371246645891,0.0,0.0,0.0,0.0013100011849323362,0.00038330686418505753
reindeer,0.001212423639649335,0.0,0.0,0.001480191207326256,0.0,0.0,0.0,0.0,0.001212423639649335,0.0,0.0,0.0,0.0,0.0012161027928330333,0.00036579580567556855
mankind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheldrake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cod,0.055307082227034385,0.0,0.0,0.0,0.0,0.0,0.0,0.046720865140095914,0.055307082227034385,0.0,0.0,0.0,0.03828734103007299,0.055299593105097106,0.017922997409238195
hippo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cichlid,0.008936605150470341,0.0,0.0,0.0,0.0,0.0,0.0,0.010318345716475023,0.008936605150470341,0.0,0.0,0.0,0.0,0.008974132298030742,0.0026546920225318893
bluefish,0.11706795909387842,0.0,0.0,0.0,0.0,0.0,0.0,0.1511400507566062,0.11706795909387842,0.0,0.0,0.0,0.10051661089027353,0.11760177496285881,0.04309959677124967
whiting,0.0064612975543772945,0.0,0.0,0.0,0.0,0.0,0.0,0.00763683892102809,0.0064612975543772945,0.0,0.0,0.0,0.005413333632464282,0.006481375994972451,0.002318153118372815
gunnel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leopard,0.004389541050674615,0.0,0.0,0.004836379377699819,0.0,0.0,0.0051462501451831275,0.0,0.004389541050674615,0.0,0.0,0.0,0.0,0.004390384565836626,0.0016537211564334859
beaver,0.001193694826982652,0.0,0.0,0.0012729741576611173,0.0,0.0,0.0014538843443659165,0.0,0.001193694826982652,0.0,0.0,0.0,0.0,0.001194971256618349,0.0004506585294721919
whale,0.03647881114498649,0.0,0.0,0.041575743323635915,0.0,0.0,0.0,0.0,0.03647881114498649,0.0,0.0,0.0,0.0,0.036573709215287485,0.010793362487778313
retriever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goatfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.0021366691150119,0.0,0.0,0.0022293371661592136,0.002291529510152945,0.0,0.0,0.0,0.0021366691150119,0.0,0.0,0.0,0.0017345421210540354,0.0021376526392482276,0.0009047428333313016
duck,0.001763221810784084,0.0,0.0,0.0,0.0,0.001740229422004435,0.0,0.0,0.001763221810784084,0.0018027212019820719,0.0,0.0,0.0014063627818813658,0.0017655218346036448,0.0007315199187171204
scaup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seahorse,0.00413853524760563,0.0,0.0,0.004848068409527602,0.0,0.0,0.0,0.0050260901307899635,0.00413853524760563,0.0,0.0,0.0,0.0,0.004157246634622672,0.0015934625478679642
boa,0.0053423149784958,0.008205559834873786,0.0,0.0,0.0,0.0,0.0,0.0,0.0053423149784958,0.0,0.0,0.0,0.0,0.005361164684795211,0.0017322396054757568
bay,0.0116226325963219,0.0,0.01493578565562988,0.012898281158574375,0.0,0.0,0.0,0.0,0.0116226325963219,0.0,0.0,0.0,0.0,0.011656958371743768,0.004481163598470845
silverside,0.07531341164341157,0.0,0.0,0.0,0.0,0.0,0.0,0.07904736757271283,0.07531341164341157,0.0,0.0,0.0,0.0,0.07557380505360768,0.021803428279510262
primate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deer,0.002379827383476874,0.0,0.0,0.0025785181689950776,0.0,0.0,0.0,0.0,0.002379827383476874,0.0,0.0,0.0,0.0,0.0023788593604717966,0.0006940737354586159
bluefin,0.04644226512734853,0.0,0.0,0.0,0.0,0.0,0.0,0.05814739212409013,0.04644226512734853,0.0,0.0,0.0,0.05539416392143623,0.04660008795421925,0.01807329816103162
rockfish,0.004845477509017837,0.0,0.0,0.0,0.0,0.0,0.0,0.006218818909453334,0.004845477509017837,0.0,0.0,0.0,0.0041478638945720535,0.0048665891446534595,0.0017803019261938946
cygnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gander,0.003702688146866719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003702688146866719,0.0034698913761859293,0.0,0.0,0.0,0.0037116961069645223,0.001041925984063135
cobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capelin,0.01553247080157694,0.0,0.0,0.0,0.0,0.0,0.0,0.016547418696153667,0.01553247080157694,0.0,0.0,0.0,0.0,0.015506853163636751,0.004508515247353164
largemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coypu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plaice,0.033475868002610806,0.0,0.0,0.0,0.0,0.0,0.0,0.0348794107764792,0.033475868002610806,0.0,0.0,0.0,0.02513191237769422,0.033515993122112175,0.011462789448679086
wren,0.0009698104871649934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009698104871649934,0.0009710200303897518,0.0,0.0,0.0,0.000962676705372796,0.0002766655507208953
creeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fox,0.0017603056334779144,0.0,0.0,0.002280376195145971,0.0,0.0,0.0023620757133387244,0.0,0.0017603056334779144,0.0,0.0,0.0,0.0,0.0017480594258832468,0.0007079373286659837
partridge,0.0015726620940461028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015726620940461028,0.00163092593236976,0.0,0.0,0.0012256011855125628,0.0015609755855609797,0.0005402019208239648
bat,0.00026737521438828667,0.0,0.0,0.0003455936024896683,0.0,0.0,0.0,0.0,0.00026737521438828667,0.0,0.0,0.0,0.0,0.0002654524389362917,8.184260501446666e-05
toucanet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curassow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
livestock,0.001231904156631309,0.0,0.0,0.0016051268346043298,0.0,0.0,0.0,0.0,0.001231904156631309,0.0,0.0,0.0,0.0,0.0012229975511242276,0.00037799519278508396
accentor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dunnock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squirrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canary,0.019982833553149646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019982833553149646,0.021920883734466077,0.0,0.0,0.0,0.01983126893077928,0.005836987126538904
thornbill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silverfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparrow,0.0008519508147024844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008519508147024844,0.0010182211785053402,0.0,0.0,0.0,0.0008457225330593342,0.00025484609578354595
chameleon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chamois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drum,0.0006057207030876387,0.0,0.0,0.0,0.0,0.0,0.0,0.0005060648240438418,0.0006057207030876387,0.0,0.0,0.0,0.0,0.0006012829632184936,0.00016562779953125805
pompon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meadowlark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bonobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chicken,0.0005346970530586404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005346970530586404,0.0005054777602554901,0.0,0.0,0.0005219740229713834,0.000535218856793856,0.0001880046247241436
lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,0.0010255056978686402,0.0,0.0015449405688991635,0.0013362111374965336,0.0,0.0,0.0015035395981690609,0.0,0.0010255056978686402,0.0,0.0013387006038694338,0.0,0.0008292698675434362,0.0010178798237424423,0.0006872537853898108
eagle,0.0015586860604944878,0.0,0.0,0.0,0.0,0.0019376467923926874,0.0,0.0,0.0015586860604944878,0.0015843405094614852,0.0,0.0,0.0,0.0015460955487885527,0.00058467535511655
beef,0.0002854123556972116,0.0,0.0,0.0003426124389936733,0.0,0.0,0.0,0.0,0.0002854123556972116,0.0,0.0,0.0,0.00027307181626641313,0.00028537010512681693,0.0001051342194129519
crow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skylark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owl,0.0014909237384799006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014909237384799006,0.0017704122966643767,0.0,0.0,0.0,0.0014802374909510124,0.000445178376041085
buzzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cockatoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
springbok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bunting,0.0035886163115046318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035886163115046318,0.004419868006846098,0.0,0.0,0.0,0.003565475054504517,0.00108304112031142
robin,0.0003780669391371304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003780669391371304,0.00039801248837810407,0.0,0.0,0.0,0.00037536421851541024,0.00010925075608341251
lion,0.0011180345019368247,0.0,0.0,0.0015158200064853305,0.0,0.0,0.0,0.0,0.0011180345019368247,0.0,0.0,0.0,0.0,0.001110005608295073,0.00034727818704671803
thresher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lapwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roach,0.0011278306937329342,0.0,0.0,0.0,0.0,0.0,0.0,0.0009298849030258222,0.0011278306937329342,0.0,0.0,0.0,0.0,0.001119457753324667,0.00030750028884402557
colobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neritidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stockfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022406784798221346,0.0,0.0,0.0,0.0,0.01838712175375508,0.022885029436258784,0.004548495427731086
