,criminal,food,female,fish,communication,no-cat,all,mammal,relation,bird,object,measure,animal,mean
matriarch,0.0,0.0,0.0521426149321019,0.0,0.0,0.0,0.04751307202310004,0.0,0.0,0.0,0.04768644411062516,0.0,0.0,0.0113340100819867
witch,0.0,0.0,0.009054645512182918,0.0,0.0,0.0,0.007763425484256328,0.0,0.0,0.0,0.0077834681188520645,0.0,0.0,0.0018924260857916392
mother,0.0,0.0,0.3721368239829776,0.0,0.0,0.0,0.3444132092876858,0.0,0.0,0.0,0.34289604895648024,0.0,0.0,0.08149585247901105
housewife,0.0,0.0,0.1390698571728277,0.0,0.0,0.0,0.13151820707282832,0.0,0.0,0.0,0.13137116701584872,0.0,0.0,0.030919940866269594
girl,0.0,0.0,0.1368624118742718,0.0,0.0,0.0,0.12741620417854085,0.0,0.0,0.0,0.12739059837610767,0.0,0.0,0.03012840110991695
begum,0.0,0.0,0.006214636439664999,0.0,0.0,0.0,0.004814682066751619,0.0,0.0,0.0,0.004841537586780413,0.0,0.0,0.0012208350840920792
temptress,0.0,0.0,0.02387671512606024,0.0,0.0,0.0,0.021162803895950558,0.0,0.0,0.0,0.02109565667537922,0.0,0.0,0.005087321207491539
damsel,0.0,0.0,0.002987886572545682,0.0,0.0,0.0,0.0022861326854801576,0.0,0.0,0.0,0.002283111528797734,0.0,0.0,0.0005813177528325825
peri,0.0,0.0,0.005698409043177573,0.0,0.0,0.0,0.011580604649753893,0.0,0.0,0.0,0.01160601683545891,0.0,0.0,0.002221925425260798
mistress,0.0,0.0,0.08304491400966175,0.0,0.0,0.0,0.07990717844594665,0.0,0.0,0.0,0.0798791182344118,0.0,0.0,0.01867932389923232
mrs,0.0,0.0,0.06085511635781064,0.0,0.0,0.0,0.051935838815007955,0.0,0.0,0.0,0.0,0.0,0.0,0.008676227320986045
cyprian,0.0,0.0,0.01767323144915287,0.0,0.0,0.0,0.025600697475823418,0.0,0.0,0.0,0.025571236625712448,0.0,0.0,0.005295781965437595
widow,0.0,0.0,0.05859775079778266,0.0,0.0,0.0,0.049739461520015335,0.0,0.0,0.0,0.049617842599462184,0.0,0.0,0.012150388839789247
maiden,0.0,0.0,0.07079132632266262,0.0,0.0,0.0,0.051085100106057546,0.0,0.0,0.0,0.05104983439277921,0.0,0.0,0.013302020063192258
wench,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dowager,0.0,0.0,0.0030350744372438275,0.0,0.0,0.0,0.002685054267313086,0.0,0.0,0.0,0.0027009418997310337,0.0,0.0,0.0006477746618683036
lassie,0.0,0.0,0.023081662312818576,0.0,0.0,0.0,0.03069828658081275,0.0,0.0,0.0,0.030642344933361255,0.0,0.0,0.006494022602076353
heroine,0.0,0.0,0.15232918597746373,0.0,0.0,0.0,0.1501866813739215,0.0,0.0,0.0,0.15011983167456994,0.0,0.0,0.03481813069430424
baby,0.0,0.0,0.03321967173949266,0.0,0.0,0.0,0.03139992216595418,0.0,0.0,0.0,0.031937552787473365,0.0,0.03289574001580444,0.009957914362209589
rover,0.0,0.0,0.0009534472299968891,0.0,0.0,0.0016582233715227003,0.0008351586927315739,0.0,0.0,0.0,0.0008381970352956487,0.0,0.0,0.00032961740996513935
mister,0.0,0.0,0.004652931959709278,0.0,0.0,0.0,0.004294020812493483,0.0,0.0,0.0,0.0,0.0,0.0,0.0006882271363232893
robert,0.0,0.0,0.004110832538361306,0.0,0.0,0.0,0.003767674054040902,0.0,0.0,0.0,0.0,0.0,0.0,0.0006060389686463237
mademoiselle,0.0,0.0,0.0,0.02158569932081816,0.0,0.0,0.03139589339306169,0.0,0.0,0.0,0.031452354306184795,0.0,0.0203795700130811,0.008062578233318905
molly,0.0,0.0,0.0,0.0279215143381202,0.0,0.0,0.015928772237645307,0.0,0.0,0.0,0.015892168405838885,0.0,0.01738305476694233,0.00593273151911898
angler,0.0,0.0,0.0,0.0043509531703061115,0.0,0.0,0.004091072016208113,0.0,0.0,0.0,0.004141937948445634,0.0,0.0035993292454645828,0.001244868644648034
nun,0.0,0.0,0.0,0.0,0.0694267825667881,0.0,0.06309683002218366,0.0,0.0,0.0,0.06314630906918861,0.0,0.0,0.015051532435243107
soprano,0.0,0.0,0.0,0.0,0.01964233150847373,0.0,0.007989576780049277,0.0,0.0,0.0,0.008026337104178874,0.0,0.0,0.00274294195328476
ms,0.0,0.0,0.0,0.0,0.007896097381474518,0.0,0.007084634912992555,0.0,0.0,0.0,0.0,0.0,0.0,0.0011523640226513132
bull,0.0,0.0,0.0,0.0,0.0030437286773421224,0.004129649989009814,0.002645114517923469,0.0032937784778931008,0.0,0.0,0.0026834249664662627,0.0,0.0029902333844969357,0.0014450715394716694
baritone,0.0,0.0,0.0,0.0,0.0019231087783626816,0.0,0.0014868572593559806,0.0,0.0,0.0,0.0015166350873689115,0.0,0.0,0.0003789693173144287
tenor,0.0,0.0,0.0,0.0,0.0027901783164645585,0.0,0.0019284005487601352,0.0,0.0,0.0,0.001956068620767344,0.0,0.0,0.0005134344219993875
driver,0.0,0.0,0.0,0.0,0.011233359350619606,0.0,0.01008684183793863,0.0,0.0,0.0,0.010246504102694894,0.0,0.0,0.002428208099327164
countertenor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mum,0.0,0.0,0.0,0.0,0.0,0.04678106841845185,0.043216904283803134,0.0,0.0,0.0,0.043285624985706685,0.0,0.0,0.010252584437535513
stepfather,0.0,0.0,0.0,0.0,0.0,0.2725186582192382,0.21107335291070925,0.0,0.0,0.0,0.21152366216855,0.0,0.0,0.053470436407576726
boy,0.0,0.0,0.0,0.0,0.0,0.033547318781136516,0.023738938083300125,0.0,0.0,0.0,0.023951779986872142,0.0,0.0,0.006249079757792984
man,0.0,0.0,0.0,0.0,0.0,0.02844114318972616,0.020780616606929807,0.02234783510796438,0.0,0.0,0.020867446593870655,0.0,0.020824706945025737,0.008712442187962827
sir,0.0,0.0,0.0,0.0,0.0,0.002886119091587998,0.001692205103741698,0.0,0.0,0.0,0.0017103901108279748,0.0,0.0,0.0004837472543198209
patriarch,0.0,0.0,0.0,0.0,0.0,0.0005986462309168848,0.00026007290101594965,0.0,0.0,0.0,0.00026399684939836546,0.0,0.0,8.636276779470769e-05
ram,0.0,0.0,0.0,0.0,0.0,0.001198859190930946,0.000512529761166448,0.0007391377781039899,0.0,0.0,0.0005108511563276624,0.0,0.0006603816011857054,0.00027859688367036555
macho,0.0,0.0,0.0,0.0,0.0,0.01824950462588214,0.009553172024692629,0.0,0.0,0.0,0.009681772559612145,0.0,0.0,0.002883419170014378
lad,0.0,0.0,0.0,0.0,0.0,0.006686890686381346,0.0037307590316373136,0.0,0.0,0.0,0.0037588917526187923,0.0,0.0,0.0010905031900490347
son,0.0,0.0,0.0,0.0,0.0,0.2512227575442193,0.18675628103403213,0.0,0.0,0.0,0.1883434460579449,0.0,0.0,0.048178652664322794
paterfamilias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boyfriend,0.0,0.0,0.0,0.0,0.0,0.5724633400581172,0.3873107481385481,0.0,0.0,0.0,0.39120190502714064,0.0,0.0,0.10392123024798507
womanizer,0.0,0.0,0.0,0.0,0.0,0.04025858474839008,0.042002696906845445,0.0,0.0,0.0,0.04249211220642065,0.0,0.0,0.00959641491243509
gentleman,0.0,0.0,0.0,0.0,0.0,0.02174714457888757,0.015383961646169276,0.0,0.0,0.0,0.015475668849869244,0.0,0.0,0.0040466750057635455
ballerina,0.0,0.0,0.0,0.0,0.0,0.0,0.028589653928369516,0.0,0.0,0.0,0.02874737471401202,0.0,0.0,0.00441054066479858
actress,0.0,0.0,0.0,0.0,0.0,0.0,0.08156025104640724,0.0,0.0,0.0,0.08140307803705249,0.0,0.0,0.012535640698727672
hostess,0.0,0.0,0.0,0.0,0.0,0.0,0.05629800415045565,0.0,0.0,0.0,0.05624079309534733,0.0,0.0,0.00865683055736946
sow,0.0,0.0,0.0,0.0,0.0,0.0,0.005427096952139564,0.005755713474557088,0.0,0.0,0.00543032658113602,0.0,0.005208384269356068,0.0016785785597837493
vixen,0.0,0.0,0.0,0.0,0.0,0.0,0.09341213875656015,0.09449811508744196,0.0,0.0,0.09339900019588092,0.0,0.0897818401193686,0.0285454687814809
comedienne,0.0,0.0,0.0,0.0,0.0,0.0,0.03554333345590446,0.0,0.0,0.0,0.03561086555467403,0.0,0.0,0.005473399923890653
duchess,0.0,0.0,0.0,0.0,0.0,0.0,0.01804856995464258,0.0,0.0,0.0,0.01811456085079833,0.0,0.0,0.0027817792927262238
stepdaughter,0.0,0.0,0.0,0.0,0.0,0.0,0.10083685819532905,0.0,0.0,0.0,0.10127911457889992,0.0,0.0,0.015547382521094536
godmother,0.0,0.0,0.0,0.0,0.0,0.0,0.02817920273739284,0.0,0.0,0.0,0.028145806580274192,0.0,0.0,0.004332693024435926
spokeswoman,0.0,0.0,0.0,0.0,0.0,0.0,0.00948025031682667,0.0,0.0,0.0,0.009468562999464924,0.0,0.0,0.0014576010243301225
princess,0.0,0.0,0.0,0.0,0.0,0.0,0.02166877615208985,0.0,0.0,0.0,0.021697176719674603,0.0,0.0,0.0033358425285972657
seductress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waitress,0.0,0.0,0.0,0.0,0.0,0.0,0.05480887662930607,0.0,0.0,0.0,0.05451158528832377,0.0,0.0,0.008409266301356142
headmistress,0.0,0.0,0.0,0.0,0.0,0.0,0.02529109986483822,0.0,0.0,0.0,0.02530938729972474,0.0,0.0,0.003892345166504843
chambermaid,0.0,0.0,0.0,0.0,0.0,0.0,0.03754573051558407,0.0,0.0,0.0,0.03754650095199332,0.0,0.0,0.005776325497505953
diva,0.0,0.0,0.0,0.0,0.0,0.0,0.054382110487726044,0.0,0.0,0.0,0.05423033869222086,0.0,0.0,0.008354803783072838
niece,0.0,0.0,0.0,0.0,0.0,0.0,0.218738403904098,0.0,0.0,0.0,0.21768782671171427,0.0,0.0,0.033571248508908635
handmaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
countess,0.0,0.0,0.0,0.0,0.0,0.0,0.049628280456092945,0.0,0.0,0.0,0.04982236193176436,0.0,0.0,0.007650049414450562
cow,0.0,0.0,0.0,0.0,0.0,0.0,0.0012698746310866344,0.0016356631159473907,0.0,0.0,0.0012656926914236149,0.0,0.001496829784415246,0.00043600463252868355
stepsister,0.0,0.0,0.0,0.0,0.0,0.0,0.06492865892668655,0.0,0.0,0.0,0.06496109833575112,0.0,0.0,0.009991519789418283
landlady,0.0,0.0,0.0,0.0,0.0,0.0,0.17566580243037797,0.0,0.0,0.0,0.17539962537439785,0.0,0.0,0.027005032908059674
mom,0.0,0.0,0.0,0.0,0.0,0.0,0.09513777580709495,0.0,0.0,0.0,0.09528019658384257,0.0,0.0,0.014647536337764425
policewoman,0.0,0.0,0.0,0.0,0.0,0.0,0.07872211855965174,0.0,0.0,0.0,0.07869490432015476,0.0,0.0,0.012109001759985114
masseuse,0.0,0.0,0.0,0.0,0.0,0.0,0.031063921960352917,0.0,0.0,0.0,0.03102897446315285,0.0,0.0,0.004776376647961982
grandma,0.0,0.0,0.0,0.0,0.0,0.0,0.05813044796847475,0.0,0.0,0.0,0.05791560841991354,0.0,0.0,0.008926619722183714
housemaid,0.0,0.0,0.0,0.0,0.0,0.0,0.04468919780249306,0.0,0.0,0.0,0.04481213840015527,0.0,0.0,0.006884718169434487
bride,0.0,0.0,0.0,0.0,0.0,0.0,0.026295126082902798,0.0,0.0,0.0,0.0264648352885066,0.0,0.0,0.004058458567031492
empress,0.0,0.0,0.0,0.0,0.0,0.0,0.0028135049920815463,0.0,0.0,0.0,0.0028297585752267793,0.0,0.0,0.00043409719748525584
stepmother,0.0,0.0,0.0,0.0,0.0,0.0,0.17114307326659606,0.0,0.0,0.0,0.17101623931644072,0.0,0.0,0.02631994712177206
bitch,0.0,0.0,0.0,0.0,0.0,0.0,0.06883216124780693,0.0626926203336346,0.0,0.0,0.06843722525459581,0.0,0.06199994881684271,0.020150919665606157
mommy,0.0,0.0,0.0,0.0,0.0,0.0,0.0326154851498431,0.0,0.0,0.0,0.03255213725723944,0.0,0.0,0.005012894031314042
tigress,0.0,0.0,0.0,0.0,0.0,0.0,0.072014845569392,0.08579283481569865,0.0,0.0,0.07218627706507744,0.0,0.07231023073832747,0.023254168322191963
ewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governess,0.0,0.0,0.0,0.0,0.0,0.0,0.12376316063799248,0.0,0.0,0.0,0.12376518453229966,0.0,0.0,0.01904064193617632
businesswoman,0.0,0.0,0.0,0.0,0.0,0.0,0.07305612108384679,0.0,0.0,0.0,0.07317483420068675,0.0,0.0,0.011248535021887197
lesbian,0.0,0.0,0.0,0.0,0.0,0.0,0.009390729050751882,0.0,0.0,0.0,0.009411962553296743,0.0,0.0,0.0014463608926191251
handmaiden,0.0,0.0,0.0,0.0,0.0,0.0,0.0642316040618969,0.0,0.0,0.0,0.06405670506549632,0.0,0.0,0.00986833147133794
doe,0.0,0.0,0.0,0.0,0.0,0.0,0.011268659320547417,0.010379750579708863,0.0,0.0,0.010602751240398826,0.0,0.009684420698310249,0.0032258139876127196
barmaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aunt,0.0,0.0,0.0,0.0,0.0,0.0,0.15935427388670226,0.0,0.0,0.0,0.15974035035496484,0.0,0.0,0.024545740326282088
granddaughter,0.0,0.0,0.0,0.0,0.0,0.0,0.22509859879640748,0.0,0.0,0.0,0.226175809130274,0.0,0.0,0.03471341599436011
queen,0.0,0.0,0.0,0.0,0.0,0.0,0.023214645309465154,0.023709014958394458,0.03297104397481777,0.0,0.023280012947677644,0.0,0.02288408853882194,0.009696831209936689
grandmother,0.0,0.0,0.0,0.0,0.0,0.0,0.24978870301246991,0.0,0.0,0.0,0.2496938145307753,0.0,0.0,0.03842173211871117
showgirl,0.0,0.0,0.0,0.0,0.0,0.0,0.09165494656407558,0.0,0.0,0.0,0.0938584922712653,0.0,0.0,0.014270264525795452
mare,0.0,0.0,0.0,0.0,0.0,0.0,0.003882012872422366,0.005066899255694318,0.0,0.0,0.0038793182159431124,0.0,0.004584372630949383,0.001339430998077629
lioness,0.0,0.0,0.0,0.0,0.0,0.0,0.05502042702805651,0.051872416700591485,0.0,0.0,0.05515383196596843,0.0,0.04891106056527483,0.016227518173837788
noblewoman,0.0,0.0,0.0,0.0,0.0,0.0,0.03178074924042717,0.0,0.0,0.0,0.031788298380812936,0.0,0.0,0.004889926740095392
chairwoman,0.0,0.0,0.0,0.0,0.0,0.0,0.015697585706383712,0.0,0.0,0.0,0.015288538526792413,0.0,0.0,0.002383548017936625
heiress,0.0,0.0,0.0,0.0,0.0,0.0,0.017555232213201363,0.0,0.0,0.0,0.017574011740057963,0.0,0.0,0.002702249534866102
goddaughter,0.0,0.0,0.0,0.0,0.0,0.0,0.13020540367266129,0.0,0.0,0.0,0.13026378660542054,0.0,0.0,0.020036091559852445
scout,0.0,0.0,0.0,0.0,0.0,0.0,0.007463500762861154,0.0,0.0,0.0,0.007541031568861076,0.0,0.0,0.001154194794747864
communist,0.0,0.0,0.0,0.0,0.0,0.0,0.0011978948269247248,0.0,0.0,0.0,0.0012122685755304918,0.0,0.0,0.00018539718480424744
fox,0.0,0.0,0.0,0.0,0.0,0.0,0.002939688785874661,0.003522095798601627,0.005420350108266293,0.0,0.0029843243700605924,0.0,0.0030540451796471765,0.0013785003263423348
prefect,0.0,0.0,0.0,0.0,0.0,0.0,0.0010755739999654653,0.0,0.0,0.0,0.0010689923376945454,0.0,0.0,0.00016496664135846236
prisoner,0.0,0.0,0.0,0.0,0.0,0.0,0.005766920099556353,0.0,0.0,0.0,0.0058116782033517675,0.0,0.0,0.0008906614079160093
separatist,0.0,0.0,0.0,0.0,0.0,0.0,0.0002826414963535279,0.0,0.0,0.0,0.0002873173325698872,0.0,0.0,4.38429868402627e-05
socialite,0.0,0.0,0.0,0.0,0.0,0.0,0.03839015952117115,0.0,0.0,0.0,0.03868551199725322,0.0,0.0,0.005928897809109567
newcomer,0.0,0.0,0.0,0.0,0.0,0.0,0.010214264527023663,0.0,0.0,0.0,0.01021958966788251,0.0,0.0,0.001571834938069706
dad,0.0,0.0,0.0,0.0,0.0,0.0,0.05315725073211977,0.0,0.0,0.0,0.0532915950819393,0.0,0.0,0.008188372754927621
orthodontist,0.0,0.0,0.0,0.0,0.0,0.0,0.06428000590748753,0.0,0.0,0.0,0.06492608058276135,0.0,0.0,0.009938929730019145
poet,0.0,0.0,0.0,0.0,0.0,0.0,0.008542067889765276,0.0,0.0,0.0,0.008587126066916265,0.0,0.0,0.0013176303043601185
nephew,0.0,0.0,0.0,0.0,0.0,0.0,0.07845141548135404,0.0,0.0,0.0,0.07938607532284812,0.0,0.0,0.012141345446477091
webmaster,0.0,0.0,0.0,0.0,0.0,0.0,0.013976050591243249,0.0,0.0,0.0,0.014059362015952724,0.0,0.0,0.0021565702005535365
senator,0.0,0.0,0.0,0.0,0.0,0.0,0.008591364967557295,0.0,0.0,0.0,0.00870857160928509,0.0,0.0,0.0013307643520647989
hound,0.0,0.0,0.0,0.0,0.0,0.0,0.012949650792172838,0.017947353581816587,0.0,0.0,0.013136986910645942,0.0,0.015890063967223846,0.004609542711681478
hermit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grandpa,0.0,0.0,0.0,0.0,0.0,0.0,0.002995191661351686,0.0,0.0,0.0,0.003002182002722569,0.0,0.0,0.0004613364356980196
father,0.0,0.0,0.0,0.0,0.0,0.0,0.2178804641215224,0.0,0.0,0.0,0.21844539514996558,0.0,0.0,0.033563527636268305
valet,0.0,0.0,0.0,0.0,0.0,0.0,0.002592678522975404,0.0,0.0,0.0,0.002656086646248367,0.0,0.0,0.000403751166863367
genius,0.0,0.0,0.0,0.0,0.0,0.0,0.012782807360476009,0.0,0.0,0.0,0.012862003630360564,0.0,0.0,0.0019726777685258904
dancer,0.0,0.0,0.0,0.0,0.0,0.0,0.02960680436273929,0.0,0.0,0.0,0.029812741677001896,0.0,0.0,0.004570734310749322
fisherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0027163269272168556,0.0,0.0,0.0,0.0027555971455697106,0.0,0.0,0.0004209172363681974
millionaire,0.0,0.0,0.0,0.0,0.0,0.0,0.004681619530114968,0.0,0.0,0.0,0.004580063835759143,0.0,0.0,0.0007124371819903163
hitchhiker,0.0,0.0,0.0,0.0,0.0,0.0,0.00723834084303929,0.0,0.0,0.0,0.007246225817114433,0.0,0.0,0.0011141974353964402
novice,0.0,0.0,0.0,0.0,0.0,0.0,0.0072223036246671,0.0,0.0,0.0,0.007265881476688841,0.0,0.0,0.0011144757770273801
settler,0.0,0.0,0.0,0.0,0.0,0.0,0.004379160664887526,0.0,0.0,0.0,0.004436842923039486,0.0,0.0,0.0006781541221482317
bondsman,0.0,0.0,0.0,0.0,0.0,0.0,0.0023045859073903504,0.0,0.0,0.0,0.0022984702740505365,0.0,0.0,0.00035408124472622205
kinsman,0.0,0.0,0.0,0.0,0.0,0.0,0.017137592813446255,0.0,0.0,0.0,0.017269839636408366,0.0,0.0,0.00264672557306574
christ,0.0,0.0,0.0,0.0,0.0,0.0,0.002038235493771562,0.0,0.0,0.0,0.002063666684269184,0.0,0.0,0.0003155309367723651
nationalist,0.0,0.0,0.0,0.0,0.0,0.0,0.001536331522603576,0.0,0.0,0.0,0.001551410234801851,0.0,0.0,0.0002375185967234944
employer,0.0,0.0,0.0,0.0,0.0,0.0,0.0776085460901538,0.0,0.0,0.0,0.0781552157378807,0.0,0.0,0.01198182783292573
docent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sculptor,0.0,0.0,0.0,0.0,0.0,0.0,0.006220965495453393,0.0,0.0,0.0,0.006335137055818635,0.0,0.0,0.0009658540424055406
junior,0.0,0.0,0.0,0.0,0.0,0.0,0.01286648003719501,0.0,0.0,0.0,0.012927726872485798,0.0,0.0,0.0019841697622831394
choirmaster,0.0,0.0,0.0,0.0,0.0,0.0,0.028063594003336634,0.0,0.0,0.0,0.028461423479597958,0.0,0.0,0.004348078267918045
grandfather,0.0,0.0,0.0,0.0,0.0,0.0,0.09951321067862111,0.0,0.0,0.0,0.10002549512291752,0.0,0.0,0.015349131215502972
diplomat,0.0,0.0,0.0,0.0,0.0,0.0,0.007502260535684053,0.0,0.0,0.0,0.0075423813494513384,0.0,0.0,0.0011572801450104148
monk,0.0,0.0,0.0,0.0,0.0,0.0,0.0012416951971916492,0.0,0.0,0.0,0.0012514521311935002,0.0,0.0,0.00019178056372193454
