,context,n_concepts,mean_tfidf,mean_diff,evidence
0,energy,8,0,0,u
1,founder,7,0.01,0,u
2,owns,7,0.01,0.01,u
3,compelling,7,0,0,u
4,branch,7,0.01,0.01,u
5,va,7,0,0,u
6,belong,7,0,0,u
7,trial,7,0,0,u
8,wales,7,0,0,u
9,sustain,7,0,0,u
10,reflected,7,0,0,u
11,valley,7,0.01,0.01,u
12,referred,7,0,0,u
13,believes,7,0,0,u
14,wife,7,0.01,0,u
15,years,7,0.01,0,u
16,spokeswoman,7,0.01,0,u
17,at,7,0.02,0.01,u
18,heard,7,0.01,0,u
19,period,6,0,0,u
20,red,5,0.08,0.07,p
