context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
lovers,22,0.01,0.01,0.0,0.1
ten,22,0.01,0.01,0.0,0.04
fire,22,0.01,0.01,0.0,0.06
giving,22,0.01,0.01,0.0,0.05
unknown,22,0.01,0.01,0.0,0.02
apart,22,0.0,0.0,0.0,0.02
stars,22,0.01,0.01,0.0,0.05
tears,22,0.01,0.0,0.0,0.01
why,22,0.01,0.0,0.0,0.02
hands,22,0.01,0.0,0.0,0.03
stage,22,0.01,0.01,0.0,0.06
times,22,0.01,0.0,0.0,0.02
keeping,22,0.01,0.0,0.0,0.03
daughters,22,0.03,0.02,0.0,0.1
often,22,0.01,0.01,0.0,0.03
success,22,0.01,0.01,0.0,0.03
semi,22,0.01,0.01,0.0,0.02
counterpart,22,0.01,0.01,0.0,0.02
furious,22,0.0,0.0,0.0,0.01
forced,22,0.01,0.01,0.0,0.02
rosa,22,0.01,0.01,0.0,0.02
sang,22,0.01,0.01,0.0,0.05
painting,22,0.01,0.0,0.0,0.02
elisabeth,22,0.02,0.02,0.0,0.06
survives,22,0.01,0.0,0.0,0.03
fell,22,0.01,0.01,0.0,0.04
ladies,22,0.01,0.0,0.0,0.02
recover,22,0.01,0.0,0.0,0.04
mention,22,0.01,0.0,0.0,0.02
florence,22,0.02,0.01,0.0,0.08
twelve,22,0.01,0.01,0.0,0.02
common,22,0.01,0.01,0.0,0.02
alter,22,0.01,0.01,0.0,0.04
derived,22,0.01,0.01,0.0,0.04
whereas,22,0.0,0.0,0.0,0.02
style,22,0.01,0.01,0.0,0.1
original,22,0.01,0.01,0.0,0.06
only,22,0.02,0.01,0.01,0.04
mama,22,0.01,0.01,0.0,0.04
starring,22,0.02,0.02,0.0,0.06
loosely,22,0.01,0.01,0.0,0.02
sword,22,0.01,0.0,0.0,0.03
adapted,22,0.01,0.0,0.0,0.02
such,22,0.01,0.01,0.01,0.02
fairy,22,0.03,0.03,0.0,0.33
lit,22,0.0,0.0,0.0,0.02
frequently,22,0.01,0.0,0.0,0.03
moon,22,0.02,0.01,0.0,0.12
used,22,0.01,0.01,0.0,0.03
gods,22,0.01,0.01,0.0,0.05
depicting,22,0.01,0.01,0.0,0.03
widow,22,0.03,0.02,0.0,0.1
featuring,22,0.01,0.01,0.0,0.03
image,22,0.02,0.02,0.0,0.12
form,22,0.01,0.01,0.0,0.03
who,21,0.06,0.03,0.03,0.14
jessica,21,0.01,0.01,0.0,0.06
jenny,21,0.01,0.01,0.0,0.06
julie,21,0.02,0.01,0.0,0.06
new,21,0.02,0.01,0.01,0.05
susan,21,0.02,0.02,0.0,0.04
friends,21,0.01,0.01,0.01,0.04
amanda,21,0.01,0.01,0.0,0.06
karen,21,0.01,0.01,0.0,0.03
stephanie,21,0.01,0.01,0.0,0.06
jill,21,0.01,0.01,0.0,0.03
annie,21,0.02,0.01,0.0,0.03
visit,21,0.01,0.01,0.0,0.03
gwen,21,0.01,0.01,0.0,0.03
leaves,21,0.01,0.01,0.0,0.03
patricia,21,0.01,0.01,0.0,0.03
reveals,21,0.02,0.01,0.01,0.05
later,21,0.02,0.01,0.01,0.03
ruth,21,0.02,0.02,0.0,0.07
beloved,21,0.01,0.01,0.0,0.04
young,21,0.05,0.03,0.01,0.21
sandra,21,0.01,0.01,0.0,0.03
away,21,0.01,0.01,0.0,0.03
magical,21,0.02,0.01,0.0,0.08
peggy,21,0.01,0.01,0.0,0.08
alicia,21,0.01,0.01,0.0,0.05
kitty,21,0.01,0.01,0.0,0.04
lola,21,0.02,0.02,0.0,0.11
episode,21,0.02,0.01,0.01,0.05
ends,21,0.01,0.01,0.0,0.02
house,21,0.02,0.01,0.01,0.04
shirley,21,0.01,0.01,0.0,0.03
gives,21,0.01,0.01,0.0,0.04
living,21,0.01,0.01,0.0,0.02
going,21,0.01,0.01,0.0,0.02
date,21,0.01,0.0,0.0,0.02
accompanied,21,0.01,0.01,0.0,0.02
songs,21,0.01,0.01,0.0,0.03
convinces,21,0.01,0.01,0.0,0.04
jessie,21,0.01,0.01,0.0,0.02
leaving,21,0.01,0.01,0.0,0.09
attempts,21,0.01,0.0,0.0,0.03
falls,21,0.02,0.01,0.0,0.07
let,21,0.01,0.01,0.0,0.02
died,21,0.03,0.02,0.01,0.14
supposed,21,0.01,0.01,0.0,0.02
thing,21,0.01,0.01,0.0,0.04
title,21,0.02,0.01,0.01,0.05
stay,21,0.01,0.01,0.0,0.03
mara,21,0.01,0.01,0.0,0.05
promises,21,0.01,0.01,0.0,0.03
tv,21,0.02,0.01,0.01,0.12
explains,21,0.01,0.0,0.0,0.01
everything,21,0.01,0.0,0.0,0.02
perfect,21,0.01,0.01,0.0,0.06
ella,21,0.01,0.01,0.0,0.05
black,21,0.02,0.02,0.01,0.16
14,21,0.01,0.01,0.0,0.04
following,21,0.01,0.0,0.01,0.01
eleanor,21,0.02,0.02,0.0,0.07
chooses,21,0.01,0.0,0.0,0.02
fights,21,0.01,0.01,0.0,0.03
mid,21,0.01,0.01,0.01,0.03
iris,21,0.01,0.01,0.0,0.02
sexual,21,0.01,0.01,0.0,0.04
gold,21,0.01,0.0,0.0,0.04
hears,21,0.01,0.01,0.0,0.05
train,21,0.01,0.01,0.0,0.02
tragedy,21,0.01,0.0,0.0,0.02
premiered,21,0.01,0.01,0.0,0.11
strange,21,0.01,0.01,0.0,0.09
enters,21,0.01,0.01,0.0,0.06
causing,21,0.01,0.0,0.0,0.02
faces,21,0.01,0.01,0.0,0.05
abducted,21,0.01,0.01,0.0,0.02
watched,21,0.0,0.0,0.0,0.02
main,21,0.01,0.01,0.0,0.05
filming,21,0.01,0.0,0.0,0.02
earth,21,0.02,0.02,0.0,0.1
towards,21,0.01,0.0,0.0,0.02
lonely,21,0.01,0.01,0.0,0.05
2012,21,0.01,0.01,0.0,0.04
21,21,0.01,0.01,0.0,0.02
performed,21,0.01,0.0,0.0,0.03
sort,21,0.01,0.0,0.0,0.02
directed,21,0.01,0.01,0.0,0.03
produced,21,0.01,0.01,0.01,0.05
enter,21,0.01,0.01,0.0,0.05
put,21,0.01,0.0,0.0,0.03
manhattan,21,0.01,0.01,0.0,0.08
hidden,21,0.01,0.01,0.0,0.02
