,context,n_concepts,mean_tfidf,mean_diff,evidence
0,built,22,0.06,0.05,no
1,in,19,0.12,0.08,no
2,one,18,0.07,0.04,no
3,two,17,0.06,0.03,no
4,well,17,0.04,0.03,no
5,space,16,0.04,0.03,no
6,where,16,0.03,0.03,no
7,on,16,0.11,0.07,no
8,his,16,0.05,0.03,no
9,after,15,0.02,0.01,no
10,square,1,0.03,0.03,yes
