,context,n_concepts,mean_tfidf,mean_diff,evidence
0,large,31,0.05,0.03,-
1,high,30,0.04,0.03,-
2,also,30,0.04,0.02,-
3,is,30,0.08,0.04,-
4,with,30,0.06,0.03,-
5,water,29,0.11,0.09,-
6,named,29,0.02,0.01,-
7,heated,29,0.11,0.1,-
8,as,28,0.07,0.03,-
9,area,28,0.02,0.01,-
10,hot,4,0.29,0.28,-
