,context,n_concepts,mean_tfidf,mean_diff,evidence
0,000,12,0.05,0.03,no
1,honey,12,0.04,0.03,yes
2,corn,11,0.15,0.13,yes
3,yellow,11,0.07,0.06,yes
4,album,11,0.08,0.06,no
5,of,10,0.09,0.03,no
6,butter,10,0.08,0.06,yes
7,their,10,0.02,0.01,no
8,world,10,0.03,0.02,no
9,its,10,0.02,0.01,no
10,yellow,11,0.07,0.06,yes
