,context,n_concepts,mean_tfidf,mean_diff,evidence
0,white,54,0.19,0.18,-
1,black,54,0.27,0.25,-
2,species,53,0.3,0.27,-
3,red,48,0.18,0.17,-
4,long,42,0.09,0.07,-
5,like,40,0.05,0.04,-
6,large,40,0.04,0.03,-
7,is,40,0.09,0.05,-
8,which,38,0.05,0.03,-
9,wing,38,0.05,0.04,-
10,wing,38,0.05,0.04,-
