,context,n_concepts,mean_tfidf,mean_diff,evidence
0,white,32,0.2,0.17,no
1,black,32,0.19,0.17,no
2,yellow,29,0.14,0.13,no
3,green,29,0.05,0.04,no
4,short,28,0.04,0.03,no
5,species,27,0.15,0.08,no
6,tailed,27,0.14,0.11,no
7,common,27,0.09,0.08,no
8,red,27,0.21,0.18,no
9,include,26,0.05,0.04,no
10,flying,25,0.08,0.07,yes
11,flies,1,0.27,0.26,yes
