,context,n_concepts,mean_tfidf,mean_diff,evidence
0,winter,35,0.04,0.03,-
2,large,34,0.03,0.02,-
1,the,34,0.15,0.06,-
3,or,33,0.09,0.05,-
4,000,32,0.06,0.04,-
5,along,31,0.03,0.02,-
6,well,30,0.03,0.02,-
7,wearing,30,0.24,0.18,-
8,and,30,0.11,0.05,-
9,made,30,0.08,0.05,-
