,context,n_concepts,mean_tfidf,mean_diff,evidence
0,built,22,0.06,0.05,-
1,in,19,0.12,0.08,-
2,one,18,0.07,0.04,-
3,two,17,0.06,0.03,-
4,well,17,0.04,0.03,-
5,space,16,0.04,0.03,-
6,where,16,0.03,0.03,-
7,on,16,0.11,0.07,-
8,his,16,0.05,0.03,-
9,after,15,0.02,0.01,-
10,square,1,0.03,0.03,-
