,context,n_concepts,mean_tfidf,mean_diff,evidence
0,is,15,0.09,0.04,-
1,for,15,0.05,0.03,-
2,the,14,0.16,0.07,-
3,of,14,0.11,0.06,-
4,between,14,0.02,0.01,-
5,and,14,0.13,0.07,-
6,in,14,0.08,0.04,-
7,to,14,0.08,0.04,-
8,with,14,0.08,0.05,-
9,most,14,0.02,0.01,-
10,blue,12,0.18,0.17,-
