,context,n_concepts,mean_tfidf,mean_diff,evidence
0,such,44,0.07,0.06,no
1,some,42,0.04,0.04,no
2,and,39,0.18,0.13,no
3,as,38,0.1,0.08,no
4,are,38,0.08,0.07,no
5,of,38,0.11,0.08,no
6,made,37,0.1,0.08,no
7,based,37,0.06,0.05,no
8,well,35,0.04,0.03,no
9,other,34,0.07,0.07,no
10,cooked,2,0.17,0.17,yes
11,cooking,1,0.08,0.08,yes
