context,p,r,f1,n_pos,total_pos,n_neg,total_neg
hundred,1.0,1.0,1.0,2,2,0,4
flowers,1.0,1.0,1.0,2,2,0,4
red,1.0,1.0,1.0,2,2,0,4
andrews,1.0,1.0,1.0,2,2,0,4
symbol,1.0,1.0,1.0,2,2,0,4
cock,1.0,1.0,1.0,2,2,0,4
fights,1.0,1.0,1.0,2,2,0,4
weather,1.0,1.0,1.0,2,2,0,4
award,1.0,1.0,1.0,2,2,0,4
pacino,1.0,1.0,1.0,2,2,0,4
midnight,1.0,1.0,1.0,2,2,0,4
statue,1.0,1.0,1.0,2,2,0,4
named,1.0,1.0,1.0,2,2,0,4
from,1.0,1.0,1.0,2,2,0,4
iii,1.0,1.0,1.0,2,2,0,4
14th,1.0,1.0,1.0,2,2,0,4
got,1.0,1.0,1.0,2,2,0,4
fighting,1.0,1.0,1.0,2,2,0,4
prestigious,1.0,1.0,1.0,2,2,0,4
perched,1.0,1.0,1.0,2,2,0,4
best,1.0,1.0,1.0,2,2,0,4
be,1.0,1.0,1.0,2,2,0,4
films,1.0,1.0,1.0,2,2,0,4
noisy,1.0,1.0,1.0,2,2,0,4
lion,1.0,1.0,1.0,2,2,0,4
in,1.0,1.0,1.0,2,2,0,4
ninth,1.0,1.0,1.0,2,2,0,4
slip,1.0,1.0,1.0,2,2,0,4
celebrate,1.0,1.0,1.0,2,2,0,4
haired,1.0,1.0,1.0,2,2,0,4
throw,1.0,1.0,1.0,2,2,0,4
sydney,1.0,1.0,1.0,2,2,0,4
dixon,1.0,1.0,1.0,2,2,0,4
tell,1.0,1.0,1.0,2,2,0,4
teammates,1.0,1.0,1.0,2,2,0,4
last,1.0,1.0,1.0,2,2,0,4
only,1.0,1.0,1.0,2,2,0,4
popular,1.0,1.0,1.0,2,2,0,4
jesus,1.0,1.0,1.0,2,2,0,4
angry,1.0,1.0,1.0,2,2,0,4
full,1.0,1.0,1.0,2,2,0,4
dubbed,1.0,1.0,1.0,2,2,0,4
thinks,1.0,1.0,1.0,2,2,0,4
jar,1.0,1.0,1.0,2,2,0,4
johnny,1.0,1.0,1.0,2,2,0,4
pen,1.0,1.0,1.0,2,2,0,4
niro,1.0,1.0,1.0,2,2,0,4
keeping,1.0,1.0,1.0,2,2,0,4
faster,1.0,1.0,1.0,2,2,0,4
block,1.0,1.0,1.0,2,2,0,4
start,1.0,1.0,1.0,2,2,0,4
champion,1.0,1.0,1.0,2,2,0,4
animal,1.0,1.0,1.0,2,2,0,4
gibson,1.0,1.0,1.0,2,2,0,4
day,1.0,1.0,1.0,2,2,0,4
morning,1.0,1.0,1.0,2,2,0,4
ring,1.0,1.0,1.0,2,2,0,4
hair,1.0,1.0,1.0,2,2,0,4
2005,1.0,1.0,1.0,2,2,0,4
busy,1.0,1.0,1.0,2,2,0,4
wearing,1.0,1.0,1.0,2,2,0,4
toy,1.0,1.0,1.0,2,2,0,4
chair,1.0,1.0,1.0,2,2,0,4
gold,1.0,1.0,1.0,2,2,0,4
chris,1.0,1.0,1.0,2,2,0,4
riding,1.0,1.0,1.0,2,2,0,4
sign,1.0,1.0,1.0,2,2,0,4
animated,1.0,1.0,1.0,2,2,0,4
moved,1.0,1.0,1.0,2,2,0,4
ex,1.0,1.0,1.0,2,2,0,4
cry,1.0,1.0,1.0,2,2,0,4
12,1.0,1.0,1.0,2,2,0,4
benjamin,1.0,1.0,1.0,2,2,0,4
cried,1.0,1.0,1.0,2,2,0,4
steps,1.0,1.0,1.0,2,2,0,4
before,1.0,1.0,1.0,2,2,0,4
tale,1.0,1.0,1.0,2,2,0,4
mel,1.0,1.0,1.0,2,2,0,4
master,1.0,1.0,1.0,2,2,0,4
luck,1.0,1.0,1.0,2,2,0,4
nicknamed,1.0,1.0,1.0,2,2,0,4
21,1.0,1.0,1.0,2,2,0,4
bruce,1.0,1.0,1.0,2,2,0,4
sequel,1.0,1.0,1.0,2,2,0,4
brother,1.0,1.0,1.0,2,2,0,4
themed,1.0,1.0,1.0,2,2,0,4
once,1.0,1.0,1.0,2,2,0,4
sheriff,1.0,1.0,1.0,2,2,0,4
fabric,1.0,1.0,1.0,2,2,0,4
