,animal,reptile,plant,mammal,no-cat,measure,relation,fish,object,bird,communication,vehicle,food,all,mean
panther,0.0021774637208683625,0.0,0.0,0.0024960090180943524,0.0,0.0,0.0,0.0,0.0021774637208683625,0.0,0.0,0.0,0.0,0.002184040279971469,0.0006453554814144677
darter,0.00558687741008951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558687741008951,0.005554801120158129,0.0,0.0,0.0,0.005626939164286995,0.0015968210789017244
reindeer,0.0010397330251166836,0.0,0.0,0.001377222359873126,0.0,0.0,0.0,0.0,0.0010397330251166836,0.0,0.0,0.0,0.0,0.0010447221745290922,0.0003215293274739704
mankind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheldrake,0.028437263305300567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028437263305300567,0.022166608471257277,0.0,0.0,0.0,0.028545253978741716,0.007684742075757152
cod,0.00041243009695796974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041243009695796974,0.0,0.0,0.0,0.00033293340026150427,0.0004130994553636069,0.00011220664639578933
hippo,0.0006884704121200519,0.0,0.0,0.0007270567679329604,0.0,0.0,0.0,0.0,0.0006884704121200519,0.0,0.0,0.0,0.0,0.0006911627495622976,0.00019965431012395439
cichlid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bluefish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunnel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leopard,0.0015057280792749302,0.0,0.0,0.0017999755131174306,0.0,0.0,0.001731675143894292,0.0,0.0015057280792749302,0.0,0.0,0.0,0.0,0.0015086659245159865,0.0005751266242912549
beaver,0.0030710155087798558,0.0,0.0,0.003553260818185211,0.0,0.0,0.0036691600343096765,0.0,0.0030710155087798558,0.0,0.0,0.0,0.0,0.0030797058696143123,0.0011745826956906364
whale,0.0015448385264104606,0.0,0.0,0.0019102985237379865,0.0,0.0,0.0,0.0,0.0015448385264104606,0.0,0.0,0.0,0.0,0.0015515811939815212,0.00046796834075288774
retriever,0.008523908425977328,0.0,0.0,0.01022487275383502,0.0,0.0,0.0,0.0,0.008523908425977328,0.0,0.0,0.0,0.0,0.008556543348182222,0.0025592309252837073
goatfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.014658674542289495,0.0,0.0,0.016594034488161484,0.01833223608122356,0.0,0.0,0.0,0.014658674542289495,0.0,0.0,0.0,0.013876336968432284,0.01469121279434397,0.006629369244052877
duck,0.3670571016996252,0.0,0.0,0.0,0.0,0.42244069219157654,0.0,0.0,0.3670571016996252,0.3352024110991565,0.0,0.0,0.34139456530170154,0.3681822594035978,0.1572381522425202
scaup,0.2342956733308689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2342956733308689,0.17363531240026453,0.0,0.0,0.0,0.23413594502120194,0.06259732886308601
seahorse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bay,0.0016798604488741822,0.0,0.002517267245330879,0.0020226434709575514,0.0,0.0,0.0,0.0,0.0016798604488741822,0.0,0.0,0.0,0.0,0.0016877846196349906,0.0006848154452622705
silverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deer,0.0055394731477661436,0.0,0.0,0.006511964163041457,0.0,0.0,0.0,0.0,0.0055394731477661436,0.0,0.0,0.0,0.0,0.005546957711814292,0.0016527048693134312
bluefin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rockfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cygnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gander,0.044454181120770965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044454181120770965,0.03721030621225317,0.0,0.0,0.0,0.0446406977376965,0.012197097585106542
cobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boar,0.0009817744089252324,0.0,0.0,0.0012470220488021088,0.0,0.0,0.0,0.0,0.0009817744089252324,0.0,0.0,0.0,0.0,0.0009813312771809574,0.0002994215817023951
capelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
largemouth,0.000851490299428991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000851490299428991,0.0,0.0,0.0,0.0,0.0008549321719395622,0.00018270805505696743
coypu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plaice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wren,0.0011055148711564503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011055148711564503,0.0008358758782694784,0.0,0.0,0.0,0.0011080061530019394,0.00029677941239887986
creeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fox,0.002006623027225762,0.0,0.0,0.002057532614916357,0.0,0.0,0.0020793074859910107,0.0,0.002006623027225762,0.0,0.0,0.0,0.0,0.002011953326471764,0.0007258599629879041
partridge,0.017927227590148993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017927227590148993,0.014039377185297136,0.0,0.0,0.017547786491443406,0.017966265765385857,0.006100563187316028
bat,0.008838872241854404,0.0,0.0,0.00904282073902241,0.0,0.0,0.0,0.0,0.008838872241854404,0.0,0.0,0.0,0.0,0.008860259199010775,0.0025414874586958567
toucanet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curassow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
livestock,0.0003510707460424842,0.0,0.0,0.0003620675417838739,0.0,0.0,0.0,0.0,0.0003510707460424842,0.0,0.0,0.0,0.0,0.0003519065134195781,0.00010115111052060144
accentor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dunnock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squirrel,0.009992044799633414,0.0,0.0,0.010861230115586894,0.0,0.0,0.010577147002855182,0.0,0.009992044799633414,0.0,0.0,0.0,0.0,0.01001237307001131,0.0036739171276943014
canary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thornbill,0.02821114279819033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02821114279819033,0.015357218622089908,0.0,0.0,0.0,0.02824972558701608,0.007144944986106189
silverfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparrow,0.0019423264805079681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019423264805079681,0.0017530153760352692,0.0,0.0,0.0,0.0019467922411174378,0.0005417471841549031
chameleon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chamois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooster,0.005736448699529679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005736448699529679,0.004466200054146365,0.0,0.0,0.0,0.005750047155019184,0.0015492246148732076
drum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pompon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meadowlark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parakeet,0.004249035490896458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004249035490896458,0.0041072196984578025,0.0,0.0,0.0,0.004263920678946969,0.0012049436685141206
bonobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chicken,0.04693277446347654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04693277446347654,0.033504749979754236,0.0,0.0,0.057545687695465676,0.04743335463295206,0.016596381516794646
lark,0.002206197123511176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002206197123511176,0.0022952645110482246,0.0,0.0,0.0,0.002212736896972061,0.0006371711182173313
stock,0.00016700049198913782,0.0,0.00022070579555702336,0.00017223336104842089,0.0,0.0,0.00018907831932387742,0.0,0.00016700049198913782,0.0,0.0002339175729661909,0.0,0.00016961763921543763,0.00016736327863292813,0.000106208353623011
eagle,0.0028428657221525964,0.0,0.0,0.0,0.0,0.0031002348678283,0.0,0.0,0.0028428657221525964,0.0021821375022181154,0.0,0.0,0.0,0.002847200305773658,0.0009868074371518047
beef,0.009435142872258977,0.0,0.0,0.008964815455088352,0.0,0.0,0.0,0.0,0.009435142872258977,0.0,0.0,0.0,0.011338302669266824,0.009525070137627847,0.0034784624290357846
crow,0.001697634316610606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001697634316610606,0.0015023590204004018,0.0,0.0,0.0,0.0017023194896625454,0.0004714247959488685
skylark,0.003288914320856224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003288914320856224,0.003287690613172893,0.0,0.0,0.0,0.0033002509082674467,0.0009404121545109135
owl,0.007647960853264921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007647960853264921,0.006858048229455633,0.0,0.0,0.0,0.007666649742596958,0.002130044262755888
buzzard,0.0020439090553356024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020439090553356024,0.0020934036149203006,0.0,0.0,0.0,0.00205040602655476,0.0005879734108675904
cockatoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
springbok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robin,0.0006464540686662905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006464540686662905,0.0005139271506351918,0.0,0.0,0.0,0.0006480460076741648,0.0001753486639744241
lion,0.001274479689295084,0.0,0.0,0.0013676906066310902,0.0,0.0,0.0,0.0,0.001274479689295084,0.0,0.0,0.0,0.0,0.0012775764044080887,0.00037101617068781046
thresher,0.005517800918644076,0.0,0.0,0.0,0.0,0.0,0.0,0.008177772676444364,0.005517800918644076,0.0,0.0,0.0,0.0,0.0055286163678845215,0.0017672850629726455
lapwing,0.022793802239632215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022793802239632215,0.024319085077265778,0.0,0.0,0.0,0.02287502298686072,0.006627265181670781
roach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neritidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stockfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
