,animal,reptile,plant,mammal,no-cat,measure,relation,fish,object,bird,communication,vehicle,food,all,mean
bass,0.0013134009841813368,0.0,0.0,0.0,0.0,0.0,0.0,0.0013504366791653381,0.0013134009841813368,0.0,0.001358034926146459,0.0,0.001399970812405463,0.0013152542340992774,0.0005750356157270864
frog,0.0010763357132906068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010763357132906068,0.0,0.0,0.0,0.0,0.001079992628345839,0.00023090457535193234
pug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sawfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shark,0.0017798254268080636,0.0,0.0,0.0,0.0,0.0,0.0,0.0018785236458739808,0.0017798254268080636,0.0,0.0,0.0,0.0,0.0017839587338702944,0.0005158666595257431
grindle,0.12645982217502924,0.0,0.0,0.0,0.0,0.0,0.0,0.09258934466853962,0.12645982217502924,0.0,0.0,0.0,0.0,0.12407325666174764,0.033541588977167545
armadillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anglerfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottlenose,0.0009902738091832621,0.0,0.0,0.0012221464380364692,0.0,0.0,0.0,0.0,0.0009902738091832621,0.0,0.0,0.0,0.0,0.0009942371520215302,0.00029978080060175165
shrimp,0.0007451660111826462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007451660111826462,0.0,0.0,0.0,0.0009686075665075153,0.0007488155707272294,0.00022912536854285978
bullhead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
octopus,0.0040809568146089915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040809568146089915,0.0,0.0,0.0,0.004147216293346042,0.004090018082850744,0.0011713677146724835
toy,0.05775531552005192,0.0,0.0,0.06886350730701325,0.0,0.0,0.0,0.0,0.05775531552005192,0.0,0.0,0.0,0.0,0.057859552680923444,0.017302406502002893
cob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pony,0.0059552502296304,0.0,0.0,0.007447249643716597,0.0,0.0,0.0,0.0,0.0059552502296304,0.0,0.006715816711510878,0.0,0.0,0.005967291235372095,0.0022886327178471694
albatross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mammal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gnu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flamingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
panther,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reindeer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mankind,0.006372597589443993,0.0,0.0,0.007519439245511008,0.0,0.0,0.0,0.0,0.006372597589443993,0.0,0.0,0.0,0.0,0.006383501043910981,0.001903438247736427
sheldrake,0.010479321302021574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010479321302021574,0.00877997831556532,0.0,0.0,0.0,0.010506741744380172,0.002874668761713474
cod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hippo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cichlid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bluefish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiting,0.010209454690574538,0.0,0.0,0.0,0.0,0.0,0.0,0.011159707584010504,0.010209454690574538,0.0,0.0,0.0,0.010667168412967073,0.010247121687128902,0.0037494933618039683
gunnel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leopard,0.0016646125367404828,0.0,0.0,0.0020871217062450073,0.0,0.0,0.002058500058073251,0.0,0.0016646125367404828,0.0,0.0,0.0,0.0,0.0016658982883011727,0.0006529103661500283
beaver,0.0022633794183701756,0.0,0.0,0.002746736544484099,0.0,0.0,0.002907768688731833,0.0,0.0022633794183701756,0.0,0.0,0.0,0.0,0.002267114123054348,0.0008891698709293308
whale,0.00042696247976275646,0.0,0.0,0.000553761076920999,0.0,0.0,0.0,0.0,0.00042696247976275646,0.0,0.0,0.0,0.0,0.0004283215411064845,0.0001311433983966426
retriever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goatfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.011748957178550932,0.0,0.0,0.01394990251726631,0.013290871158887083,0.0,0.0,0.0,0.011748957178550932,0.0,0.0,0.0,0.011894561937157913,0.011761184329054064,0.00531388816424766
duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seahorse,0.003923563749248884,0.0,0.0,0.005230415162187983,0.0,0.0,0.0,0.00440677327861823,0.003923563749248884,0.0,0.0,0.0,0.0,0.003943589649614212,0.0015305646849227282
boa,0.0008441357522496431,0.0013675933058122979,0.0,0.0,0.0,0.0,0.0,0.0,0.0008441357522496431,0.0,0.0,0.0,0.0,0.000847605615728024,0.0002788193161456863
bay,0.0007428477430046997,0.0,0.0010069068981323514,0.0009381245603544691,0.0,0.0,0.0,0.0,0.0007428477430046997,0.0,0.0,0.0,0.0,0.0007454738555914624,0.00029830005714912017
silverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primate,0.001341833777418497,0.0,0.0,0.001603862832830581,0.0,0.0,0.0,0.0,0.001341833777418497,0.0,0.0,0.0,0.0,0.0013463941252458505,0.0004024231794938161
deer,0.001289262835089421,0.0,0.0,0.0015896428831130766,0.0,0.0,0.0,0.0,0.001289262835089421,0.0,0.0,0.0,0.0,0.0012894860436458689,0.00038983247120984204
bluefin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rockfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cygnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boar,0.0021707425289364188,0.0,0.0,0.0028919135479941412,0.0,0.0,0.0,0.0,0.0021707425289364188,0.0,0.0,0.0,0.0,0.002167210206509622,0.0006714720580269001
capelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
largemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coypu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plaice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wren,0.007553690513678581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007553690513678581,0.010265364066524915,0.0,0.0,0.0,0.007565093190266601,0.0023527027345820488
creeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fox,0.0014282004212801454,0.0,0.0,0.0013884304298895512,0.0,0.0,0.0012995671787443817,0.0,0.0014282004212801454,0.0,0.0,0.0,0.0,0.001430931284390539,0.0004982378382560545
partridge,0.00408306670847432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00408306670847432,0.005747237591172447,0.0,0.0,0.00430638687696063,0.0040889205782837865,0.001593477033097536
bat,0.002082540503786048,0.0,0.0,0.002020014803212985,0.0,0.0,0.0,0.0,0.002082540503786048,0.0,0.0,0.0,0.0,0.002086029948505857,0.0005907946970922099
toucanet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curassow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
livestock,0.0007995911628148166,0.0,0.0,0.0007818383460556293,0.0,0.0,0.0,0.0,0.0007995911628148166,0.0,0.0,0.0,0.0,0.0008008997546533338,0.00022728003045275686
accentor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dunnock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiff,0.023927503434556144,0.0,0.0,0.0,0.0,0.0,0.0,0.021443390550154404,0.023927503434556144,0.0,0.0,0.0,0.0,0.02395239992554209,0.006660771238914912
squirrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canary,0.0007307179544972597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007307179544972597,0.0010879892967285123,0.0,0.0,0.0,0.000731652262354313,0.0002343626762912389
thornbill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silverfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparrow,0.002211900459697424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002211900459697424,0.003588120660225701,0.0,0.0,0.0,0.0022153403941304055,0.0007305187124107825
chameleon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chamois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooster,0.00653260594593862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653260594593862,0.009141542570623351,0.0,0.0,0.0,0.006543231199317376,0.002053570404415569
drum,0.001048412559728716,0.0,0.0,0.0,0.0,0.0,0.0,0.0011814422875591093,0.001048412559728716,0.0,0.0,0.0,0.0,0.001050026365741006,0.0003091638409112534
pompon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meadowlark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bonobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chicken,0.0006941108788494334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006941108788494334,0.0008906292822939086,0.0,0.0,0.0009170283568623682,0.0007009934741046684,0.0002783480622114151
lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,0.0005705350805450565,0.0,0.0006621173866710701,0.0005578737276790203,0.0,0.0,0.0005672349579716323,0.0,0.0005705350805450565,0.0,0.0005737288302297574,0.0,0.000624385738886136,0.0005713500760155257,0.0003355543484673753
eagle,0.006879527787517521,0.0,0.0,0.0,0.0,0.008483248326846387,0.0,0.0,0.006879527787517521,0.009491227013564295,0.0,0.0,0.0,0.006884902838103209,0.002758459553824924
beef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crow,0.0023198971931806807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023198971931806807,0.0036900843065280713,0.0,0.0,0.0,0.0023245729356309265,0.0007610322591800257
skylark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owl,0.004838564101363547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004838564101363547,0.007798468879944052,0.0,0.0,0.0,0.004846787478198765,0.0015944560400621367
buzzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cockatoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
springbok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bunting,0.0023292606603899824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023292606603899824,0.0038938052079496937,0.0,0.0,0.0,0.002334909087716717,0.0007776596868890268
robin,0.0061347910439953635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061347910439953635,0.008766003292831155,0.0,0.0,0.0,0.0061453334521864396,0.0019414942023577373
lion,0.0038703032868632596,0.0,0.0,0.003937802899189708,0.0,0.0,0.0,0.0,0.0038703032868632596,0.0,0.0,0.0,0.0,0.003876827471017765,0.001111088353138142
thresher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lapwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roach,0.0021961208207775897,0.0,0.0,0.0,0.0,0.0,0.0,0.0024422385367474666,0.0021961208207775897,0.0,0.0,0.0,0.0,0.0021992851232408416,0.0006452689501102491
colobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neritidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stockfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
