,animal,reptile,plant,mammal,no-cat,measure,relation,fish,object,bird,communication,vehicle,food,all,mean
glutton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serpent,0.003952714701409824,0.006720804249493421,0.0,0.0,0.0,0.0,0.004250830846621962,0.0,0.003952714701409824,0.0,0.0,0.0,0.0,0.0039732279953487186,0.0016321637495916965
catfish,0.07854637585775313,0.0,0.0,0.0,0.0,0.0,0.0,0.09520161508844452,0.07854637585775313,0.0,0.0,0.0,0.08477265552477874,0.079001203650413,0.02971915899851018
otter,0.014318340706757571,0.0,0.0,0.015544772689879732,0.0,0.0,0.019108550154012433,0.0,0.014318340706757571,0.0,0.0,0.0,0.0,0.01438910753481154,0.005548507985158489
sunfish,0.04910392782546235,0.0,0.0,0.0,0.0,0.0,0.0,0.06342083352698759,0.04910392782546235,0.0,0.0,0.0,0.05194244415612057,0.04942161675691779,0.018785196435067902
cat,0.010197987261752101,0.0,0.0,0.010458223549102794,0.009781537987712996,0.0,0.0,0.0,0.010197987261752101,0.0,0.0,0.00927145159850511,0.0,0.010225165927395299,0.004295168113301457
haddock,0.026225864129502657,0.0,0.0,0.0,0.0,0.0,0.0,0.03269765799033555,0.026225864129502657,0.0,0.0,0.0,0.026129329865409834,0.026382336212312542,0.009832932309075946
mouse,0.0009423928749479462,0.0,0.0,0.0010277416619004056,0.0,0.0,0.0,0.0,0.0009423928749479462,0.0,0.0,0.0,0.0,0.0009457472453587854,0.00027559104693964883
halfbeak,0.24071177138848454,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297016182609,0.24071177138848454,0.0,0.0,0.0,0.0,0.23695976306753502,0.05891187685759501
fawn,0.003149613409690998,0.0,0.0,0.003345642754284808,0.0,0.0,0.0,0.0,0.003149613409690998,0.0,0.0,0.0,0.0,0.00316575431968988,0.0009150445638111918
wolf,0.004555619091871028,0.0,0.0,0.004974471383744997,0.00557695033468403,0.0,0.0,0.0,0.004555619091871028,0.0,0.0,0.0,0.0,0.0045726541273258025,0.0017310938592497774
barbet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lynx,0.0007109335980099115,0.0,0.0,0.0007893614601782777,0.0,0.0,0.0,0.0,0.0007109335980099115,0.0,0.0,0.0,0.0,0.0007143011235591116,0.00020896641283980088
blenny,0.003320267207065647,0.0,0.0,0.0,0.0,0.0,0.0,0.004872302442826645,0.003320267207065647,0.0,0.0,0.0,0.0,0.0033468749277905494,0.0010614079846248921
trout,0.05659203327083303,0.0,0.0,0.0,0.0,0.0,0.0,0.05678664675763663,0.05659203327083303,0.0,0.0,0.0,0.059797549145616406,0.056798580701968755,0.020469060224777704
crab,0.0405592176684274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405592176684274,0.0,0.0,0.0,0.04317413199253779,0.04075163587075738,0.011788871657153569
albacore,0.026859387616720645,0.0,0.0,0.0,0.0,0.0,0.0,0.029459993425296233,0.026859387616720645,0.0,0.0,0.0,0.02993636119416984,0.027009294292890222,0.010008887438985542
guppy,0.029746014225916582,0.0,0.0,0.0,0.0,0.0,0.0,0.02891036522644058,0.029746014225916582,0.0,0.0,0.0,0.0,0.02982956520068461,0.008445139919925597
duckling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shad,0.056598036183851695,0.0,0.0,0.0,0.0,0.0,0.0,0.07110809232436753,0.056598036183851695,0.0,0.0,0.0,0.06258728781479564,0.05742103899161343,0.021736606535605715
painter,0.0002327062923879174,0.0,0.0,0.0002401977116025508,0.0,0.0,0.0,0.0,0.0002327062923879174,0.0,0.0,0.0,0.0,0.00023376544793573433,6.709826745100857e-05
stickleback,0.04309409007579569,0.0,0.0,0.0,0.0,0.0,0.0,0.055148841881159406,0.04309409007579569,0.0,0.0,0.0,0.0,0.04334758358808738,0.013191757544345583
bass,0.010517959064198659,0.0,0.0,0.0,0.0,0.0,0.0,0.011099858950110774,0.010517959064198659,0.0,0.012610324314217118,0.0,0.01099508750190362,0.01055155523232014,0.0047351960090677835
frog,0.0059408220905026905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059408220905026905,0.0,0.0,0.0,0.0,0.0059716207239929806,0.001275233207499883
pug,0.005372490950920384,0.0,0.0,0.0053650184508997065,0.0,0.0,0.0,0.0,0.005372490950920384,0.0,0.0,0.0,0.0,0.0054081278206131326,0.0015370091552395434
loach,0.0583405532850968,0.0,0.0,0.0,0.0,0.0,0.0,0.06700633017494444,0.0583405532850968,0.0,0.0,0.0,0.0,0.058685035977914156,0.017312319480218014
sawfish,0.030765933215308967,0.0,0.0,0.0,0.0,0.0,0.0,0.03637494612908205,0.030765933215308967,0.0,0.0,0.0,0.0,0.031024303488869653,0.009209365432040689
shark,0.027245487711229994,0.0,0.0,0.0,0.0,0.0,0.0,0.02951501047258592,0.027245487711229994,0.0,0.0,0.0,0.0,0.02735738693186829,0.00795452663049387
grindle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armadillo,0.0030252278378349764,0.0,0.0,0.00331150806891758,0.0,0.0,0.0,0.0,0.0030252278378349764,0.0,0.0,0.0,0.0,0.0030376169659977084,0.0008856843364703744
anglerfish,0.24036103904173417,0.0,0.0,0.0,0.0,0.0,0.0,0.20519040667836866,0.24036103904173417,0.0,0.0,0.0,0.0,0.242587724443058,0.06632144351463536
bottlenose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shrimp,0.11888952394329583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11888952394329583,0.0,0.0,0.0,0.1515597840318482,0.11968453760980127,0.03635881210916008
bullhead,0.04593511541837509,0.0,0.0,0.0,0.0,0.0,0.0,0.053513706774208365,0.04593511541837509,0.0,0.0,0.0,0.0,0.04648115538794748,0.013704649499921858
octopus,0.026982824117915083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026982824117915083,0.0,0.0,0.0,0.026892282165497237,0.027090889248935154,0.007710629975018755
toy,0.002490466976060976,0.0,0.0,0.002591211551671054,0.0,0.0,0.0,0.0,0.002490466976060976,0.0,0.0,0.0,0.0,0.0024994043853999743,0.0007193964206566414
cob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pony,0.0007337038478636307,0.0,0.0,0.0008006479591554618,0.0,0.0,0.0,0.0,0.0007337038478636307,0.0,0.0009594023873586969,0.0,0.0,0.0007364964293004676,0.0002831396051101348
albatross,0.024098092544047777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024098092544047777,0.026948956130085272,0.0,0.0,0.0,0.02422806590895159,0.007098086223366601
mammal,0.026408087785153637,0.0,0.0,0.027609753105538728,0.0,0.0,0.0,0.0,0.026408087785153637,0.0,0.0,0.0,0.0,0.026671182586422995,0.007649793661590643
gnu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flamingo,0.013213860729015875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013213860729015875,0.013815104469327917,0.0,0.0,0.0,0.013254680217116182,0.003821250438891132
panther,0.0034600718043341994,0.0,0.0,0.0036301101748669484,0.0,0.0,0.0,0.0,0.0034600718043341994,0.0,0.0,0.0,0.0,0.003472611870505832,0.0010016332610029413
darter,0.028763937457479672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028763937457479672,0.03408320104499168,0.0,0.0,0.0,0.02898763817082289,0.00861419386648385
reindeer,0.005947829671349909,0.0,0.0,0.007210746401712956,0.0,0.0,0.0,0.0,0.005947829671349909,0.0,0.0,0.0,0.0,0.005979968761799585,0.0017918838933008827
mankind,0.004121891735504222,0.0,0.0,0.0042441472843205985,0.0,0.0,0.0,0.0,0.004121891735504222,0.0,0.0,0.0,0.0,0.004136296366999958,0.0011874447944520714
sheldrake,0.009037576333612447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009037576333612447,0.008395684264823072,0.0,0.0,0.0,0.009077358940877887,0.002539156848066132
cod,0.05111862182281119,0.0,0.0,0.0,0.0,0.0,0.0,0.04098970013509877,0.05111862182281119,0.0,0.0,0.0,0.04328134203399555,0.05123241483819328,0.016981478618065
hippo,0.0006564032378399246,0.0,0.0,0.0006344439026893489,0.0,0.0,0.0,0.0,0.0006564032378399246,0.0,0.0,0.0,0.0,0.0006593669514042583,0.00018618695212667546
cichlid,0.12567644686146223,0.0,0.0,0.0,0.0,0.0,0.0,0.13773898390247766,0.12567644686146223,0.0,0.0,0.0,0.0,0.12650226270773746,0.03682815288093855
bluefish,0.010635267426520855,0.0,0.0,0.0,0.0,0.0,0.0,0.013033330475006835,0.010635267426520855,0.0,0.0,0.0,0.011168512321141504,0.010708995750752676,0.004012955242853052
whiting,0.03874128706411852,0.0,0.0,0.0,0.0,0.0,0.0,0.04346437205953507,0.03874128706411852,0.0,0.0,0.0,0.03969777997140473,0.0389534583872849,0.014257013181890125
gunnel,0.08141267451813515,0.0,0.0,0.0,0.0,0.0,0.0,0.04199825975530549,0.08141267451813515,0.0,0.0,0.0,0.0,0.08140506954816024,0.02044490559569543
leopard,0.006460178187971191,0.0,0.0,0.007068121676941092,0.0,0.0,0.007792538147524314,0.0,0.006460178187971191,0.0,0.0,0.0,0.0,0.00647668010731919,0.002446978307694784
beaver,0.010247914373317672,0.0,0.0,0.010852256193283298,0.0,0.0,0.012842060120083869,0.0,0.010247914373317672,0.0,0.0,0.0,0.0,0.010283101847059611,0.0038909462076472945
whale,0.02062037510913986,0.0,0.0,0.023337492006391656,0.0,0.0,0.0,0.0,0.02062037510913986,0.0,0.0,0.0,0.0,0.020722845774479724,0.006092934857082221
retriever,0.002031721694703303,0.0,0.0,0.0022306058001798404,0.0,0.0,0.0,0.0,0.002031721694703303,0.0,0.0,0.0,0.0,0.002040728433940568,0.000595341258823358
goatfish,0.062979658283792,0.0,0.0,0.0,0.0,0.0,0.0,0.08114339633105049,0.062979658283792,0.0,0.0,0.0,0.0,0.06346579921748705,0.019326322294008682
dog,0.0017469889160470313,0.0,0.0,0.001810034729468603,0.0017427672576829996,0.0,0.0,0.0,0.0017469889160470313,0.0,0.0,0.0,0.0017345421210540354,0.0017519209836562332,0.0007523744945682811
duck,0.007929074820624521,0.0,0.0,0.0,0.0,0.009571261821024392,0.0,0.0,0.007929074820624521,0.008629560678834707,0.0,0.0,0.007734995300347512,0.007958169071979016,0.0035537240366739047
scaup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seahorse,0.03722135856686634,0.0,0.0,0.04329847255865316,0.0,0.0,0.0,0.04290830022247016,0.03722135856686634,0.0,0.0,0.0,0.0,0.03747795234678623,0.014151960161545874
boa,0.0007279995599920968,0.0013675933058122979,0.0,0.0,0.0,0.0,0.0,0.0,0.0007279995599920968,0.0,0.0,0.0,0.0,0.0007322936645304382,0.0002539918635947807
bay,0.003843880527088093,0.0,0.006041441388794109,0.004235995451453159,0.0,0.0,0.0,0.0,0.003843880527088093,0.0,0.0,0.0,0.0,0.003864338117112296,0.0015592525722525536
silverside,0.061577945993755163,0.0,0.0,0.0,0.0,0.0,0.0,0.06134875657625956,0.061577945993755163,0.0,0.0,0.0,0.0,0.06193678638767201,0.017602959639388707
primate,0.002314448587066375,0.0,0.0,0.0024140204658458972,0.0,0.0,0.0,0.0,0.002314448587066375,0.0,0.0,0.0,0.0,0.0023264496354986563,0.0006692405196769503
deer,0.009729003035212945,0.0,0.0,0.010467702031110271,0.0,0.0,0.0,0.0,0.009729003035212945,0.0,0.0,0.0,0.0,0.009748014140041119,0.0028338373029698056
bluefin,0.007594448933956119,0.0,0.0,0.0,0.0,0.0,0.0,0.009025652123541531,0.007594448933956119,0.0,0.0,0.0,0.011078832784287245,0.007638254263418018,0.003066545502797074
rockfish,0.07527366469285147,0.0,0.0,0.0,0.0,0.0,0.0,0.09170222316666055,0.07527366469285147,0.0,0.0,0.0,0.07880941399686901,0.07578018533575133,0.028345653706070274
cygnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gander,0.003027401438392043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003027401438392043,0.0030200442779947483,0.0,0.0,0.0,0.003041934023964314,0.0008654843699102249
cobia,0.28810581571215754,0.0,0.0,0.0,0.0,0.0,0.0,0.21481971582441461,0.28810581571215754,0.0,0.0,0.0,0.0,0.2949994191208525,0.07757362616925587
boar,0.00842441302562577,0.0,0.0,0.009793581646559482,0.0,0.0,0.0,0.0,0.00842441302562577,0.0,0.0,0.0,0.0,0.008425680806235632,0.002504863464574761
capelin,0.165096085210818,0.0,0.0,0.0,0.0,0.0,0.0,0.16695212890025143,0.165096085210818,0.0,0.0,0.0,0.0,0.16521307173005859,0.04731124078942472
largemouth,0.048709804781299576,0.0,0.0,0.0,0.0,0.0,0.0,0.05791221184690456,0.048709804781299576,0.0,0.0,0.0,0.0,0.04893614595632083,0.014590569097558894
coypu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plaice,0.05474125117897709,0.0,0.0,0.0,0.0,0.0,0.0,0.05413990489389173,0.05474125117897709,0.0,0.0,0.0,0.05026382475538844,0.05493630776172887,0.019201609983497372
wren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fox,0.0010865402849117988,0.0,0.0,0.001397646814015176,0.0,0.0,0.0013757718794911481,0.0,0.0010865402849117988,0.0,0.0,0.0,0.0,0.0010811975798797183,0.0004305497745149743
partridge,0.003882872808533286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003882872808533286,0.005292467858820512,0.0,0.0,0.0035520048587570434,0.0038619351273074644,0.0014622966758536852
bat,0.0026405772824422175,0.0,0.0,0.003389039394407768,0.0,0.0,0.0,0.0,0.0026405772824422175,0.0,0.0,0.0,0.0,0.002626972793271677,0.0008069404823259915
toucanet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curassow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
livestock,0.007096945193393912,0.0,0.0,0.009181995426165379,0.0,0.0,0.0,0.0,0.007096945193393912,0.0,0.0,0.0,0.0,0.007060106241444277,0.002173999432456963
accentor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dunnock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squirrel,0.004590695692607158,0.0,0.0,0.006259992563849658,0.0,0.0,0.0059380020464234705,0.0,0.004590695692607158,0.0,0.0,0.0,0.0,0.004565289030649563,0.0018531910732955004
canary,0.0009265208657455918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009265208657455918,0.00133586458823759,0.0,0.0,0.0,0.0009213820677488971,0.0002935920276769765
thornbill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silverfish,0.01851172335449174,0.0,0.0,0.0,0.0,0.0,0.0,0.011781158652066836,0.01851172335449174,0.0,0.0,0.0,0.0,0.018409076333074394,0.004800977263866051
sparrow,0.0014023002420078176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014023002420078176,0.002202798935031831,0.0,0.0,0.0,0.0013949078121780355,0.0004573076593732501
chameleon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chamois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hack,0.0009270976161041087,0.0,0.0,0.0011226028223598361,0.002118349401218336,0.0,0.0,0.0,0.0009270976161041087,0.0,0.0,0.002117041431064518,0.0,0.0009227914044369304,0.0005810700208062741
rooster,0.0031061552268669564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031061552268669564,0.0042090934529464665,0.0,0.0,0.0,0.003090000640871353,0.0009651003248251237
drum,0.00166168099900925,0.0,0.0,0.0,0.0,0.0,0.0,0.0013471757964642166,0.00166168099900925,0.0,0.0,0.0,0.0,0.0016528949506425395,0.00045167376750894684
pompon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meadowlark,0.009683528151737628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009683528151737628,0.011040153302500633,0.0,0.0,0.0,0.009629586229396666,0.0028597711310980396
parakeet,0.001533836756327811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001533836756327811,0.002580519059155868,0.0,0.0,0.0,0.0015275837195027652,0.0005125554493795897
bonobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chicken,0.03410405215436665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03410405215436665,0.04237468582444156,0.0,0.0,0.03907992455547551,0.034207451316579464,0.013133583286087843
lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,0.005305046622184793,0.0,0.009711055004509028,0.006863717503199446,0.0,0.0,0.007339405070192342,0.0,0.005305046622184793,0.0,0.008414689510036441,0.0,0.0050356280686053535,0.005276412631952534,0.0038036429309189087
eagle,0.018728715737475057,0.0,0.0,0.0,0.0,0.028289643168933235,0.0,0.0,0.018728715737475057,0.02502096864875227,0.0,0.0,0.0,0.01861558954390657,0.007813116631181586
beef,0.016442479189611007,0.0,0.0,0.019598861472917447,0.0,0.0,0.0,0.0,0.016442479189611007,0.0,0.0,0.0,0.018466221604640072,0.016473812711034604,0.006244561011986722
crow,0.0031866639805287686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031866639805287686,0.004908357752064525,0.0,0.0,0.0,0.003171321845485984,0.0010323576827577176
skylark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owl,0.020552598192104934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020552598192104934,0.03207686859533084,0.0,0.0,0.0,0.02044719882595374,0.006687804557535318
buzzard,0.0007378198752120981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007378198752120981,0.0013152614964415028,0.0,0.0,0.0,0.0007345743742374061,0.0002518196872216504
cockatoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
springbok,0.003926294012031864,0.0,0.0,0.00451064416239961,0.0,0.0,0.0,0.0,0.003926294012031864,0.0,0.0,0.0,0.0,0.0039042790729373316,0.0011619650899571906
bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robin,0.00046672004219424463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046672004219424463,0.0006457890761138238,0.0,0.0,0.0,0.0004643353408048379,0.00014596889295051077
lion,0.00552081185527104,0.0,0.0,0.00743239122455081,0.0,0.0,0.0,0.0,0.00552081185527104,0.0,0.0,0.0,0.0,0.0054924236994295635,0.0017118884738944607
thresher,0.003983683300009359,0.0,0.0,0.0,0.0,0.0,0.0,0.003857506310049037,0.003983683300009359,0.0,0.0,0.0,0.0,0.003961342150033904,0.0011275867900072613
lapwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roach,0.009746073886223922,0.0,0.0,0.0,0.0,0.0,0.0,0.007797544666822782,0.009746073886223922,0.0,0.0,0.0,0.0,0.009693589325688513,0.002641662983211367
colobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neritidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stockfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13911945998487485,0.0,0.0,0.0,0.0,0.14709697403004063,0.1500440718752967,0.031161464706443726
