context,n_concepts, mean_tfidf,mean_diff,min_tfidf,max_tfidf
the,7,0.14,0.06,0.1,0.19
not,7,0.03,0.02,0.01,0.09
for,7,0.07,0.05,0.02,0.22
has,7,0.04,0.02,0.02,0.07
had,7,0.03,0.02,0.02,0.05
well,7,0.03,0.02,0.01,0.05
she,7,0.03,0.02,0.02,0.08
waste,7,0.1,0.09,0.01,0.51
short,7,0.02,0.01,0.01,0.05
country,7,0.02,0.02,0.01,0.05
point,7,0.01,0.0,0.01,0.02
break,7,0.01,0.0,0.01,0.02
mill,7,0.02,0.02,0.01,0.09
000,7,0.09,0.08,0.02,0.36
are,7,0.03,0.01,0.02,0.06
fed,7,0.01,0.01,0.01,0.03
player,7,0.03,0.02,0.01,0.07
black,7,0.05,0.03,0.02,0.13
air,7,0.05,0.03,0.02,0.1
were,7,0.03,0.01,0.02,0.06
wind,7,0.03,0.03,0.01,0.07
over,7,0.02,0.01,0.01,0.04
great,7,0.02,0.02,0.01,0.07
league,7,0.06,0.06,0.0,0.35
four,7,0.03,0.02,0.01,0.08
while,7,0.02,0.01,0.01,0.04
30,7,0.01,0.01,0.01,0.03
warm,6,0.06,0.05,0.01,0.17
men,6,0.05,0.04,0.02,0.17
was,6,0.06,0.03,0.03,0.09
pollution,6,0.03,0.02,0.01,0.06
long,6,0.04,0.02,0.03,0.06
where,6,0.02,0.01,0.02,0.05
present,6,0.01,0.01,0.01,0.02
very,6,0.02,0.01,0.01,0.02
level,6,0.01,0.01,0.01,0.03
world,6,0.03,0.02,0.01,0.05
clear,6,0.03,0.02,0.01,0.08
cover,6,0.03,0.03,0.01,0.08
national,6,0.01,0.01,0.01,0.03
western,6,0.01,0.01,0.0,0.03
on,6,0.07,0.04,0.03,0.1
electricity,6,0.05,0.05,0.02,0.11
natural,6,0.02,0.01,0.01,0.03
bed,6,0.01,0.01,0.01,0.03
above,6,0.01,0.01,0.01,0.03
season,6,0.04,0.03,0.03,0.07
second,6,0.06,0.04,0.02,0.12
cool,6,0.03,0.02,0.01,0.08
between,6,0.02,0.01,0.01,0.06
out,6,0.04,0.02,0.02,0.06
first,6,0.03,0.02,0.02,0.04
heat,6,0.12,0.11,0.03,0.4
hot,6,0.06,0.05,0.02,0.16
tank,6,0.02,0.01,0.01,0.03
low,6,0.02,0.01,0.02,0.04
sheet,6,0.01,0.0,0.01,0.02
little,6,0.02,0.01,0.01,0.04
back,6,0.02,0.01,0.01,0.03
lower,6,0.01,0.01,0.01,0.02
played,6,0.02,0.01,0.01,0.03
reaches,6,0.01,0.0,0.01,0.02
village,6,0.02,0.02,0.01,0.07
vapor,6,0.02,0.01,0.01,0.03
levels,6,0.01,0.01,0.01,0.02
power,6,0.03,0.02,0.01,0.06
year,6,0.06,0.04,0.02,0.14
2006,6,0.01,0.01,0.0,0.03
site,6,0.01,0.0,0.0,0.01
nearby,6,0.01,0.01,0.01,0.03
mineral,5,0.06,0.05,0.01,0.2
covered,5,0.06,0.05,0.02,0.13
in,5,0.14,0.06,0.08,0.19
made,5,0.06,0.05,0.02,0.12
an,5,0.08,0.04,0.05,0.12
there,5,0.04,0.02,0.02,0.06
big,5,0.02,0.01,0.02,0.02
some,5,0.02,0.01,0.01,0.02
open,5,0.04,0.03,0.01,0.11
most,5,0.02,0.0,0.01,0.02
filled,5,0.1,0.09,0.01,0.31
which,5,0.04,0.01,0.03,0.06
amount,5,0.03,0.02,0.01,0.05
into,5,0.04,0.01,0.03,0.05
high,5,0.05,0.02,0.03,0.07
arena,5,0.02,0.01,0.01,0.03
liquid,5,0.03,0.02,0.01,0.04
town,5,0.03,0.02,0.01,0.04
temperature,5,0.08,0.05,0.03,0.14
road,5,0.03,0.02,0.01,0.04
american,5,0.03,0.02,0.01,0.05
during,5,0.06,0.04,0.02,0.2
than,5,0.02,0.01,0.02,0.02
white,5,0.07,0.05,0.02,0.17
games,5,0.02,0.01,0.01,0.03
before,5,0.02,0.01,0.01,0.04
snake,5,0.01,0.01,0.01,0.02
round,5,0.04,0.03,0.01,0.1
day,5,0.04,0.02,0.02,0.05
10,5,0.03,0.02,0.01,0.06
supplied,5,0.02,0.01,0.0,0.04
then,5,0.02,0.01,0.01,0.04
just,5,0.01,0.0,0.01,0.02
born,5,0.01,0.0,0.0,0.01
line,5,0.02,0.01,0.01,0.03
southern,5,0.01,0.01,0.0,0.02
based,4,0.21,0.2,0.04,0.56
occurs,4,0.05,0.04,0.01,0.15
is,4,0.09,0.05,0.05,0.16
major,4,0.02,0.02,0.01,0.04
caused,4,0.03,0.02,0.02,0.04
boundary,4,0.02,0.01,0.0,0.03
flow,4,0.03,0.02,0.01,0.07
treatment,4,0.03,0.02,0.01,0.06
course,4,0.01,0.0,0.01,0.01
states,4,0.01,0.01,0.01,0.03
border,4,0.01,0.0,0.0,0.01
plant,4,0.04,0.03,0.02,0.1
salt,4,0.02,0.01,0.01,0.06
left,4,0.05,0.04,0.02,0.09
passes,4,0.01,0.01,0.01,0.03
cooling,4,0.22,0.2,0.03,0.68
east,4,0.02,0.01,0.02,0.03
park,4,0.04,0.02,0.01,0.08
cut,4,0.02,0.01,0.01,0.03
fall,4,0.02,0.01,0.01,0.03
part,4,0.03,0.02,0.02,0.04
built,4,0.02,0.01,0.02,0.03
12,4,0.03,0.01,0.02,0.03
known,4,0.02,0.01,0.02,0.03
blue,4,0.05,0.04,0.02,0.08
red,4,0.07,0.05,0.03,0.1
heating,4,0.1,0.09,0.03,0.24
former,4,0.03,0.02,0.02,0.03
co,4,0.05,0.03,0.02,0.1
top,4,0.03,0.02,0.02,0.05
source,4,0.03,0.02,0.02,0.08
across,4,0.01,0.0,0.01,0.01
cross,4,0.01,0.01,0.01,0.03
pump,4,0.06,0.05,0.01,0.16
steam,4,0.1,0.09,0.05,0.15
surface,4,0.03,0.02,0.01,0.05
pumped,4,0.01,0.0,0.01,0.02
climate,4,0.02,0.01,0.01,0.05
weather,4,0.03,0.02,0.01,0.08
pumping,4,0.01,0.01,0.0,0.02
retired,4,0.01,0.0,0.0,0.01
at,4,0.06,0.03,0.03,0.12
forward,4,0.03,0.02,0.01,0.05
boat,4,0.02,0.02,0.0,0.05
name,4,0.02,0.01,0.01,0.02
both,4,0.02,0.01,0.01,0.03
canal,4,0.01,0.0,0.01,0.02
upper,4,0.01,0.01,0.01,0.01
off,3,0.07,0.04,0.04,0.12
body,3,0.04,0.02,0.02,0.05
root,3,0.02,0.01,0.01,0.03
may,3,0.03,0.01,0.01,0.05
areas,3,0.02,0.01,0.01,0.03
wet,3,0.06,0.05,0.01,0.16
conditions,3,0.04,0.04,0.02,0.09
soil,3,0.04,0.03,0.02,0.08
supply,3,0.03,0.02,0.02,0.06
after,3,0.04,0.02,0.03,0.04
dams,3,0.02,0.01,0.01,0.04
salmon,3,0.01,0.01,0.0,0.03
county,3,0.02,0.01,0.01,0.03
months,3,0.03,0.02,0.02,0.03
named,3,0.03,0.02,0.03,0.04
north,3,0.03,0.01,0.02,0.03
mid,3,0.04,0.03,0.02,0.06
olympic,3,0.08,0.07,0.01,0.21
green,3,0.03,0.02,0.02,0.04
stream,3,0.01,0.0,0.01,0.01
dancing,3,0.02,0.01,0.01,0.05
vancouver,3,0.01,0.0,0.01,0.01
pool,3,0.02,0.02,0.01,0.05
swan,3,0.01,0.01,0.0,0.01
saint,3,0.02,0.01,0.0,0.03
temperatures,3,0.2,0.18,0.04,0.49
pipes,3,0.04,0.03,0.02,0.05
gas,3,0.08,0.08,0.05,0.12
swimming,3,0.02,0.02,0.0,0.03
dry,3,0.04,0.03,0.02,0.06
plate,3,0.01,0.01,0.01,0.02
amounts,3,0.03,0.01,0.02,0.03
boiling,3,0.02,0.01,0.01,0.02
including,3,0.03,0.02,0.02,0.05
team,3,0.04,0.03,0.01,0.09
11,3,0.01,0.0,0.01,0.02
rises,3,0.02,0.0,0.01,0.02
island,3,0.03,0.02,0.01,0.08
championships,3,0.01,0.0,0.0,0.01
2014,3,0.02,0.02,0.01,0.05
eastern,3,0.02,0.01,0.01,0.02
supplies,3,0.01,0.0,0.01,0.01
women,3,0.04,0.03,0.01,0.09
canadian,3,0.01,0.01,0.01,0.02
enters,3,0.01,0.0,0.0,0.01
hill,3,0.04,0.04,0.02,0.09
side,3,0.08,0.07,0.02,0.18
along,3,0.02,0.01,0.02,0.03
northern,3,0.02,0.01,0.01,0.02
falls,3,0.02,0.01,0.01,0.02
wheel,3,0.01,0.0,0.01,0.02
depth,3,0.01,0.0,0.01,0.01
springs,3,0.02,0.01,0.0,0.04
originates,3,0.01,0.0,0.01,0.01
sports,3,0.03,0.02,0.0,0.05
rhine,3,0.01,0.0,0.0,0.01
they,3,0.05,0.02,0.04,0.06
company,3,0.03,0.01,0.02,0.03
pack,3,0.01,0.0,0.01,0.01
rain,3,0.04,0.02,0.03,0.05
bay,3,0.07,0.06,0.01,0.16
storms,3,0.18,0.17,0.03,0.46
contaminated,3,0.02,0.02,0.01,0.03
flooding,2,0.02,0.02,0.02,0.03
often,2,0.01,0.0,0.01,0.01
trail,2,0.11,0.08,0.04,0.18
mud,2,0.1,0.09,0.04,0.15
ice,2,0.1,0.04,0.06,0.14
sheets,2,0.05,0.04,0.01,0.09
sea,2,0.05,0.04,0.01,0.08
winter,2,0.09,0.06,0.05,0.13
feet,2,0.05,0.04,0.05,0.05
sewage,2,0.03,0.02,0.01,0.04
lawrence,2,0.02,0.02,0.01,0.04
columbia,2,0.02,0.01,0.01,0.03
inches,2,0.05,0.04,0.03,0.07
shallow,2,0.02,0.01,0.01,0.03
light,2,0.04,0.03,0.04,0.04
orange,2,0.03,0.01,0.02,0.04
melted,2,0.02,0.0,0.01,0.02
flood,2,0.01,0.0,0.01,0.01
pumps,2,0.08,0.08,0.03,0.14
energy,2,0.11,0.1,0.08,0.14
cold,2,0.09,0.06,0.07,0.1
summer,2,0.08,0.06,0.06,0.1
competed,2,0.02,0.01,0.01,0.03
effect,2,0.02,0.01,0.02,0.02
reservoir,2,0.01,0.0,0.01,0.01
clouds,2,0.2,0.2,0.14,0.27
hand,2,0.1,0.08,0.06,0.14
drink,2,0.08,0.07,0.04,0.13
dust,2,0.3,0.3,0.12,0.49
thick,2,0.06,0.06,0.03,0.1
heavy,2,0.03,0.0,0.03,0.04
powder,2,0.04,0.04,0.03,0.06
junior,2,0.01,0.01,0.0,0.02
mountains,2,0.04,0.02,0.03,0.06
bridge,2,0.03,0.02,0.01,0.05
located,2,0.03,0.02,0.01,0.05
tower,2,0.03,0.02,0.02,0.04
20,2,0.02,0.01,0.01,0.03
lies,2,0.03,0.02,0.02,0.03
near,2,0.02,0.01,0.01,0.03
valley,2,0.03,0.02,0.02,0.03
head,2,0.03,0.01,0.02,0.03
south,2,0.03,0.01,0.02,0.03
queen,2,0.02,0.01,0.02,0.03
area,2,0.02,0.01,0.02,0.03
drain,2,0.02,0.02,0.01,0.03
tap,2,0.01,0.0,0.01,0.01
crosses,2,0.01,0.01,0.01,0.01
bank,2,0.01,0.0,0.01,0.01
connecticut,2,0.01,0.01,0.0,0.01
her,2,0.15,0.12,0.12,0.17
professional,2,0.04,0.03,0.01,0.07
under,2,0.02,0.01,0.01,0.03
free,2,0.05,0.03,0.02,0.07
18,2,0.02,0.01,0.01,0.03
fishing,2,0.02,0.01,0.01,0.03
currently,2,0.01,0.0,0.01,0.01
finnish,2,0.01,0.01,0.01,0.01
banks,2,0.01,0.0,0.01,0.01
autumn,2,0.02,0.01,0.01,0.02
winger,2,0.0,0.0,0.0,0.01
canada,2,0.02,0.01,0.01,0.02
streams,2,0.01,0.01,0.01,0.01
coal,2,0.13,0.13,0.08,0.19
electric,2,0.06,0.05,0.04,0.08
heated,2,0.04,0.04,0.03,0.06
storm,2,0.08,0.07,0.06,0.1
goaltender,2,0.01,0.01,0.01,0.01
floods,2,0.01,0.0,0.0,0.01
drains,2,0.01,0.01,0.0,0.02
fish,1,0.19,0.18,0.19,0.19
solving,1,0.64,0.64,0.64,0.64
solve,1,0.45,0.45,0.45,0.45
solved,1,0.42,0.42,0.42,0.42
solution,1,0.27,0.27,0.27,0.27
problem,1,0.17,0.17,0.17,0.17
serious,1,0.09,0.09,0.09,0.09
drinking,1,0.05,0.03,0.05,0.05
another,1,0.04,0.03,0.04,0.04
tackle,1,0.04,0.02,0.04,0.04
if,1,0.03,0.03,0.03,0.03
severe,1,0.02,0.02,0.02,0.02
common,1,0.02,0.01,0.02,0.02
many,1,0.02,0.02,0.02,0.02
could,1,0.02,0.01,0.02,0.02
however,1,0.02,0.01,0.02,0.02
still,1,0.01,0.01,0.01,0.01
early,1,0.01,0.0,0.01,0.01
resources,1,0.01,0.0,0.01,0.01
cube,1,0.01,0.0,0.01,0.01
lime,1,0.16,0.13,0.16,0.16
frozen,1,0.07,0.01,0.07,0.07
store,1,0.05,0.04,0.05,0.05
ears,1,0.03,0.02,0.03,0.03
upstream,1,0.03,0.02,0.03,0.03
fruit,1,0.03,0.0,0.03,0.03
shelf,1,0.03,0.01,0.03,0.03
fresh,1,0.02,0.01,0.02,0.02
food,1,0.02,0.0,0.02,0.02
found,1,0.02,0.0,0.02,0.02
eternal,1,0.7,0.7,0.7,0.7
flame,1,0.57,0.57,0.57,0.57
tanks,1,0.03,0.03,0.03,0.03
cone,1,0.02,0.0,0.02,0.02
delta,1,0.0,0.0,0.0,0.0
exchanger,1,0.45,0.45,0.45,0.45
exchangers,1,0.31,0.31,0.31,0.31
transfer,1,0.26,0.26,0.26,0.26
miami,1,0.24,0.24,0.24,0.24
wave,1,0.15,0.15,0.15,0.15
fastest,1,0.15,0.14,0.15,0.15
humidity,1,0.13,0.12,0.13,0.13
thermal,1,0.13,0.12,0.13,0.13
sink,1,0.12,0.09,0.12,0.12
capacity,1,0.09,0.09,0.09,0.09
extreme,1,0.08,0.07,0.08,0.08
each,1,0.07,0.06,0.07,0.07
transfers,1,0.05,0.04,0.05,0.05
third,1,0.03,0.03,0.03,0.03
storage,1,0.03,0.01,0.03,0.03
melt,1,0.02,0.0,0.02,0.02
sources,1,0.02,0.02,0.02,0.02
won,1,0.02,0.02,0.02,0.02
place,1,0.02,0.01,0.02,0.02
melts,1,0.02,0.0,0.02,0.02
ocean,1,0.02,0.01,0.02,0.02
reservoirs,1,0.01,0.01,0.01,0.01
medal,1,0.01,0.01,0.01,0.01
total,1,0.01,0.0,0.01,0.01
inhalation,1,0.53,0.53,0.53,0.53
smoke,1,0.46,0.46,0.46,0.46
cigarette,1,0.43,0.43,0.43,0.43
tobacco,1,0.33,0.32,0.33,0.33
fog,1,0.08,0.07,0.08,0.08
eyes,1,0.03,0.01,0.03,0.03
regiment,1,0.66,0.66,0.66,0.66
foot,1,0.28,0.26,0.28,0.28
square,1,0.22,0.22,0.22,0.22
injury,1,0.14,0.13,0.14,0.14
toes,1,0.12,0.11,0.12,0.12
toe,1,0.09,0.05,0.09,0.09
horse,1,0.08,0.08,0.08,0.08
mountain,1,0.07,0.04,0.07,0.07
heel,1,0.07,0.05,0.07,0.07
broken,1,0.06,0.04,0.06,0.06
500,1,0.06,0.05,0.06,0.06
mouth,1,0.05,0.03,0.05,0.05
per,1,0.05,0.04,0.05,0.05
front,1,0.04,0.04,0.04,0.04
five,1,0.04,0.03,0.04,0.04
situated,1,0.03,0.03,0.03,0.03
street,1,0.03,0.03,0.03,0.03
half,1,0.03,0.02,0.03,0.03
patrol,1,0.03,0.0,0.03,0.03
length,1,0.03,0.02,0.03,0.03
15,1,0.03,0.02,0.03,0.03
crossing,1,0.02,0.02,0.02,0.02
crossed,1,0.02,0.02,0.02,0.02
miles,1,0.02,0.01,0.02,0.02
fell,1,0.01,0.0,0.01,0.01
gorge,1,0.01,0.01,0.01,0.01
pond,1,0.01,0.01,0.01,0.01
valleys,1,0.01,0.0,0.01,0.01
danube,1,0.0,0.0,0.0,0.0
chicago,1,0.44,0.43,0.44,0.44
rock,1,0.25,0.24,0.25,0.25
leather,1,0.2,0.19,0.2,0.2
shoes,1,0.06,0.04,0.06,0.06
swedish,1,0.06,0.05,0.06,0.06
floating,1,0.05,0.04,0.05,0.05
2011,1,0.04,0.03,0.04,0.04
2010,1,0.02,0.01,0.02,0.02
end,1,0.02,0.01,0.02,0.02
cap,1,0.02,0.01,0.02,0.02
days,1,0.02,0.0,0.02,0.02
thames,1,0.01,0.0,0.01,0.01
joins,1,0.01,0.0,0.01,0.01
festival,1,0.11,0.09,0.11,0.11
seasonal,1,0.08,0.07,0.08,0.08
precipitation,1,0.07,0.04,0.07,0.07
annual,1,0.07,0.06,0.07,0.07
rainfall,1,0.06,0.04,0.06,0.06
lake,1,0.06,0.03,0.06,0.06
arctic,1,0.05,0.03,0.05,0.05
river,1,0.05,0.02,0.05,0.05
spring,1,0.05,0.03,0.05,0.05
average,1,0.05,0.04,0.05,0.05
winters,1,0.04,0.02,0.04,0.04
snowfall,1,0.04,0.01,0.04,0.04
rink,1,0.04,0.03,0.04,0.04
skiing,1,0.04,0.02,0.04,0.04
glacial,1,0.04,0.03,0.04,0.04
ski,1,0.04,0.03,0.04,0.04
region,1,0.03,0.02,0.03,0.03
largest,1,0.03,0.02,0.03,0.03
skating,1,0.03,0.01,0.03,0.03
glaciers,1,0.03,0.01,0.03,0.03
wine,1,0.03,0.01,0.03,0.03
garden,1,0.03,0.02,0.03,0.03
receives,1,0.03,0.02,0.03,0.03
lakes,1,0.02,0.01,0.02,0.02
dam,1,0.02,0.0,0.02,0.02
freezing,1,0.02,0.0,0.02,0.02
solstice,1,0.02,0.01,0.02,0.02
irrigation,1,0.01,0.01,0.01,0.01
tributaries,1,0.01,0.0,0.01,0.01
flowed,1,0.01,0.01,0.01,0.01
northeast,1,0.01,0.0,0.01,0.01
mississippi,1,0.01,0.0,0.01,0.01
delaware,1,0.01,0.01,0.01,0.01
rivers,1,0.01,0.0,0.01,0.01
polar,1,0.01,0.0,0.01,0.01
hudson,1,0.01,0.0,0.01,0.01
canyon,1,0.01,0.0,0.01,0.01
locomotives,1,0.52,0.52,0.52,0.52
locomotive,1,0.45,0.45,0.45,0.45
turbines,1,0.34,0.34,0.34,0.34
engines,1,0.26,0.26,0.26,0.26
turbine,1,0.23,0.23,0.23,0.23
boilers,1,0.2,0.2,0.2,0.2
engine,1,0.19,0.18,0.19,0.19
packet,1,0.15,0.15,0.15,0.15
navigation,1,0.15,0.15,0.15,0.15
boiler,1,0.13,0.11,0.13,0.13
expansion,1,0.13,0.12,0.13,0.13
powered,1,0.12,0.12,0.12,0.12
triple,1,0.11,0.1,0.11,0.11
diesel,1,0.09,0.08,0.09,0.09
cylinder,1,0.08,0.08,0.08,0.08
shaft,1,0.08,0.08,0.08,0.08
propeller,1,0.08,0.07,0.08,0.08
railway,1,0.06,0.06,0.06,0.06
class,1,0.04,0.04,0.04,0.04
ship,1,0.04,0.02,0.04,0.04
speed,1,0.04,0.04,0.04,0.04
railroad,1,0.04,0.03,0.04,0.04
using,1,0.02,0.02,0.02,0.02
boats,1,0.02,0.02,0.02,0.02
single,1,0.02,0.01,0.02,0.02
ferry,1,0.02,0.02,0.02,0.02
run,1,0.01,0.01,0.01,0.01
access,1,0.01,0.0,0.01,0.01
bolt,1,0.52,0.52,0.52,0.52
tampa,1,0.5,0.5,0.5,0.5
thunder,1,0.31,0.31,0.31,0.31
strikes,1,0.28,0.28,0.28,0.28
struck,1,0.27,0.25,0.27,0.27
bolts,1,0.21,0.21,0.21,0.21
lightning,1,0.17,0.16,0.17,0.17
strike,1,0.16,0.16,0.16,0.16
38,1,0.15,0.15,0.15,0.15
rod,1,0.14,0.14,0.14,0.14
35,1,0.11,0.11,0.11,0.11
nhl,1,0.09,0.08,0.09,0.09
towards,1,0.52,0.52,0.52,0.52
deep,1,0.34,0.32,0.34,0.34
quarters,1,0.01,0.0,0.01,0.01
overlooking,1,0.0,0.0,0.0,0.0
particles,1,0.34,0.34,0.34,0.34
jacket,1,0.29,0.28,0.29,0.29
cloud,1,0.2,0.19,0.2,0.2
devils,1,0.19,0.19,0.19,0.19
bowl,1,0.15,0.14,0.15,0.15
gold,1,0.13,0.12,0.13,0.13
sand,1,0.1,0.1,0.1,0.1
layer,1,0.05,0.04,0.05,0.05
accumulation,1,0.05,0.03,0.05,0.05
winds,1,0.04,0.02,0.04,0.04
clean,1,0.02,0.0,0.02,0.02
tail,1,0.01,0.0,0.01,0.01
crystals,1,0.01,0.0,0.01,0.01
tile,1,0.59,0.59,0.59,0.59
roof,1,0.42,0.42,0.42,0.42
tiles,1,0.4,0.4,0.4,0.4
brick,1,0.37,0.37,0.37,0.37
ceramic,1,0.36,0.36,0.36,0.36
factory,1,0.07,0.05,0.07,0.07
drainage,1,0.04,0.03,0.04,0.04
glass,1,0.03,0.02,0.03,0.03
conditioning,1,0.31,0.31,0.31,0.31
ventilation,1,0.26,0.26,0.26,0.26
plumbing,1,0.22,0.21,0.22,0.22
solar,1,0.19,0.18,0.19,0.19
lighting,1,0.16,0.15,0.16,0.16
cooking,1,0.14,0.13,0.14,0.14
fuel,1,0.1,0.1,0.1,0.1
systems,1,0.1,0.09,0.1,0.1
tidal,1,0.09,0.09,0.09,0.09
oil,1,0.08,0.07,0.08,0.08
district,1,0.04,0.04,0.04,0.04
home,1,0.02,0.01,0.02,0.02
sanitation,1,0.01,0.0,0.01,0.01
