context,n_concepts, mean_tfidf,mean_diff,min_tfidf,max_tfidf
london,15,0.02,0.02,0.01,0.11
with,14,0.13,0.08,0.05,0.2
it,14,0.07,0.04,0.03,0.15
made,14,0.04,0.02,0.02,0.09
they,14,0.06,0.04,0.02,0.22
most,14,0.06,0.05,0.01,0.3
general,14,0.04,0.03,0.01,0.07
its,14,0.04,0.03,0.02,0.15
re,14,0.05,0.03,0.02,0.12
against,14,0.05,0.03,0.03,0.1
second,14,0.07,0.05,0.02,0.19
take,14,0.03,0.02,0.01,0.06
half,14,0.04,0.03,0.02,0.09
opponent,14,0.03,0.03,0.01,0.11
left,14,0.04,0.02,0.01,0.1
billy,14,0.03,0.02,0.01,0.08
john,14,0.05,0.04,0.01,0.17
15,14,0.03,0.02,0.01,0.06
10,14,0.05,0.03,0.02,0.19
game,14,0.04,0.02,0.02,0.08
former,14,0.03,0.02,0.01,0.07
pilot,14,0.02,0.02,0.01,0.17
son,14,0.02,0.01,0.01,0.09
use,13,0.11,0.09,0.02,0.31
for,13,0.08,0.04,0.05,0.14
year,13,0.1,0.07,0.03,0.44
up,13,0.06,0.03,0.03,0.15
law,13,0.05,0.04,0.01,0.13
long,13,0.07,0.04,0.03,0.19
system,13,0.03,0.02,0.01,0.08
more,13,0.05,0.04,0.01,0.16
county,13,0.02,0.01,0.0,0.05
said,13,0.04,0.03,0.01,0.21
run,13,0.02,0.01,0.01,0.03
any,13,0.04,0.03,0.01,0.11
once,13,0.03,0.02,0.01,0.08
owned,13,0.03,0.02,0.01,0.13
upper,13,0.02,0.02,0.0,0.08
is,13,0.12,0.06,0.06,0.2
around,13,0.02,0.01,0.01,0.09
used,12,0.12,0.07,0.06,0.26
new,12,0.04,0.03,0.02,0.1
well,12,0.07,0.05,0.02,0.21
same,12,0.04,0.02,0.01,0.1
usually,12,0.04,0.03,0.01,0.16
often,12,0.04,0.03,0.01,0.16
non,12,0.04,0.02,0.02,0.07
20,12,0.03,0.02,0.02,0.07
genus,12,0.09,0.08,0.01,0.49
leg,12,0.04,0.03,0.01,0.15
been,12,0.1,0.08,0.03,0.31
york,12,0.02,0.02,0.01,0.08
sea,12,0.04,0.03,0.01,0.16
cat,12,0.06,0.05,0.01,0.26
between,12,0.02,0.01,0.01,0.06
other,12,0.04,0.02,0.02,0.07
show,12,0.02,0.02,0.01,0.07
may,12,0.04,0.02,0.02,0.1
became,12,0.04,0.03,0.01,0.17
anti,12,0.2,0.14,0.06,0.67
frog,11,0.08,0.07,0.01,0.25
right,11,0.05,0.03,0.03,0.13
using,11,0.07,0.05,0.02,0.23
not,11,0.07,0.04,0.03,0.15
hole,11,0.05,0.04,0.01,0.11
throwing,11,0.03,0.03,0.01,0.11
now,11,0.03,0.02,0.01,0.05
west,11,0.03,0.02,0.01,0.1
end,11,0.03,0.02,0.01,0.08
east,11,0.02,0.01,0.01,0.04
14,11,0.05,0.04,0.01,0.17
side,11,0.07,0.05,0.02,0.18
lake,11,0.02,0.01,0.01,0.07
smith,11,0.02,0.02,0.01,0.06
march,11,0.02,0.01,0.01,0.04
open,11,0.04,0.03,0.01,0.09
home,11,0.05,0.04,0.02,0.14
there,11,0.04,0.03,0.01,0.12
school,11,0.05,0.04,0.01,0.19
played,11,0.05,0.04,0.01,0.22
snake,11,0.13,0.11,0.02,0.55
called,11,0.06,0.03,0.03,0.09
are,11,0.06,0.03,0.03,0.14
high,11,0.07,0.04,0.03,0.16
program,11,0.02,0.01,0.01,0.06
full,11,0.06,0.05,0.01,0.25
systems,11,0.06,0.05,0.0,0.35
introduced,10,0.05,0.04,0.01,0.12
lightning,10,0.03,0.02,0.01,0.08
some,10,0.06,0.04,0.02,0.19
cross,10,0.03,0.02,0.02,0.07
located,10,0.01,0.01,0.01,0.03
built,10,0.02,0.01,0.01,0.03
fish,10,0.06,0.06,0.01,0.19
lost,10,0.03,0.02,0.01,0.11
form,10,0.06,0.04,0.02,0.17
south,10,0.03,0.02,0.01,0.08
first,10,0.06,0.03,0.04,0.15
wild,10,0.04,0.03,0.01,0.11
life,10,0.06,0.04,0.03,0.21
local,10,0.04,0.03,0.01,0.1
house,10,0.03,0.02,0.01,0.08
help,10,0.07,0.05,0.02,0.2
court,10,0.04,0.03,0.01,0.11
middle,10,0.03,0.02,0.01,0.08
years,10,0.03,0.02,0.01,0.08
group,10,0.03,0.01,0.02,0.05
user,10,0.03,0.03,0.01,0.12
area,10,0.02,0.01,0.01,0.06
band,10,0.08,0.07,0.02,0.22
song,10,0.03,0.02,0.01,0.11
jack,10,0.03,0.01,0.01,0.06
along,10,0.05,0.04,0.01,0.18
red,10,0.05,0.03,0.02,0.09
however,10,0.04,0.03,0.01,0.15
master,10,0.04,0.03,0.01,0.08
must,10,0.05,0.04,0.01,0.21
you,10,0.03,0.02,0.01,0.1
fleet,10,0.02,0.01,0.01,0.05
has,10,0.08,0.06,0.03,0.34
both,9,0.04,0.03,0.02,0.09
bill,9,0.02,0.01,0.01,0.05
gates,9,0.01,0.01,0.0,0.03
commenced,9,0.02,0.02,0.0,0.11
governor,9,0.02,0.01,0.01,0.05
frame,9,0.02,0.01,0.01,0.04
river,9,0.07,0.06,0.01,0.23
university,9,0.03,0.02,0.01,0.13
north,9,0.06,0.05,0.02,0.21
get,9,0.03,0.02,0.01,0.08
diving,9,0.05,0.04,0.0,0.37
lincoln,9,0.03,0.03,0.01,0.16
peter,9,0.03,0.02,0.01,0.08
buffalo,9,0.09,0.08,0.01,0.5
make,9,0.05,0.04,0.01,0.11
proposed,9,0.03,0.02,0.01,0.05
rock,9,0.07,0.06,0.01,0.33
fast,9,0.07,0.06,0.01,0.2
kill,9,0.04,0.04,0.01,0.08
uses,9,0.03,0.02,0.01,0.04
aircraft,9,0.08,0.08,0.02,0.25
no,8,0.07,0.05,0.02,0.15
top,8,0.02,0.01,0.01,0.06
way,8,0.03,0.02,0.01,0.05
plane,8,0.04,0.03,0.01,0.21
private,8,0.02,0.01,0.0,0.04
board,8,0.03,0.02,0.01,0.06
passed,8,0.02,0.01,0.01,0.07
club,8,0.03,0.02,0.01,0.1
green,8,0.06,0.05,0.02,0.25
can,8,0.08,0.05,0.05,0.18
co,8,0.06,0.03,0.03,0.12
restaurant,8,0.02,0.01,0.01,0.03
johnson,8,0.02,0.02,0.01,0.05
white,8,0.16,0.14,0.02,0.82
september,8,0.03,0.02,0.01,0.12
canadian,8,0.03,0.02,0.01,0.1
little,8,0.03,0.02,0.01,0.07
lawyer,8,0.02,0.02,0.0,0.06
attorney,8,0.01,0.01,0.01,0.03
rank,8,0.02,0.01,0.0,0.05
founded,8,0.04,0.03,0.01,0.17
signed,8,0.04,0.04,0.01,0.12
team,8,0.03,0.02,0.01,0.06
best,8,0.05,0.04,0.01,0.22
won,8,0.03,0.01,0.01,0.04
post,8,0.05,0.04,0.01,0.16
species,8,0.12,0.1,0.03,0.42
war,8,0.05,0.04,0.02,0.15
find,8,0.03,0.02,0.02,0.07
ship,8,0.13,0.12,0.02,0.71
rear,7,0.02,0.01,0.01,0.03
injury,7,0.04,0.03,0.01,0.07
iron,7,0.04,0.02,0.02,0.09
because,7,0.05,0.03,0.02,0.08
2009,7,0.03,0.02,0.01,0.06
hospital,7,0.03,0.02,0.01,0.07
third,7,0.03,0.01,0.01,0.05
nurse,7,0.06,0.05,0.01,0.24
files,7,0.02,0.02,0.01,0.08
clark,7,0.02,0.02,0.01,0.08
owner,7,0.03,0.02,0.01,0.06
go,7,0.04,0.03,0.01,0.08
will,7,0.02,0.01,0.02,0.03
coach,7,0.11,0.1,0.01,0.59
successful,7,0.03,0.02,0.01,0.06
blue,7,0.03,0.02,0.02,0.09
term,7,0.09,0.08,0.02,0.32
hit,7,0.02,0.01,0.01,0.03
such,7,0.17,0.14,0.04,0.32
if,7,0.04,0.02,0.02,0.05
cane,7,0.01,0.01,0.01,0.03
instead,6,0.02,0.01,0.01,0.05
came,6,0.04,0.03,0.03,0.05
ball,6,0.06,0.05,0.01,0.17
creek,6,0.07,0.06,0.01,0.15
executive,6,0.01,0.0,0.0,0.01
island,6,0.02,0.01,0.01,0.03
evans,6,0.02,0.01,0.01,0.04
duck,6,0.04,0.03,0.01,0.2
star,6,0.03,0.02,0.02,0.06
amendment,6,0.02,0.02,0.01,0.06
born,6,0.02,0.01,0.01,0.04
mountain,6,0.02,0.01,0.01,0.03
rabbit,6,0.05,0.03,0.02,0.08
sheep,6,0.04,0.02,0.02,0.08
fire,6,0.11,0.1,0.01,0.27
mortar,6,0.06,0.04,0.02,0.17
action,6,0.12,0.11,0.01,0.32
framed,6,0.04,0.03,0.01,0.09
common,6,0.04,0.03,0.03,0.07
dance,6,0.02,0.01,0.01,0.04
bit,6,0.02,0.01,0.01,0.03
brown,6,0.02,0.01,0.02,0.04
play,6,0.03,0.02,0.01,0.09
include,6,0.07,0.05,0.03,0.15
member,6,0.06,0.05,0.01,0.11
award,6,0.02,0.01,0.01,0.06
homes,6,0.01,0.01,0.01,0.01
over,6,0.07,0.05,0.03,0.15
government,6,0.05,0.04,0.01,0.1
all,6,0.06,0.03,0.03,0.12
center,6,0.02,0.01,0.01,0.05
sharing,6,0.02,0.02,0.01,0.06
subfamily,6,0.17,0.17,0.01,0.97
dancing,6,0.02,0.01,0.01,0.03
rod,5,0.05,0.04,0.01,0.13
william,5,0.05,0.04,0.01,0.11
bar,5,0.03,0.02,0.01,0.09
wealthy,5,0.06,0.05,0.01,0.2
gold,5,0.05,0.03,0.02,0.1
passing,5,0.02,0.01,0.01,0.03
chicken,5,0.03,0.02,0.01,0.07
robotic,5,0.03,0.02,0.01,0.09
russell,5,0.03,0.03,0.01,0.09
manager,5,0.03,0.02,0.01,0.07
medium,5,0.05,0.04,0.01,0.18
crash,5,0.02,0.01,0.01,0.03
tributary,5,0.01,0.01,0.01,0.04
rights,5,0.02,0.01,0.01,0.03
golden,5,0.04,0.02,0.03,0.07
metal,5,0.09,0.07,0.02,0.19
toad,5,0.04,0.02,0.02,0.06
campbell,5,0.02,0.02,0.01,0.05
care,5,0.02,0.01,0.01,0.04
fly,5,0.06,0.04,0.02,0.12
company,5,0.06,0.04,0.02,0.19
low,5,0.06,0.03,0.04,0.1
served,5,0.09,0.07,0.01,0.28
men,5,0.04,0.03,0.02,0.06
ripper,5,0.02,0.01,0.01,0.05
australian,5,0.02,0.01,0.01,0.06
next,5,0.02,0.0,0.01,0.02
pass,5,0.01,0.0,0.01,0.02
sponsored,5,0.03,0.03,0.0,0.14
ground,5,0.06,0.04,0.02,0.17
able,5,0.02,0.01,0.01,0.03
30,5,0.02,0.01,0.01,0.03
practice,4,0.03,0.03,0.01,0.07
created,4,0.03,0.02,0.02,0.04
studied,4,0.05,0.04,0.01,0.07
stored,4,0.02,0.01,0.01,0.03
vertical,4,0.06,0.05,0.01,0.21
gray,4,0.04,0.02,0.02,0.06
admitted,4,0.06,0.05,0.02,0.15
lounge,4,0.01,0.01,0.01,0.02
chairman,4,0.01,0.0,0.01,0.01
complex,4,0.01,0.0,0.01,0.01
kirby,4,0.01,0.0,0.01,0.02
benny,4,0.05,0.04,0.01,0.09
turtle,4,0.11,0.09,0.03,0.34
season,4,0.08,0.06,0.04,0.11
dancer,4,0.03,0.02,0.01,0.05
association,4,0.02,0.01,0.01,0.02
box,4,0.03,0.01,0.02,0.05
treatment,4,0.09,0.04,0.06,0.17
image,4,0.02,0.02,0.01,0.07
line,4,0.04,0.02,0.03,0.06
began,4,0.02,0.01,0.02,0.03
night,4,0.03,0.02,0.02,0.05
children,4,0.03,0.02,0.02,0.07
prominent,4,0.03,0.02,0.01,0.06
kitchen,4,0.09,0.07,0.01,0.24
own,4,0.02,0.01,0.01,0.03
engine,4,0.05,0.04,0.02,0.12
leaf,4,0.06,0.06,0.01,0.18
took,4,0.02,0.01,0.01,0.03
boat,4,0.08,0.08,0.04,0.2
navy,4,0.04,0.04,0.02,0.07
support,4,0.03,0.03,0.01,0.05
fired,4,0.07,0.07,0.05,0.1
fork,3,0.11,0.09,0.03,0.18
crashed,3,0.02,0.01,0.01,0.03
grill,3,0.03,0.02,0.0,0.04
confluence,3,0.01,0.01,0.01,0.03
similar,3,0.02,0.01,0.01,0.03
education,3,0.02,0.01,0.01,0.03
spring,3,0.01,0.01,0.01,0.02
voted,3,0.03,0.03,0.01,0.04
senate,3,0.01,0.01,0.0,0.02
data,3,0.02,0.01,0.01,0.03
medical,3,0.04,0.03,0.01,0.09
led,3,0.03,0.03,0.02,0.04
13,3,0.02,0.01,0.01,0.03
blade,3,0.36,0.35,0.18,0.55
cut,3,0.08,0.07,0.04,0.13
fight,3,0.08,0.07,0.08,0.09
party,3,0.02,0.01,0.01,0.03
meat,3,0.09,0.07,0.01,0.15
giant,3,0.05,0.04,0.02,0.09
yellow,3,0.05,0.03,0.03,0.06
pet,3,0.05,0.04,0.02,0.11
turtles,3,0.09,0.08,0.01,0.21
regular,3,0.05,0.04,0.02,0.11
roger,3,0.02,0.02,0.02,0.03
founder,3,0.04,0.03,0.01,0.09
college,3,0.03,0.02,0.01,0.07
perpendicular,3,0.01,0.01,0.01,0.03
connecting,3,0.01,0.0,0.0,0.01
propeller,3,0.23,0.22,0.03,0.44
horizontal,3,0.02,0.01,0.01,0.03
starter,3,0.01,0.01,0.01,0.02
power,3,0.03,0.02,0.02,0.05
nuclear,3,0.48,0.48,0.06,0.93
gun,3,0.19,0.18,0.16,0.21
tank,3,0.12,0.11,0.05,0.15
main,3,0.03,0.02,0.02,0.04
degree,3,0.02,0.01,0.01,0.04
german,3,0.05,0.04,0.01,0.08
force,3,0.04,0.03,0.02,0.07
again,3,0.02,0.01,0.01,0.02
several,3,0.01,0.01,0.01,0.02
disease,3,0.05,0.04,0.03,0.07
health,3,0.05,0.04,0.01,0.08
bow,3,0.34,0.33,0.11,0.69
guns,3,0.09,0.08,0.06,0.11
fitted,3,0.12,0.11,0.04,0.16
attached,2,0.13,0.12,0.03,0.24
volkswagen,2,0.02,0.02,0.01,0.03
nurses,2,0.02,0.01,0.01,0.02
18,2,0.47,0.47,0.03,0.92
stewart,2,0.03,0.02,0.03,0.03
road,2,0.04,0.03,0.01,0.06
rifle,2,0.47,0.46,0.21,0.72
magazine,2,0.06,0.04,0.03,0.09
banker,2,0.09,0.09,0.06,0.12
cosby,2,0.03,0.02,0.01,0.04
elevated,2,0.05,0.03,0.04,0.07
appeared,2,0.01,0.0,0.01,0.01
ceo,2,0.01,0.0,0.01,0.01
water,2,0.1,0.07,0.03,0.16
spinal,2,0.02,0.01,0.02,0.02
file,2,0.02,0.0,0.01,0.02
jones,2,0.29,0.28,0.01,0.56
king,2,0.07,0.06,0.04,0.11
tail,2,0.05,0.05,0.04,0.06
melinda,2,0.01,0.0,0.01,0.01
piston,2,0.01,0.0,0.01,0.01
read,2,0.03,0.02,0.02,0.04
skin,2,0.04,0.03,0.02,0.06
sword,2,0.38,0.38,0.17,0.59
angle,2,0.06,0.05,0.05,0.07
exam,2,0.01,0.01,0.01,0.01
lamb,2,0.01,0.0,0.01,0.01
dragon,2,0.11,0.11,0.11,0.11
bufo,2,0.01,0.0,0.01,0.01
lethal,2,0.52,0.52,0.4,0.64
effective,2,0.08,0.05,0.06,0.1
enemy,2,0.17,0.17,0.17,0.18
attack,2,0.08,0.07,0.03,0.13
launched,2,0.08,0.07,0.05,0.1
japanese,2,0.1,0.09,0.1,0.1
army,2,0.09,0.08,0.08,0.09
forces,2,0.06,0.05,0.03,0.08
following,2,0.03,0.02,0.03,0.03
union,2,0.03,0.03,0.03,0.03
guard,2,0.02,0.01,0.01,0.02
place,2,0.01,0.01,0.01,0.02
last,2,0.01,0.0,0.01,0.02
went,2,0.01,0.0,0.01,0.01
computer,2,0.06,0.06,0.04,0.08
milk,2,0.04,0.02,0.02,0.06
cure,2,0.07,0.04,0.03,0.1
medicine,2,0.04,0.01,0.03,0.05
cancer,2,0.02,0.01,0.02,0.02
carabidae,2,0.02,0.02,0.0,0.04
launchers,2,0.43,0.43,0.12,0.74
launcher,2,0.35,0.35,0.1,0.59
automatic,2,0.24,0.24,0.11,0.37
arms,2,0.06,0.06,0.03,0.09
caliber,2,0.21,0.21,0.17,0.26
50,2,0.03,0.02,0.02,0.04
hiv,2,0.28,0.27,0.23,0.33
aids,2,0.21,0.21,0.07,0.35
fever,2,0.19,0.17,0.06,0.31
diseases,2,0.19,0.17,0.03,0.36
wing,2,0.05,0.04,0.03,0.07
arrow,2,0.42,0.42,0.27,0.57
machine,2,0.32,0.31,0.14,0.49
inch,2,0.14,0.13,0.07,0.2
naval,2,0.05,0.05,0.03,0.08
heavy,2,0.07,0.07,0.04,0.1
light,2,0.03,0.02,0.03,0.04
tubes,2,0.62,0.61,0.41,0.82
torpedo,2,0.26,0.26,0.24,0.29
torpedoes,2,0.16,0.16,0.1,0.23
broke,2,0.06,0.05,0.04,0.08
until,2,0.02,0.0,0.02,0.03
great,2,0.03,0.01,0.02,0.04
chief,2,0.03,0.02,0.02,0.04
us,2,0.02,0.01,0.02,0.02
early,2,0.02,0.01,0.01,0.02
started,2,0.03,0.02,0.01,0.04
chicago,2,0.04,0.04,0.02,0.06
room,2,0.01,0.01,0.01,0.02
submarine,2,0.07,0.07,0.07,0.08
range,2,0.05,0.04,0.02,0.08
focal,1,0.03,0.02,0.03,0.03
bowler,1,0.01,0.01,0.01,0.01
hot,1,0.09,0.08,0.09,0.09
mitzvah,1,0.01,0.01,0.01,0.01
wile,1,0.95,0.95,0.95,0.95
deer,1,0.21,0.2,0.21,0.21
rifles,1,0.66,0.66,0.66,0.66
velvet,1,0.71,0.7,0.71,0.71
colt,1,0.56,0.56,0.56,0.56
politician,1,0.03,0.02,0.03,0.03
senator,1,0.03,0.02,0.03,0.03
seats,1,0.03,0.01,0.03,0.03
beef,1,0.03,0.02,0.03,0.03
throw,1,0.62,0.62,0.62,0.62
thrower,1,0.42,0.42,0.42,0.42
hammer,1,0.39,0.38,0.39,0.39
sickle,1,0.36,0.36,0.36,0.36
thor,1,0.24,0.24,0.24,0.24
mc,1,0.17,0.17,0.17,0.17
nursing,1,0.02,0.0,0.02,0.02
clinton,1,0.01,0.0,0.01,0.01
gang,1,0.68,0.68,0.68,0.68
rape,1,0.34,0.34,0.34,0.34
members,1,0.26,0.25,0.26,0.26
leader,1,0.22,0.22,0.22,0.22
our,1,0.19,0.19,0.19,0.19
rival,1,0.19,0.18,0.19,0.19
criminal,1,0.18,0.18,0.18,0.18
street,1,0.11,0.1,0.11,0.11
joins,1,0.06,0.06,0.06,0.06
bowie,1,0.36,0.36,0.36,0.36
stabbed,1,0.26,0.26,0.26,0.26
pocket,1,0.18,0.17,0.18,0.18
bread,1,0.03,0.0,0.03,0.03
cheese,1,0.02,0.0,0.02,0.02
scorpion,1,0.93,0.93,0.93,0.93
shepton,1,1.0,1.0,1.0,1.0
undisputed,1,0.01,0.0,0.01,0.01
snapping,1,0.78,0.77,0.78,0.78
pond,1,0.16,0.15,0.16,0.16
runner,1,0.47,0.47,0.47,0.47
razor,1,0.29,0.29,0.29,0.29
curved,1,0.12,0.12,0.12,0.12
handle,1,0.12,0.1,0.12,0.12
tip,1,0.12,0.11,0.12,0.12
server,1,0.06,0.06,0.06,0.06
steel,1,0.05,0.04,0.05,0.05
flat,1,0.04,0.03,0.04,0.04
disk,1,0.01,0.01,0.01,0.01
inclined,1,0.01,0.0,0.01,0.01
shells,1,0.54,0.54,0.54,0.54
quarterback,1,0.07,0.06,0.07,0.07
sorcery,1,0.6,0.6,0.6,0.6
shield,1,0.22,0.21,0.22,0.22
handed,1,0.11,0.1,0.11,0.11
holding,1,0.07,0.06,0.07,0.07
himself,1,0.03,0.03,0.03,0.03
serial,1,0.89,0.89,0.89,0.89
whales,1,0.34,0.34,0.34,0.34
whale,1,0.18,0.18,0.18,0.18
instinct,1,0.15,0.15,0.15,0.15
killer,1,0.12,0.11,0.12,0.12
joe,1,0.01,0.0,0.01,0.01
mother,1,0.01,0.0,0.01,0.01
corrupt,1,1.0,1.0,1.0,1.0
bucket,1,0.04,0.02,0.04,0.04
ivy,1,0.76,0.76,0.76,0.76
poison,1,0.34,0.33,0.34,0.34
dart,1,0.32,0.32,0.32,0.32
gas,1,0.26,0.26,0.26,0.26
rat,1,0.17,0.17,0.17,0.17
drink,1,0.07,0.05,0.07,0.07
bottle,1,0.03,0.02,0.03,0.03
weapon,1,0.42,0.42,0.42,0.42
deadly,1,0.21,0.2,0.21,0.21
secret,1,0.14,0.13,0.14,0.14
close,1,0.08,0.08,0.08,0.08
developed,1,0.03,0.02,0.03,0.03
allows,1,0.02,0.01,0.02,0.02
version,1,0.02,0.01,0.02,0.02
directory,1,0.11,0.11,0.11,0.11
heart,1,0.57,0.57,0.57,0.57
pearl,1,0.27,0.27,0.27,0.27
terrorist,1,0.27,0.27,0.27,0.27
surprise,1,0.21,0.21,0.21,0.21
harbor,1,0.19,0.19,0.19,0.19
suffered,1,0.1,0.09,0.1,0.1
ordered,1,0.09,0.09,0.09,0.09
bomb,1,0.08,0.07,0.08,0.08
wounded,1,0.07,0.06,0.07,0.07
al,1,0.06,0.05,0.06,0.06
failed,1,0.05,0.04,0.05,0.05
bowling,1,0.04,0.02,0.04,0.04
august,1,0.03,0.02,0.03,0.03
24,1,0.02,0.02,0.02,0.02
december,1,0.02,0.01,0.02,0.02
june,1,0.02,0.01,0.02,0.02
october,1,0.02,0.01,0.02,0.02
april,1,0.02,0.01,0.02,0.02
slash,1,0.98,0.98,0.98,0.98
goat,1,0.07,0.06,0.07,0.07
pharmacy,1,0.05,0.04,0.05,0.05
tiger,1,0.6,0.59,0.6,0.6
woods,1,0.42,0.42,0.42,0.42
moths,1,0.34,0.34,0.34,0.34
bengal,1,0.27,0.27,0.27,0.27
mask,1,0.27,0.27,0.27,0.27
shark,1,0.26,0.26,0.26,0.26
reserve,1,0.15,0.14,0.15,0.15
eye,1,0.05,0.04,0.05,0.05
flying,1,0.04,0.03,0.04,0.04
nicklaus,1,0.02,0.02,0.02,0.02
inn,1,0.02,0.02,0.02,0.02
2007,1,0.01,0.01,0.01,0.01
jr,1,0.01,0.01,0.01,0.01
