context,n_concepts, mean_tfidf,mean_diff,min_tfidf,max_tfidf
launched,25,0.03,0.02,0.01,0.06
killed,24,0.03,0.02,0.01,0.14
place,24,0.03,0.02,0.01,0.28
than,24,0.03,0.02,0.01,0.12
its,24,0.04,0.02,0.01,0.11
point,24,0.03,0.02,0.01,0.14
star,24,0.02,0.01,0.01,0.08
shot,24,0.04,0.03,0.01,0.25
tv,24,0.02,0.01,0.01,0.06
heavy,23,0.04,0.04,0.01,0.47
fuel,23,0.04,0.03,0.01,0.31
above,23,0.02,0.01,0.0,0.1
sun,23,0.01,0.01,0.01,0.04
order,23,0.03,0.02,0.01,0.22
non,23,0.06,0.05,0.01,0.37
military,22,0.02,0.02,0.0,0.09
assigned,22,0.02,0.02,0.0,0.06
genus,22,0.06,0.05,0.02,0.23
such,22,0.04,0.03,0.01,0.14
rock,22,0.04,0.03,0.01,0.13
base,22,0.04,0.04,0.01,0.31
patrol,22,0.06,0.05,0.0,0.2
channel,22,0.03,0.03,0.01,0.12
series,21,0.05,0.03,0.02,0.13
passenger,21,0.05,0.05,0.01,0.26
chicken,21,0.05,0.04,0.01,0.27
final,21,0.02,0.01,0.01,0.06
single,21,0.08,0.07,0.02,0.51
navy,21,0.09,0.08,0.01,0.51
williams,21,0.02,0.02,0.0,0.12
developed,21,0.04,0.03,0.01,0.13
low,21,0.02,0.01,0.01,0.08
mountain,21,0.05,0.04,0.01,0.16
equipped,20,0.03,0.02,0.01,0.11
added,20,0.02,0.02,0.01,0.07
marine,20,0.07,0.07,0.01,0.4
ii,20,0.02,0.01,0.01,0.06
combat,20,0.02,0.01,0.0,0.07
endemic,20,0.06,0.05,0.01,0.17
100,20,0.02,0.02,0.01,0.07
ride,19,0.03,0.03,0.01,0.09
prototype,19,0.03,0.03,0.01,0.16
training,19,0.03,0.02,0.01,0.12
big,19,0.06,0.05,0.01,0.33
great,19,0.05,0.04,0.01,0.3
bay,19,0.1,0.09,0.01,0.99
party,19,0.02,0.01,0.0,0.05
band,19,0.05,0.03,0.01,0.14
october,19,0.02,0.02,0.01,0.13
generation,19,0.01,0.01,0.0,0.03
torpedo,19,0.08,0.07,0.01,0.52
common,19,0.07,0.04,0.03,0.37
rescue,18,0.03,0.02,0.01,0.1
army,18,0.02,0.02,0.01,0.08
hunting,18,0.04,0.03,0.01,0.14
stream,18,0.01,0.01,0.0,0.03
river,18,0.05,0.03,0.02,0.11
produced,18,0.05,0.04,0.01,0.33
released,18,0.04,0.02,0.01,0.12
command,18,0.06,0.05,0.01,0.24
double,18,0.08,0.07,0.02,0.79
right,18,0.03,0.03,0.01,0.17
across,18,0.03,0.03,0.01,0.14
anti,18,0.06,0.05,0.01,0.48
enemy,18,0.03,0.03,0.0,0.11
aboard,18,0.07,0.06,0.01,0.22
creek,18,0.05,0.04,0.01,0.16
men,18,0.03,0.03,0.01,0.21
little,17,0.03,0.02,0.02,0.09
commander,17,0.03,0.03,0.01,0.13
atlantic,17,0.08,0.07,0.02,0.3
group,17,0.07,0.06,0.01,0.51
sized,17,0.05,0.04,0.02,0.23
mascot,17,0.13,0.12,0.01,0.74
200,17,0.02,0.01,0.01,0.08
bell,17,0.02,0.02,0.0,0.24
support,17,0.02,0.02,0.0,0.11
trainer,17,0.02,0.02,0.01,0.16
uss,17,0.12,0.1,0.04,0.43
crews,17,0.02,0.02,0.0,0.09
production,16,0.03,0.02,0.01,0.07
long,16,0.13,0.11,0.03,0.96
short,16,0.04,0.02,0.02,0.11
landed,16,0.01,0.01,0.01,0.03
skipper,16,0.02,0.02,0.0,0.15
escort,16,0.05,0.04,0.01,0.22
bomb,15,0.03,0.03,0.01,0.18
light,15,0.03,0.02,0.01,0.06
deployed,15,0.02,0.01,0.01,0.06
tip,15,0.01,0.01,0.0,0.12
brown,15,0.05,0.03,0.02,0.2
night,15,0.05,0.04,0.01,0.19
include,15,0.03,0.02,0.02,0.08
ground,15,0.03,0.02,0.01,0.07
range,15,0.05,0.03,0.01,0.23
spotted,15,0.08,0.05,0.03,0.37
tail,15,0.03,0.02,0.01,0.08
sports,15,0.06,0.05,0.01,0.26
medium,14,0.07,0.06,0.02,0.23
lift,14,0.07,0.06,0.01,0.49
broken,14,0.03,0.02,0.01,0.12
pond,14,0.09,0.08,0.01,0.6
squadron,14,0.07,0.05,0.02,0.4
shoot,14,0.01,0.01,0.0,0.07
meter,14,0.02,0.01,0.0,0.04
fixed,14,0.01,0.01,0.01,0.03
crash,13,0.07,0.06,0.02,0.21
game,13,0.03,0.03,0.01,0.12
47,13,0.02,0.02,0.01,0.1
air,13,0.08,0.05,0.03,0.14
operational,13,0.02,0.01,0.01,0.05
edge,13,0.02,0.01,0.01,0.04
recorded,13,0.05,0.04,0.01,0.12
round,13,0.04,0.03,0.01,0.18
wood,13,0.03,0.02,0.01,0.08
dark,13,0.02,0.01,0.01,0.06
engine,12,0.09,0.07,0.03,0.28
crashes,12,0.03,0.03,0.01,0.12
conventional,12,0.02,0.02,0.01,0.07
them,12,0.02,0.01,0.01,0.07
shoots,12,0.02,0.01,0.01,0.05
red,12,0.13,0.06,0.07,0.2
golden,12,0.06,0.04,0.02,0.19
complex,12,0.01,0.01,0.0,0.04
rocket,12,0.05,0.04,0.01,0.13
song,12,0.04,0.03,0.02,0.13
album,12,0.04,0.02,0.02,0.08
force,12,0.04,0.03,0.01,0.1
seat,12,0.04,0.03,0.02,0.1
tony,12,0.04,0.03,0.01,0.28
twin,12,0.04,0.03,0.01,0.14
crashed,11,0.07,0.06,0.02,0.33
pilot,11,0.03,0.02,0.01,0.17
green,11,0.06,0.04,0.02,0.29
salmon,11,0.1,0.09,0.02,0.25
subspecies,11,0.11,0.08,0.03,0.45
landing,11,0.04,0.04,0.01,0.15
northern,11,0.03,0.02,0.01,0.08
private,11,0.03,0.03,0.01,0.1
multi,11,0.03,0.02,0.01,0.07
shooting,11,0.03,0.02,0.01,0.1
wing,11,0.05,0.04,0.02,0.16
engined,11,0.03,0.03,0.01,0.08
silver,11,0.05,0.04,0.01,0.23
boat,11,0.08,0.07,0.01,0.25
airport,11,0.03,0.03,0.01,0.13
engines,10,0.04,0.03,0.02,0.14
60,10,0.02,0.02,0.01,0.06
lake,10,0.07,0.04,0.03,0.22
breeds,10,0.06,0.04,0.02,0.25
aircraft,10,0.1,0.08,0.02,0.37
plane,10,0.03,0.02,0.01,0.07
earth,10,0.03,0.02,0.01,0.09
royal,9,0.05,0.04,0.02,0.14
became,9,0.01,0.0,0.01,0.02
tailed,9,0.16,0.13,0.04,0.43
eastern,9,0.04,0.02,0.02,0.06
pygmy,9,0.14,0.13,0.02,0.67
hot,9,0.07,0.06,0.01,0.34
fighters,9,0.02,0.01,0.01,0.04
tips,9,0.01,0.0,0.0,0.01
pilots,9,0.03,0.02,0.01,0.08
flying,9,0.06,0.04,0.02,0.13
cockpit,9,0.02,0.01,0.01,0.04
bow,9,0.06,0.04,0.01,0.12
attacked,9,0.02,0.02,0.01,0.04
dive,9,0.01,0.01,0.01,0.03
carrier,9,0.06,0.05,0.01,0.26
bombers,9,0.01,0.01,0.0,0.03
vertical,8,0.02,0.02,0.01,0.06
jim,8,0.04,0.03,0.01,0.07
grey,8,0.07,0.05,0.02,0.22
activated,8,0.03,0.03,0.0,0.15
white,8,0.16,0.1,0.07,0.4
jungle,8,0.03,0.02,0.02,0.08
herring,8,0.28,0.27,0.01,0.93
blue,8,0.05,0.03,0.03,0.11
sky,8,0.05,0.03,0.01,0.16
reconnaissance,8,0.03,0.02,0.01,0.08
park,8,0.04,0.04,0.01,0.09
missile,8,0.05,0.04,0.01,0.19
airfield,8,0.02,0.01,0.0,0.05
wings,8,0.06,0.05,0.01,0.28
operated,8,0.08,0.08,0.01,0.3
car,7,0.11,0.1,0.04,0.28
swept,7,0.01,0.01,0.0,0.02
yellow,7,0.09,0.05,0.04,0.2
butterfly,7,0.03,0.02,0.01,0.06
barn,7,0.05,0.04,0.01,0.18
lodge,7,0.03,0.02,0.01,0.07
nasa,7,0.04,0.04,0.01,0.08
duck,7,0.08,0.05,0.03,0.2
airplane,7,0.02,0.02,0.01,0.07
planes,7,0.02,0.01,0.0,0.04
fighter,7,0.11,0.09,0.02,0.5
giant,7,0.22,0.21,0.01,0.75
news,7,0.03,0.02,0.01,0.08
metre,7,0.02,0.01,0.01,0.03
airways,7,0.04,0.04,0.0,0.11
redesignated,7,0.04,0.03,0.01,0.14
hit,6,0.05,0.05,0.01,0.17
standings,6,0.02,0.02,0.0,0.06
bomber,6,0.03,0.03,0.01,0.1
raf,6,0.03,0.02,0.01,0.11
backed,6,0.04,0.03,0.01,0.1
dismissed,6,0.02,0.02,0.01,0.04
missions,6,0.03,0.03,0.0,0.12
donald,6,0.11,0.09,0.02,0.49
deer,6,0.27,0.25,0.03,0.71
pacific,6,0.25,0.24,0.02,0.82
adults,6,0.04,0.03,0.01,0.06
feathers,6,0.19,0.18,0.01,0.97
control,6,0.02,0.02,0.01,0.04
building,6,0.03,0.02,0.01,0.1
aerial,6,0.02,0.02,0.01,0.09
tactical,5,0.03,0.02,0.01,0.05
away,5,0.02,0.01,0.01,0.03
freestyle,5,0.05,0.05,0.0,0.22
swimmer,5,0.01,0.0,0.0,0.01
sooty,5,0.2,0.18,0.02,0.85
lame,5,0.03,0.03,0.01,0.1
lesser,5,0.06,0.03,0.03,0.09
hood,5,0.02,0.01,0.02,0.05
batman,5,0.04,0.03,0.01,0.07
laws,5,0.03,0.02,0.01,0.08
jet,5,0.06,0.04,0.02,0.12
arrow,5,0.04,0.03,0.02,0.05
strategic,5,0.0,0.0,0.0,0.01
goose,5,0.21,0.2,0.01,0.96
squadrons,5,0.08,0.08,0.01,0.25
flew,5,0.06,0.05,0.02,0.12
best,5,0.02,0.01,0.01,0.02
inclined,5,0.02,0.02,0.0,0.08
horizontal,5,0.01,0.0,0.0,0.01
class,5,0.12,0.11,0.03,0.33
hms,5,0.21,0.2,0.05,0.57
refueling,5,0.02,0.02,0.0,0.06
bombardment,5,0.02,0.01,0.01,0.04
rigid,5,0.06,0.04,0.02,0.12
german,5,0.05,0.04,0.01,0.15
cargo,4,0.13,0.12,0.04,0.37
dimensional,4,0.04,0.04,0.01,0.08
king,4,0.08,0.07,0.04,0.17
similar,4,0.01,0.0,0.01,0.02
robin,4,0.18,0.17,0.04,0.57
piloted,4,0.01,0.01,0.01,0.03
flies,4,0.02,0.01,0.01,0.03
fuselage,4,0.03,0.03,0.02,0.06
bird,4,0.13,0.07,0.07,0.28
fly,4,0.02,0.01,0.02,0.03
eagle,4,0.05,0.03,0.03,0.08
madame,4,0.02,0.01,0.0,0.04
breeding,4,0.18,0.16,0.03,0.63
version,4,0.03,0.02,0.01,0.04
armed,4,0.04,0.04,0.02,0.06
observation,4,0.05,0.03,0.01,0.13
runway,4,0.02,0.02,0.01,0.04
suicide,4,0.02,0.02,0.02,0.03
yard,4,0.16,0.15,0.02,0.53
helicopters,4,0.04,0.03,0.02,0.08
aviation,4,0.09,0.08,0.02,0.28
inactivated,4,0.03,0.02,0.01,0.06
falcon,4,0.02,0.01,0.01,0.04
flights,4,0.02,0.01,0.01,0.02
operation,4,0.02,0.01,0.01,0.03
dove,4,0.06,0.04,0.03,0.08
propulsion,4,0.02,0.01,0.01,0.03
deck,4,0.07,0.06,0.04,0.1
submarine,4,0.11,0.1,0.03,0.28
surface,4,0.05,0.05,0.01,0.13
span,4,0.01,0.01,0.0,0.03
hangar,4,0.04,0.03,0.01,0.11
driver,3,0.42,0.42,0.25,0.66
trailer,3,0.29,0.29,0.13,0.48
semi,3,0.04,0.03,0.03,0.05
onto,3,0.02,0.02,0.02,0.03
state,3,0.03,0.02,0.02,0.04
innings,3,0.03,0.02,0.02,0.05
eared,3,0.24,0.23,0.03,0.53
headed,3,0.08,0.04,0.06,0.1
horned,3,0.06,0.05,0.06,0.07
florence,3,0.04,0.03,0.03,0.05
altitude,3,0.06,0.05,0.02,0.1
crow,3,0.02,0.0,0.01,0.02
christopher,3,0.05,0.04,0.03,0.09
mission,3,0.09,0.08,0.01,0.21
escape,3,0.17,0.16,0.02,0.44
100m,3,0.02,0.02,0.0,0.05
black,3,0.3,0.23,0.1,0.65
winged,3,0.03,0.02,0.02,0.04
mouse,3,0.28,0.27,0.08,0.5
door,3,0.38,0.37,0.06,0.8
cars,3,0.1,0.1,0.06,0.13
unmanned,3,0.02,0.01,0.01,0.02
land,3,0.03,0.03,0.01,0.07
western,3,0.02,0.01,0.01,0.02
struck,3,0.03,0.02,0.02,0.04
could,3,0.03,0.03,0.02,0.05
birds,3,0.27,0.23,0.05,0.66
kitty,3,0.02,0.01,0.02,0.03
gun,3,0.28,0.28,0.07,0.65
tiger,3,0.3,0.3,0.1,0.61
naval,3,0.06,0.05,0.03,0.08
drivers,2,0.27,0.27,0.21,0.33
driving,2,0.14,0.14,0.11,0.17
trailing,2,0.41,0.4,0.04,0.77
accident,2,0.19,0.19,0.03,0.35
hunt,2,0.05,0.04,0.04,0.05
ring,2,0.13,0.11,0.04,0.22
monarch,2,0.02,0.01,0.01,0.03
necked,2,0.08,0.06,0.06,0.11
stork,2,0.04,0.0,0.04,0.04
monkey,2,0.73,0.73,0.59,0.87
glider,2,0.02,0.02,0.01,0.04
gull,2,0.03,0.01,0.03,0.03
lemur,2,0.5,0.5,0.21,0.8
de,2,0.12,0.12,0.05,0.2
nest,2,0.02,0.0,0.02,0.02
disney,2,0.08,0.07,0.06,0.09
cartoon,2,0.06,0.05,0.04,0.08
gray,2,0.05,0.04,0.02,0.08
dutch,2,0.06,0.06,0.04,0.08
london,2,0.06,0.05,0.05,0.06
height,2,0.1,0.09,0.06,0.13
free,2,0.05,0.04,0.02,0.07
end,2,0.02,0.02,0.01,0.03
focal,2,0.02,0.01,0.01,0.02
propeller,2,0.13,0.13,0.04,0.22
racing,2,0.16,0.16,0.06,0.27
race,2,0.14,0.14,0.13,0.15
cable,2,0.1,0.1,0.1,0.11
wheel,2,0.13,0.13,0.1,0.16
stock,2,0.14,0.14,0.1,0.19
road,2,0.04,0.04,0.04,0.05
fitted,2,0.03,0.03,0.03,0.03
season,2,0.03,0.02,0.03,0.03
body,2,0.03,0.01,0.03,0.03
size,2,0.08,0.07,0.03,0.13
open,2,0.03,0.03,0.02,0.05
york,2,0.09,0.09,0.04,0.14
type,2,0.22,0.22,0.09,0.36
ch,2,0.1,0.09,0.01,0.19
designated,2,0.05,0.05,0.02,0.08
quail,2,0.03,0.01,0.03,0.03
boeing,2,0.02,0.0,0.02,0.02
shark,2,0.54,0.53,0.23,0.84
pheasant,2,0.04,0.02,0.03,0.05
dragon,2,0.1,0.1,0.08,0.12
swallowtail,2,0.06,0.05,0.04,0.07
supersonic,2,0.1,0.1,0.01,0.2
owl,2,0.04,0.01,0.03,0.05
pigeon,2,0.03,0.01,0.03,0.03
symbol,2,0.05,0.04,0.03,0.06
extinct,2,0.11,0.1,0.04,0.18
general,2,0.08,0.08,0.05,0.11
troop,2,0.38,0.38,0.05,0.7
airline,2,0.07,0.06,0.05,0.08
fast,2,0.05,0.05,0.04,0.07
japanese,2,0.04,0.03,0.03,0.05
airlift,2,0.04,0.03,0.01,0.06
willow,2,0.07,0.05,0.04,0.09
woody,2,0.04,0.02,0.03,0.05
submerged,2,0.29,0.29,0.24,0.34
sunk,2,0.16,0.16,0.14,0.18
sank,2,0.17,0.16,0.14,0.19
sinking,2,0.13,0.13,0.1,0.16
destroyer,2,0.07,0.06,0.06,0.07
fired,2,0.06,0.06,0.05,0.08
damaged,2,0.05,0.04,0.03,0.07
missiles,2,0.08,0.08,0.02,0.14
takes,2,0.01,0.01,0.01,0.02
forge,2,0.02,0.0,0.01,0.02
flight,2,0.04,0.03,0.03,0.05
ducks,2,0.02,0.01,0.02,0.03
weather,2,0.14,0.14,0.03,0.26
rabbit,2,0.4,0.39,0.03,0.76
sail,2,0.11,0.1,0.1,0.12
sailing,2,0.12,0.11,0.09,0.16
rescued,2,0.04,0.04,0.04,0.04
between,2,0.04,0.03,0.04,0.04
passengers,2,0.06,0.06,0.05,0.07
pickup,1,0.56,0.56,0.56,0.56
truck,1,0.36,0.36,0.36,0.36
camping,1,0.36,0.36,0.36,0.36
craftsman,1,0.34,0.34,0.34,0.34
nascar,1,0.14,0.14,0.14,0.14
monster,1,0.11,0.11,0.11,0.11
tow,1,0.11,0.11,0.11,0.11
pick,1,0.09,0.09,0.09,0.09
stop,1,0.06,0.06,0.06,0.06
privy,1,0.67,0.67,0.67,0.67
seal,1,0.6,0.6,0.6,0.6
fur,1,0.24,0.24,0.24,0.24
keeper,1,0.18,0.18,0.18,0.18
airliner,1,0.04,0.03,0.04,0.04
spider,1,0.33,0.33,0.33,0.33
squirrel,1,0.21,0.21,0.21,0.21
pet,1,0.12,0.12,0.12,0.12
flycatcher,1,0.03,0.01,0.03,0.03
sparrow,1,0.03,0.01,0.03,0.03
hawk,1,0.03,0.0,0.03,0.03
artemis,1,0.02,0.0,0.02,0.02
ligue,1,0.7,0.7,0.7,0.7
sedan,1,0.35,0.34,0.35,0.35
coupe,1,0.34,0.33,0.34,0.34
convertible,1,0.28,0.28,0.28,0.28
france,1,0.22,0.22,0.22,0.22
utility,1,0.06,0.06,0.06,0.06
corea,1,1.0,1.0,1.0,1.0
lit,1,0.07,0.07,0.07,0.07
teaser,1,0.78,0.78,0.78,0.78
theatrical,1,0.22,0.22,0.22,0.22
movie,1,0.07,0.07,0.07,0.07
featured,1,0.05,0.04,0.05,0.05
march,1,0.01,0.01,0.01,0.01
television,1,0.01,0.01,0.01,0.01
catfish,1,0.71,0.71,0.71,0.71
crappie,1,0.52,0.52,0.52,0.52
armored,1,0.28,0.28,0.28,0.28
upside,1,0.23,0.23,0.23,0.23
sears,1,1.0,1.0,1.0,1.0
masted,1,0.69,0.69,0.69,0.69
privateer,1,0.47,0.46,0.47,0.47
prairie,1,0.33,0.33,0.33,0.33
captured,1,0.27,0.27,0.27,0.27
mcneill,1,0.88,0.88,0.88,0.88
whistler,1,0.46,0.46,0.46,0.46
breasted,1,0.04,0.0,0.04,0.04
penguin,1,0.67,0.65,0.67,0.67
guide,1,0.42,0.41,0.42,0.42
books,1,0.4,0.37,0.4,0.4
classics,1,0.32,0.32,0.32,0.32
published,1,0.16,0.15,0.16,0.16
book,1,0.11,0.09,0.11,0.11
mickey,1,0.83,0.83,0.83,0.83
knockout,1,0.26,0.26,0.26,0.26
keyboard,1,0.21,0.21,0.21,0.21
rodent,1,0.13,0.13,0.13,0.13
mighty,1,0.12,0.12,0.12,0.12
modest,1,0.11,0.11,0.11,0.11
minnie,1,0.1,0.1,0.1,0.1
rat,1,0.09,0.09,0.09,0.09
cat,1,0.08,0.08,0.08,0.08
danger,1,0.07,0.07,0.07,0.07
pointing,1,0.02,0.01,0.02,0.02
adventures,1,0.01,0.01,0.01,0.01
der,1,0.54,0.54,0.54,0.54
gogh,1,0.38,0.38,0.38,0.38
buren,1,0.37,0.37,0.37,0.37
halen,1,0.27,0.27,0.27,0.27
den,1,0.23,0.23,0.23,0.23
dyke,1,0.22,0.22,0.22,0.22
zandt,1,0.16,0.16,0.16,0.16
diemen,1,0.15,0.15,0.15,0.15
eyck,1,0.15,0.15,0.15,0.15
dijk,1,0.14,0.14,0.14,0.14
rensselaer,1,0.12,0.12,0.12,0.12
dyck,1,0.12,0.12,0.12,0.12
van,1,0.12,0.1,0.12,0.12
nuys,1,0.11,0.11,0.11,0.11
jan,1,0.11,0.11,0.11,0.11
pelt,1,0.11,0.11,0.11,0.11
damme,1,0.1,0.1,0.1,0.1
beethoven,1,0.1,0.09,0.1,0.1
morrison,1,0.09,0.09,0.09,0.09
ludwig,1,0.09,0.09,0.09,0.09
willem,1,0.08,0.08,0.08,0.08
pieter,1,0.08,0.08,0.08,0.08
vincent,1,0.07,0.07,0.07,0.07
het,1,0.06,0.06,0.06,0.06
dam,1,0.06,0.05,0.06,0.06
persie,1,0.05,0.05,0.05,0.05
jean,1,0.04,0.04,0.04,0.04
rob,1,0.04,0.04,0.04,0.04
dick,1,0.03,0.03,0.03,0.03
tower,1,0.4,0.39,0.4,0.4
clock,1,0.35,0.35,0.35,0.35
conning,1,0.3,0.3,0.3,0.3
tallest,1,0.25,0.25,0.25,0.25
