context,n_concepts, mean_tfidf,mean_diff,min_tfidf,max_tfidf
deer,25,0.16,0.15,0.01,0.81
play,25,0.02,0.01,0.0,0.07
home,25,0.04,0.03,0.0,0.45
popular,25,0.01,0.01,0.0,0.04
joined,25,0.01,0.01,0.0,0.09
series,25,0.02,0.01,0.0,0.07
known,25,0.05,0.04,0.01,0.19
like,25,0.04,0.03,0.01,0.21
now,25,0.01,0.01,0.0,0.06
some,25,0.02,0.01,0.01,0.07
david,25,0.02,0.02,0.0,0.15
lead,25,0.01,0.01,0.0,0.17
mid,25,0.04,0.03,0.01,0.37
big,24,0.02,0.02,0.0,0.06
john,24,0.01,0.01,0.0,0.05
line,24,0.01,0.01,0.0,0.07
its,24,0.02,0.02,0.01,0.07
large,24,0.02,0.01,0.01,0.09
america,24,0.04,0.04,0.0,0.22
pig,24,0.05,0.05,0.0,0.49
land,24,0.01,0.01,0.0,0.07
has,24,0.03,0.02,0.01,0.1
world,24,0.04,0.03,0.01,0.16
member,24,0.01,0.01,0.0,0.02
park,23,0.03,0.03,0.0,0.14
many,23,0.02,0.02,0.0,0.12
voice,23,0.01,0.01,0.0,0.05
runs,23,0.01,0.0,0.0,0.01
teams,23,0.04,0.04,0.0,0.33
water,23,0.02,0.02,0.01,0.08
down,23,0.01,0.01,0.0,0.06
such,23,0.03,0.02,0.01,0.1
michael,22,0.01,0.01,0.0,0.08
called,22,0.02,0.02,0.01,0.11
rabbit,22,0.06,0.06,0.0,0.36
area,22,0.02,0.02,0.01,0.11
2010,21,0.01,0.01,0.0,0.07
are,21,0.03,0.02,0.01,0.09
final,21,0.02,0.02,0.0,0.2
rock,21,0.03,0.02,0.01,0.13
bull,20,0.11,0.1,0.0,0.93
located,20,0.01,0.01,0.0,0.04
largest,20,0.01,0.01,0.0,0.06
population,20,0.02,0.01,0.0,0.05
have,20,0.04,0.03,0.01,0.12
self,20,0.03,0.03,0.01,0.21
album,20,0.04,0.04,0.0,0.38
introduced,20,0.04,0.03,0.01,0.23
band,20,0.02,0.02,0.01,0.15
breed,20,0.09,0.08,0.01,0.49
hunting,19,0.07,0.07,0.01,0.31
mountain,19,0.06,0.05,0.01,0.49
meat,19,0.05,0.04,0.01,0.28
populations,19,0.04,0.04,0.01,0.11
adventures,19,0.01,0.01,0.0,0.03
more,19,0.03,0.02,0.01,0.08
eat,18,0.03,0.02,0.01,0.12
naturally,18,0.01,0.01,0.0,0.04
mike,18,0.01,0.01,0.0,0.06
present,18,0.03,0.03,0.01,0.12
non,18,0.03,0.03,0.01,0.09
golden,18,0.06,0.05,0.01,0.3
it,18,0.05,0.03,0.02,0.09
released,18,0.03,0.02,0.01,0.1
song,18,0.02,0.02,0.0,0.12
american,18,0.05,0.04,0.01,0.21
cow,17,0.06,0.06,0.0,0.62
habitat,17,0.06,0.05,0.01,0.23
falls,17,0.03,0.03,0.0,0.21
music,17,0.02,0.02,0.0,0.07
chase,17,0.01,0.01,0.0,0.05
pet,17,0.07,0.06,0.01,0.38
united,17,0.01,0.01,0.0,0.05
food,17,0.02,0.01,0.0,0.06
russia,17,0.01,0.01,0.0,0.04
extinct,16,0.06,0.05,0.01,0.22
king,16,0.02,0.01,0.0,0.07
between,16,0.04,0.03,0.01,0.12
is,16,0.08,0.05,0.03,0.19
giant,16,0.11,0.1,0.01,0.93
along,16,0.03,0.02,0.01,0.07
most,16,0.04,0.03,0.01,0.13
rhythm,16,0.01,0.01,0.0,0.05
against,16,0.02,0.02,0.0,0.08
european,16,0.02,0.01,0.01,0.05
box,16,0.01,0.01,0.0,0.07
hare,15,0.1,0.09,0.01,0.44
stream,15,0.02,0.02,0.0,0.1
place,15,0.03,0.02,0.01,0.13
east,15,0.02,0.01,0.0,0.08
south,15,0.04,0.03,0.01,0.2
17,15,0.01,0.01,0.0,0.03
backing,15,0.01,0.01,0.0,0.04
short,15,0.05,0.03,0.01,0.19
breeds,15,0.05,0.05,0.01,0.17
north,15,0.04,0.03,0.01,0.1
river,14,0.1,0.09,0.01,0.32
farm,14,0.07,0.07,0.0,0.55
head,14,0.01,0.01,0.0,0.05
fat,14,0.04,0.04,0.0,0.37
plays,14,0.01,0.01,0.0,0.07
southern,14,0.09,0.08,0.01,0.62
eating,14,0.02,0.02,0.01,0.13
ted,14,0.0,0.0,0.0,0.01
long,14,0.07,0.05,0.02,0.21
farms,14,0.04,0.04,0.0,0.16
brown,13,0.04,0.03,0.02,0.1
island,13,0.02,0.01,0.01,0.06
fed,13,0.02,0.02,0.0,0.08
strings,13,0.02,0.02,0.0,0.14
electric,13,0.01,0.01,0.0,0.03
species,13,0.11,0.07,0.05,0.24
vocalist,13,0.01,0.01,0.0,0.05
state,13,0.03,0.02,0.0,0.13
breeding,13,0.04,0.03,0.01,0.13
recorded,13,0.02,0.02,0.01,0.11
europe,13,0.01,0.01,0.0,0.05
endangered,12,0.1,0.08,0.02,0.41
round,12,0.03,0.02,0.01,0.13
threatened,12,0.06,0.05,0.01,0.16
great,12,0.02,0.01,0.01,0.07
singer,12,0.02,0.01,0.0,0.05
cook,12,0.01,0.01,0.0,0.07
him,12,0.02,0.02,0.01,0.06
chris,12,0.01,0.0,0.0,0.02
range,12,0.06,0.05,0.01,0.24
piano,12,0.01,0.01,0.0,0.02
farming,12,0.04,0.04,0.0,0.15
top,12,0.02,0.02,0.01,0.06
instruments,12,0.01,0.01,0.0,0.05
pink,12,0.03,0.03,0.0,0.15
lake,11,0.07,0.07,0.01,0.29
bob,11,0.01,0.01,0.0,0.04
jazz,11,0.01,0.0,0.0,0.02
keyboard,11,0.01,0.01,0.0,0.03
live,11,0.01,0.01,0.01,0.05
three,11,0.05,0.03,0.02,0.13
found,11,0.04,0.02,0.02,0.12
restaurant,11,0.02,0.02,0.0,0.12
medium,11,0.13,0.12,0.01,0.51
small,11,0.05,0.04,0.02,0.1
through,11,0.02,0.02,0.01,0.09
season,10,0.02,0.01,0.01,0.04
bay,10,0.01,0.01,0.01,0.03
guitarist,10,0.01,0.01,0.0,0.02
region,10,0.01,0.01,0.0,0.04
fly,10,0.01,0.01,0.0,0.02
lamb,10,0.01,0.01,0.0,0.03
catch,10,0.02,0.01,0.01,0.06
subspecies,10,0.14,0.12,0.02,0.5
west,10,0.03,0.02,0.01,0.1
conservation,10,0.12,0.12,0.01,0.49
spotted,10,0.17,0.14,0.03,0.92
western,10,0.03,0.02,0.01,0.06
sized,10,0.08,0.07,0.01,0.4
pond,9,0.02,0.02,0.01,0.08
creek,9,0.07,0.06,0.01,0.31
tributary,9,0.03,0.03,0.0,0.18
tributaries,9,0.01,0.01,0.0,0.04
violin,9,0.01,0.0,0.0,0.02
name,9,0.03,0.02,0.01,0.12
blue,9,0.06,0.04,0.02,0.13
painted,9,0.03,0.02,0.01,0.05
williams,9,0.01,0.01,0.0,0.02
order,9,0.02,0.01,0.01,0.05
musician,9,0.06,0.06,0.0,0.48
caught,9,0.04,0.03,0.01,0.24
northern,9,0.06,0.05,0.01,0.22
include,9,0.04,0.02,0.01,0.09
fork,9,0.01,0.01,0.0,0.06
parts,8,0.01,0.01,0.0,0.02
dam,8,0.06,0.06,0.0,0.29
shell,8,0.04,0.03,0.01,0.15
little,8,0.03,0.02,0.01,0.06
laws,8,0.03,0.03,0.0,0.12
jim,8,0.04,0.04,0.01,0.23
guitar,8,0.03,0.02,0.01,0.1
wood,8,0.02,0.01,0.01,0.08
howard,8,0.01,0.01,0.0,0.04
percussion,8,0.06,0.06,0.0,0.32
endemic,8,0.08,0.06,0.02,0.25
italy,8,0.03,0.03,0.0,0.16
double,8,0.02,0.01,0.01,0.04
rice,8,0.01,0.0,0.0,0.01
barney,8,0.0,0.0,0.0,0.01
drummer,8,0.01,0.01,0.0,0.04
iran,8,0.0,0.0,0.0,0.01
brook,7,0.06,0.05,0.02,0.25
acoustic,7,0.01,0.01,0.0,0.02
roast,7,0.03,0.02,0.0,0.1
upright,7,0.01,0.0,0.0,0.02
turkey,7,0.01,0.01,0.01,0.04
mediterranean,7,0.02,0.01,0.0,0.07
bush,7,0.04,0.03,0.01,0.1
vocals,7,0.02,0.02,0.0,0.05
rubber,7,0.01,0.01,0.0,0.03
saxophone,7,0.0,0.0,0.0,0.01
flute,7,0.01,0.01,0.0,0.03
common,7,0.13,0.08,0.05,0.23
striped,7,0.03,0.02,0.01,0.09
birds,7,0.03,0.02,0.02,0.09
beef,7,0.03,0.02,0.01,0.06
cooked,7,0.02,0.01,0.01,0.05
mud,7,0.01,0.01,0.01,0.02
stocked,7,0.01,0.01,0.0,0.03
prairie,7,0.01,0.0,0.01,0.01
12,7,0.02,0.02,0.01,0.06
max,6,0.01,0.01,0.0,0.03
rivers,6,0.01,0.01,0.0,0.03
iraq,6,0.01,0.0,0.0,0.01
native,6,0.07,0.06,0.02,0.2
became,6,0.02,0.02,0.01,0.05
robot,6,0.02,0.02,0.0,0.05
sometimes,6,0.01,0.01,0.01,0.03
israel,6,0.02,0.02,0.0,0.04
drums,6,0.02,0.02,0.01,0.08
red,6,0.18,0.13,0.07,0.51
dish,6,0.01,0.01,0.01,0.02
shells,6,0.01,0.01,0.01,0.04
string,6,0.02,0.02,0.0,0.08
tailed,6,0.14,0.1,0.06,0.34
standings,5,0.06,0.06,0.01,0.21
white,5,0.21,0.17,0.06,0.34
owl,5,0.03,0.02,0.02,0.05
reservation,5,0.01,0.0,0.0,0.01
indian,5,0.02,0.02,0.01,0.07
sea,5,0.03,0.02,0.02,0.06
armenia,5,0.0,0.0,0.0,0.01
steve,5,0.02,0.01,0.01,0.03
dishes,5,0.02,0.02,0.01,0.03
flies,5,0.01,0.01,0.01,0.02
aquatic,5,0.05,0.04,0.02,0.13
about,5,0.03,0.02,0.01,0.07
egg,5,0.02,0.01,0.01,0.05
bulgaria,5,0.0,0.0,0.0,0.01
black,5,0.11,0.07,0.06,0.24
grey,5,0.08,0.06,0.03,0.11
tim,5,0.02,0.01,0.0,0.04
goat,5,0.21,0.21,0.02,0.67
goose,5,0.01,0.0,0.01,0.02
sauce,5,0.02,0.01,0.0,0.06
farmed,5,0.05,0.05,0.01,0.15
third,5,0.02,0.02,0.01,0.03
greece,5,0.01,0.01,0.01,0.02
streams,5,0.02,0.02,0.0,0.05
bear,4,0.08,0.08,0.07,0.09
lakes,4,0.01,0.01,0.0,0.01
hunt,4,0.14,0.14,0.01,0.48
sandwich,4,0.01,0.0,0.0,0.01
crocodile,4,0.06,0.05,0.01,0.2
republic,4,0.02,0.02,0.0,0.07
tortoise,4,0.09,0.08,0.03,0.15
cartoon,4,0.03,0.03,0.02,0.04
catfish,4,0.07,0.06,0.01,0.14
turtles,4,0.1,0.08,0.02,0.29
crow,4,0.04,0.04,0.01,0.1
eurasian,4,0.09,0.06,0.03,0.2
fishing,4,0.05,0.04,0.02,0.11
tenor,4,0.02,0.02,0.01,0.04
dodgers,4,0.01,0.0,0.0,0.01
eastern,4,0.1,0.09,0.04,0.17
chicken,4,0.06,0.05,0.03,0.12
cattle,4,0.15,0.14,0.03,0.47
donald,4,0.02,0.01,0.01,0.03
bass,4,0.17,0.14,0.03,0.38
ship,4,0.02,0.02,0.01,0.04
drum,4,0.11,0.11,0.01,0.36
sheep,4,0.34,0.34,0.06,0.99
lame,4,0.02,0.02,0.01,0.05
trombone,4,0.0,0.0,0.0,0.01
written,4,0.01,0.01,0.01,0.01
class,4,0.02,0.02,0.02,0.02
mouth,4,0.02,0.01,0.01,0.02
moose,3,0.16,0.16,0.07,0.28
hen,3,0.24,0.23,0.02,0.38
bassist,3,0.01,0.01,0.0,0.02
keyboards,3,0.02,0.02,0.0,0.05
arctic,3,0.25,0.24,0.02,0.68
chain,3,0.02,0.01,0.01,0.04
turtle,3,0.05,0.01,0.04,0.05
hood,3,0.13,0.11,0.02,0.27
ducks,3,0.02,0.01,0.02,0.03
guitars,3,0.02,0.02,0.01,0.05
shack,3,0.01,0.01,0.01,0.01
cello,3,0.0,0.0,0.0,0.0
fender,3,0.0,0.0,0.0,0.0
pork,3,0.03,0.02,0.01,0.06
chickens,3,0.02,0.02,0.01,0.04
soup,3,0.01,0.0,0.01,0.01
grilled,3,0.01,0.01,0.0,0.01
feathers,3,0.02,0.01,0.01,0.04
nests,3,0.02,0.01,0.01,0.04
sound,3,0.02,0.02,0.01,0.04
snapping,3,0.01,0.01,0.01,0.02
spawn,3,0.11,0.11,0.01,0.32
shark,3,0.07,0.07,0.05,0.11
watershed,3,0.02,0.02,0.01,0.05
turkish,3,0.02,0.01,0.01,0.03
strait,3,0.0,0.0,0.0,0.01
middle,3,0.02,0.02,0.02,0.02
wing,3,0.03,0.02,0.0,0.07
bones,3,0.03,0.03,0.02,0.04
mouse,3,0.08,0.08,0.02,0.14
animals,3,0.03,0.03,0.01,0.05
use,3,0.03,0.02,0.01,0.05
national,3,0.01,0.01,0.01,0.02
states,3,0.02,0.02,0.01,0.03
hunter,3,0.04,0.03,0.02,0.06
valley,3,0.06,0.06,0.03,0.08
syria,3,0.0,0.0,0.0,0.0
province,3,0.01,0.01,0.01,0.03
english,3,0.03,0.02,0.02,0.04
ottoman,3,0.0,0.0,0.0,0.0
waters,3,0.09,0.08,0.01,0.18
genus,3,0.07,0.03,0.06,0.08
pox,3,0.02,0.01,0.0,0.03
green,3,0.06,0.03,0.03,0.07
headed,3,0.04,0.02,0.02,0.05
elk,2,0.21,0.21,0.2,0.22
wildlife,2,0.03,0.03,0.02,0.05
eagle,2,0.07,0.05,0.04,0.11
rainbow,2,0.02,0.01,0.02,0.02
dove,2,0.02,0.01,0.02,0.02
fox,2,0.04,0.04,0.03,0.06
squirrel,2,0.05,0.04,0.04,0.05
grouse,2,0.03,0.02,0.03,0.03
snake,2,0.06,0.04,0.06,0.06
nile,2,0.06,0.06,0.05,0.08
stork,2,0.03,0.02,0.02,0.04
eggs,2,0.04,0.02,0.03,0.04
saltwater,2,0.02,0.01,0.01,0.02
stocks,2,0.04,0.04,0.03,0.06
azerbaijan,2,0.0,0.0,0.0,0.0
clarinet,2,0.01,0.0,0.0,0.01
replaced,2,0.01,0.01,0.0,0.02
gray,2,0.52,0.52,0.07,0.98
pigs,2,0.16,0.16,0.13,0.19
farmer,2,0.06,0.05,0.04,0.07
poultry,2,0.05,0.05,0.04,0.06
cat,2,0.56,0.56,0.18,0.94
hawk,2,0.01,0.0,0.01,0.01
raven,2,0.02,0.02,0.01,0.03
migratory,2,0.02,0.01,0.02,0.03
batman,2,0.09,0.08,0.02,0.16
yellow,2,0.04,0.02,0.02,0.05
shed,2,0.09,0.09,0.08,0.1
cock,2,0.31,0.31,0.03,0.6
dismissed,2,0.01,0.01,0.01,0.01
spawning,2,0.16,0.15,0.01,0.31
issued,2,0.13,0.13,0.06,0.19
trout,2,0.05,0.02,0.04,0.06
sharks,2,0.09,0.09,0.05,0.13
paul,2,0.02,0.01,0.01,0.02
mountains,2,0.01,0.01,0.01,0.02
skin,2,0.04,0.04,0.02,0.06
each,2,0.02,0.02,0.01,0.03
another,2,0.01,0.01,0.01,0.01
wolf,2,0.05,0.05,0.02,0.08
understanding,2,0.05,0.05,0.04,0.06
international,2,0.03,0.03,0.03,0.04
life,2,0.03,0.03,0.03,0.04
god,2,0.33,0.33,0.03,0.64
right,2,0.04,0.04,0.02,0.06
women,2,0.04,0.03,0.01,0.06
people,2,0.01,0.01,0.01,0.02
migration,2,0.01,0.01,0.01,0.02
book,2,0.01,0.01,0.01,0.01
gibb,2,0.0,0.0,0.0,0.0
beaver,2,0.8,0.79,0.69,0.9
set,2,0.02,0.02,0.02,0.02
record,2,0.03,0.03,0.01,0.05
century,2,0.07,0.06,0.04,0.1
german,2,0.04,0.04,0.03,0.06
famous,2,0.02,0.02,0.01,0.03
work,2,0.06,0.06,0.03,0.09
post,2,0.02,0.02,0.02,0.02
british,2,0.02,0.02,0.02,0.02
milk,2,0.23,0.23,0.05,0.42
alto,2,0.0,0.0,0.0,0.0
fried,2,0.02,0.01,0.02,0.02
papa,2,0.02,0.01,0.01,0.02
australia,2,0.01,0.01,0.01,0.02
free,2,0.18,0.18,0.07,0.3
canada,2,0.11,0.11,0.02,0.21
skating,2,0.12,0.12,0.03,0.21
silver,2,0.05,0.05,0.02,0.08
won,2,0.05,0.05,0.04,0.06
ii,2,0.27,0.27,0.22,0.33
junior,2,0.04,0.04,0.03,0.06
heritage,2,0.05,0.04,0.03,0.06
district,2,0.03,0.03,0.02,0.04
2012,2,0.02,0.02,0.02,0.02
2011,2,0.02,0.02,0.02,0.03
england,2,0.01,0.01,0.01,0.01
competition,2,0.02,0.01,0.01,0.02
2013,2,0.02,0.02,0.01,0.02
21,2,0.02,0.02,0.01,0.03
char,2,0.06,0.04,0.02,0.09
last,2,0.02,0.02,0.01,0.04
tiger,2,0.11,0.1,0.02,0.2
hms,2,0.03,0.02,0.01,0.04
cove,2,0.05,0.05,0.05,0.06
fishery,2,0.03,0.01,0.02,0.04
atlantic,2,0.05,0.04,0.04,0.07
fisheries,2,0.05,0.04,0.03,0.08
war,2,0.23,0.23,0.01,0.45
navy,2,0.03,0.02,0.02,0.03
anti,2,0.04,0.04,0.02,0.05
japanese,2,0.02,0.01,0.01,0.02
jaw,1,0.85,0.85,0.85,0.85
manitoba,1,0.26,0.26,0.26,0.26
caribou,1,0.14,0.14,0.14,0.14
saskatchewan,1,0.1,0.1,0.1,0.1
alaska,1,0.02,0.02,0.02,0.02
kokanee,1,0.0,0.0,0.0,0.0
krishna,1,0.82,0.82,0.82,0.82
snowshoe,1,0.2,0.2,0.2,0.2
burke,1,0.17,0.17,0.17,0.17
crane,1,0.1,0.08,0.1,0.1
necked,1,0.09,0.07,0.09,0.09
egypt,1,0.08,0.08,0.08,0.08
collecting,1,0.64,0.64,0.64,0.64
lobby,1,0.59,0.59,0.59,0.59
adana,1,0.01,0.01,0.01,0.01
drummond,1,0.78,0.78,0.78,0.78
mascot,1,0.54,0.54,0.54,0.54
hart,1,0.21,0.21,0.21,0.21
bream,1,0.04,0.03,0.04,0.04
sears,1,1.0,1.0,1.0,1.0
porky,1,0.51,0.51,0.51,0.51
guinea,1,0.45,0.44,0.45,0.45
iron,1,0.36,0.36,0.36,0.36
duck,1,0.06,0.02,0.06,0.06
roasted,1,0.05,0.05,0.05,0.05
daffy,1,0.05,0.04,0.05,0.05
eaten,1,0.02,0.01,0.02,0.02
anglers,1,0.01,0.01,0.01,0.01
flounder,1,0.42,0.39,0.42,0.42
drill,1,0.74,0.74,0.74,0.74
instructor,1,0.32,0.32,0.32,0.32
instructors,1,0.25,0.25,0.25,0.25
sergeant,1,0.24,0.24,0.24,0.24
bits,1,0.24,0.24,0.24,0.24
bit,1,0.19,0.19,0.19,0.19
holes,1,0.17,0.17,0.17,0.17
pipe,1,0.15,0.15,0.15,0.15
hall,1,0.12,0.12,0.12,0.12
hole,1,0.11,0.11,0.11,0.11
precision,1,0.09,0.08,0.09,0.09
story,1,0.03,0.02,0.03,0.03
robin,1,0.48,0.46,0.48,0.48
rooster,1,0.22,0.21,0.22,0.22
roach,1,0.03,0.03,0.03,0.03
chinook,1,0.01,0.0,0.01,0.01
papal,1,0.71,0.71,0.71,0.71
salzburg,1,0.34,0.34,0.34,0.34
terrier,1,0.22,0.22,0.22,0.22
barako,1,0.21,0.21,0.21,0.21
sitting,1,0.16,0.16,0.16,0.16
raging,1,0.15,0.15,0.15,0.15
pope,1,0.12,0.12,0.12,0.12
pit,1,0.11,0.1,0.11,0.11
racing,1,0.09,0.09,0.09,0.09
battle,1,0.09,0.09,0.09,0.09
riding,1,0.09,0.09,0.09,0.09
horns,1,0.06,0.06,0.06,0.06
ring,1,0.05,0.05,0.05,0.05
curry,1,0.01,0.01,0.01,0.01
cutthroat,1,0.01,0.0,0.01,0.01
wick,1,0.61,0.61,0.61,0.61
hackney,1,0.58,0.58,0.58,0.58
borough,1,0.41,0.41,0.41,0.41
london,1,0.3,0.3,0.3,0.3
empire,1,0.12,0.11,0.12,0.12
central,1,0.04,0.03,0.04,0.04
kurdish,1,0.01,0.01,0.01,0.01
ridley,1,0.0,0.0,0.0,0.0
border,1,0.81,0.81,0.81,0.81
layer,1,0.68,0.68,0.68,0.68
thin,1,0.33,0.33,0.33,0.33
ozone,1,0.32,0.32,0.32,0.32
thick,1,0.24,0.24,0.24,0.24
oxide,1,0.21,0.21,0.21,0.21
outer,1,0.2,0.2,0.2,0.2
layers,1,0.17,0.17,0.17,0.17
boundary,1,0.16,0.16,0.16,0.16
protocol,1,0.14,0.14,0.14,0.14
thickness,1,0.14,0.13,0.14,0.14
abstraction,1,0.12,0.12,0.12,0.12
surface,1,0.1,0.1,0.1,0.1
inner,1,0.09,0.09,0.09,0.09
protective,1,0.08,0.08,0.08,0.08
cake,1,0.08,0.07,0.08,0.08
link,1,0.08,0.07,0.08,0.08
covered,1,0.07,0.06,0.07,0.07
upper,1,0.04,0.04,0.04,0.04
bottom,1,0.04,0.04,0.04,0.04
sand,1,0.03,0.02,0.03,0.03
lower,1,0.03,0.02,0.03,0.03
deep,1,0.02,0.02,0.02,0.02
lynx,1,0.87,0.87,0.87,0.87
wnba,1,0.28,0.28,0.28,0.28
atari,1,0.22,0.22,0.22,0.22
minnesota,1,0.21,0.21,0.21,0.21
innings,1,0.01,0.0,0.01,0.01
legs,1,0.57,0.57,0.57,0.57
limbs,1,0.53,0.53,0.53,0.53
wings,1,0.33,0.33,0.33,0.33
azad,1,0.31,0.31,0.31,0.31
tibia,1,0.24,0.24,0.24,0.24
fore,1,0.19,0.19,0.19,0.19
limb,1,0.16,0.16,0.16,0.16
leg,1,0.15,0.15,0.15,0.15
feet,1,0.14,0.14,0.14,0.14
bred,1,0.1,0.09,0.1,0.1
foot,1,0.06,0.06,0.06,0.06
tail,1,0.05,0.05,0.05,0.05
length,1,0.02,0.02,0.02,0.02
rights,1,0.74,0.73,0.74,0.74
beings,1,0.4,0.4,0.4,0.4
trafficking,1,0.26,0.26,0.26,0.26
violations,1,0.2,0.19,0.2,0.2
abuses,1,0.13,0.13,0.13,0.13
dignity,1,0.13,0.13,0.13,0.13
genome,1,0.12,0.12,0.12,0.12
resources,1,0.1,0.1,0.1,0.1
human,1,0.09,0.09,0.09,0.09
health,1,0.09,0.09,0.09,0.09
resource,1,0.09,0.09,0.09,0.09
habitation,1,0.07,0.07,0.07,0.07
watch,1,0.06,0.06,0.06,0.06
nature,1,0.06,0.06,0.06,0.06
democracy,1,0.06,0.06,0.06,0.06
declaration,1,0.06,0.06,0.06,0.06
brain,1,0.06,0.06,0.06,0.06
sexuality,1,0.06,0.06,0.06,0.06
genetics,1,0.06,0.05,0.06,0.06
body,1,0.05,0.05,0.05,0.05
sacrifice,1,0.05,0.05,0.05,0.05
animal,1,0.05,0.05,0.05,0.05
development,1,0.05,0.05,0.05,0.05
amnesty,1,0.05,0.05,0.05,0.05
consumption,1,0.05,0.05,0.05,0.05
activist,1,0.05,0.05,0.05,0.05
behavior,1,0.05,0.05,0.05,0.05
anatomy,1,0.05,0.05,0.05,0.05
commission,1,0.05,0.04,0.05,0.05
un,1,0.04,0.04,0.04,0.04
services,1,0.04,0.04,0.04,0.04
activity,1,0.04,0.04,0.04,0.04
evolution,1,0.04,0.04,0.04,0.04
universal,1,0.04,0.04,0.04,0.04
nations,1,0.04,0.04,0.04,0.04
mind,1,0.04,0.03,0.04,0.04
condition,1,0.04,0.03,0.04,0.04
relations,1,0.03,0.03,0.03,0.03
flesh,1,0.03,0.03,0.03,0.03
race,1,0.03,0.03,0.03,0.03
law,1,0.03,0.03,0.03,0.03
department,1,0.03,0.03,0.03,0.03
