,food,communication,plant,no-cat,all,mammal,relation,vegetable,bird,object,fruit,measure,animal,weapon,green,mean
mussel,0.00478446604687312,0.0,0.0,0.0,0.004762962226477369,0.0,0.0,0.0,0.0,0.00484234613042001,0.0,0.0,0.005839940038927717,0.0,0.0,0.0013486476295132143
ketchup,0.0028358179705566043,0.0,0.0,0.0,0.002519334135682454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003570101404159372
herring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pumpkin,0.00401967615535068,0.0,0.003540174810630644,0.0,0.0030872477630741815,0.0,0.0,0.0038779639926193083,0.0,0.0030836277720681315,0.0,0.0,0.0,0.0,0.0,0.001173912699582863
jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
champagne,0.0015424307666114729,0.0,0.0,0.0,0.001443002980212798,0.0,0.001061260360486081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026977960715402345
cheese,0.0004726410145769096,0.0,0.0004082998041515367,0.0,0.0003558208610004297,0.0,0.0,0.0,0.0,0.00035400121608185434,0.0,0.0,0.0,0.0,0.0,0.00010605085972071536
cherry,0.0021412577878161688,0.0,0.002014761945831839,0.0,0.0018507173648151137,0.0,0.0013358270326909352,0.0,0.0,0.0018610492552939614,0.0021786274626763103,0.0,0.0,0.0,0.0,0.0007588160566082885
slug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quesadilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iceberg,0.0004468390577853858,0.0,0.0,0.0,0.0003963181594287516,0.0,0.0,0.0004959037301600147,0.0,0.00039450695184401857,0.0,0.0,0.0,0.0,0.0,0.00011557119328121138
garlic,0.00019920095926482395,0.0,0.0001790363103054877,0.0,0.00014572165576777423,0.0,0.0,0.0,0.0,0.00014642159975228284,0.0,0.0,0.0,0.0,0.0,4.469203500602458e-05
rice,3.5755931504982326e-05,0.0,3.491338121762747e-05,0.0,3.9042266288595405e-05,0.0,0.0,0.0,0.0,3.7416511274474515e-05,0.0,0.0,0.0,0.0,0.0,9.808539352378646e-06
blueberry,0.003040698249215936,0.0,0.0027313045340800245,0.0,0.002387270612048449,0.0,0.0,0.0,0.0,0.002392442216731527,0.0031350222410168878,0.0,0.0,0.0,0.0,0.0009124491902061883
chicken,0.0004245819728434074,0.0,0.0,0.0,0.0003423078371909204,0.0,0.0,0.0,0.00036881990267569476,0.00034367067408561753,0.0,0.0,0.0003696881908899598,0.0,0.0,0.0001232712385123733
shrimp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine,0.0017097568414446665,0.0,0.0,0.0,0.0015416412491159196,0.0,0.0011134168712905465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002909876641234088
cider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomato,0.0009186406284458245,0.0,0.0007888833405974143,0.0,0.0006606994798224592,0.0,0.0,0.000955605747316211,0.0,0.0006624684477852868,0.0,0.0,0.0,0.0,0.0,0.00026575317626447977
aubergine,0.03375074600367548,0.0,0.030227017976959134,0.0,0.030394836324986976,0.0,0.0,0.03033191680621668,0.0,0.030402135400561428,0.0,0.0,0.0,0.0,0.0,0.010340443500826645
tongue,0.0008962399262620544,0.0009478786251408841,0.0,0.0,0.000824497236711049,0.0,0.0,0.0,0.0,0.0008203626542527343,0.0,0.0,0.0,0.0,0.0,0.0002325985628244481
dog,0.002124984598635573,0.0,0.0,0.0023124892950821844,0.0021797066051730267,0.0022934256792400557,0.0,0.0,0.0,0.0021856496464071995,0.0,0.0,0.0028185627722977593,0.0,0.0,0.0009276545731223864
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mushroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potato,0.00035423657066169445,0.0,0.0003270228963662694,0.0,0.0003007202356330798,0.0,0.0,0.0003746146519620005,0.0,0.0003014000453884821,0.0,0.0,0.0,0.0,0.0,0.00011053296000076842
corn,0.00015059522108341102,0.0,0.00014264640290496264,0.0,0.00013169685703461647,0.0,9.296009979109035e-05,0.0,0.0,0.0001328283499970093,0.0001473655715394278,0.0,0.0,0.0,0.0,5.3206166823367835e-05
agenda,0.0,0.0002894514873449615,0.0,0.0,0.00027673645068444937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.774586253529406e-05
problem,0.0,0.001192376924852988,0.0,0.0,0.0009898168513997935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014547958508351878
wand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debate,0.0,0.0,0.0,0.0,0.00019023560740095202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2682373826730134e-05
discussion,0.0,0.0,0.0,0.0,0.00029879405145379745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9919603430253164e-05
argument,0.0,0.0018183021358368864,0.0,0.0,0.0016536829524329845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023146567255132472
spider,0.0,0.0038812835908961403,0.0,0.0,0.003625930540209765,0.0,0.0,0.0,0.0,0.0036176697160198823,0.0,0.0,0.004837989232877953,0.0,0.0,0.0010641915386669161
eucalyptus,0.0,0.0,0.0023747768043083607,0.0,0.002627640343046062,0.0,0.0027111433258628238,0.0,0.0,0.0026669172332030784,0.0,0.0,0.0,0.0,0.0,0.0006920318470946883
weed,0.0,0.0,0.001092919530441435,0.0,0.001306963971281649,0.0,0.0,0.0,0.0,0.001270888281482954,0.0,0.0,0.0,0.0,0.0,0.00024471811888040254
pine,0.0,0.0,0.010661006610292631,0.0,0.011053592824306499,0.0,0.011763101965597019,0.0,0.0,0.011071506134787244,0.0,0.0,0.0,0.0,0.0,0.0029699471689988927
fir,0.0,0.0,0.0024611602905758503,0.0,0.0029620491814545172,0.0,0.002850137053174991,0.0,0.0,0.0027495460619478807,0.0,0.0,0.0,0.0,0.0,0.000734859505810216
maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elm,0.0,0.0,0.0013288270649629863,0.0,0.0016505423169068745,0.0,0.0016091972801052378,0.0,0.0,0.0016467305464971868,0.0,0.0,0.0,0.0,0.0,0.000415686480564819
dogwood,0.0,0.0,0.004379203450869329,0.0,0.006534621492716889,0.0,0.004596268409254096,0.0,0.0,0.004357711757855882,0.0,0.0,0.0,0.0,0.0,0.0013245203407130797
willow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fern,0.0,0.0,0.0026407149922418396,0.0,0.002798778107142092,0.0,0.0,0.0,0.0,0.0027302167700426665,0.0,0.0,0.0,0.0,0.0,0.0005446473246284398
chive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sycamore,0.0,0.0,0.0072108926371989394,0.0,0.011452794553988465,0.0,0.009488140114304516,0.0,0.0,0.011056150825809581,0.0,0.0,0.0,0.0,0.0,0.0026138652087534333
shrub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buttercup,0.0,0.0,0.013859375129551424,0.0,0.01649031399716983,0.0,0.0,0.0,0.0,0.016149892782794037,0.0,0.0,0.0,0.0,0.0,0.003099972127301019
peanut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walnut,0.0,0.0,0.006376401812739746,0.0,0.0062698373992356084,0.0,0.005428528812144029,0.0,0.0,0.006476345833374884,0.006712097081068975,0.0,0.0,0.0,0.0,0.0020842140625708825
cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
galangal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iguana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crocodile,0.0,0.0,0.0,0.001302747070220899,0.0008983806941209282,0.0,0.0,0.0,0.0,0.0008887371248996717,0.0,0.0,0.00116618770531278,0.0,0.0,0.0002837368396369519
tank,0.0,0.0,0.0,0.004963966242398302,0.0041592284371694795,0.0,0.0,0.0,0.0,0.004092476112482584,0.0,0.0051696745992333,0.0,0.0,0.0,0.0012256896927522443
limousine,0.0,0.0,0.0,0.0011993118534115302,0.0010489041221264865,0.0,0.0,0.0,0.0,0.001002269959717686,0.0,0.0,0.0,0.0,0.0,0.0002166990623503802
tortoise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeep,0.0,0.0,0.0,0.0007671381227456038,0.00046878057687573747,0.0,0.0,0.0,0.0,0.0004707180326830194,0.0,0.0,0.0,0.0,0.0,0.00011377578215362404
turtle,0.0,0.0,0.0,0.0014201597196689337,0.001195858954931522,0.0,0.0,0.0,0.0,0.0010954390873056039,0.0,0.0,0.0014402473556043424,0.0,0.0,0.0003434470078340268
glass,0.0,0.0,0.0,0.0,0.06535442725532485,0.0,0.0,0.0,0.0,0.0646931274350097,0.0,0.08070554704231137,0.0,0.0,0.0,0.014050206782176394
lawn,0.0,0.0,0.0,0.0,0.0019883775272655398,0.0,0.0,0.0,0.0,0.002126691576739435,0.0,0.0,0.0,0.0,0.0,0.0002743379402669983
budgie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seaweed,0.0,0.0,0.0,0.0,0.0040847774342939215,0.0,0.0,0.0,0.0,0.0036123648057806317,0.0,0.0,0.0,0.0,0.0,0.0005131428160049702
fruit,0.0,0.0,0.0,0.0,0.001112704228715135,0.0,0.0,0.0,0.0,0.0010921971426544569,0.0011017736814383664,0.0,0.0,0.0,0.0,0.00022044500352053051
parka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moss,0.0,0.0,0.0,0.0,0.005154388498402671,0.0,0.0,0.0,0.0,0.004982565272716639,0.0,0.0,0.0,0.0,0.0,0.0006757969180746207
stocking,0.0,0.0,0.0,0.0,0.005538812289586324,0.0,0.0,0.0,0.0,0.005954259437277558,0.0,0.0,0.0,0.0,0.0,0.0007662047817909254
oven,0.0,0.0,0.0,0.0,0.0020856355252449692,0.0,0.0,0.0,0.0,0.0021141766029384107,0.0,0.0,0.0,0.0,0.0,0.0002799874752122253
dress,0.0,0.0,0.0,0.0,0.0011142469352852856,0.0,0.0,0.0,0.0,0.0011030042797363594,0.0,0.0,0.0,0.0,0.0,0.00014781674766810966
kingfisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ring,0.0,0.0,0.0,0.0,0.004918862950746247,0.0,0.0,0.0,0.0,0.0047465922570081275,0.0,0.0,0.0,0.0,0.0,0.0006443636805169583
insect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eye,0.0,0.0,0.0,0.0,0.0019791086475734803,0.0,0.0,0.0,0.0,0.0019413970049130956,0.0,0.0,0.0,0.0,0.0,0.00026136704349910507
caterpillar,0.0,0.0,0.0,0.0,0.0024152544580220547,0.0,0.0,0.0,0.0,0.002338411975667547,0.0,0.0,0.0026496958949674436,0.0,0.0,0.0004935574885771364
frog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leafs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paint,0.0,0.0,0.0,0.0,0.11008093895095225,0.0,0.10740706262114134,0.0,0.0,0.10811909737454752,0.0,0.0,0.0,0.0,0.0,0.021707139929776072
cricket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottle,0.0,0.0,0.0,0.0,0.0019529491842475493,0.0,0.0,0.0,0.0,0.0019320221723755776,0.0,0.0023768207109058697,0.0,0.0,0.0,0.00041745280450193313
ink,0.0,0.0,0.0,0.0,0.0037124088707556416,0.0,0.0037064249846526535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945889236938864
toad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hose,0.0,0.0,0.0,0.0,0.005838429901411122,0.0,0.0,0.0,0.0,0.005991308694646081,0.0,0.0,0.0,0.0,0.0,0.0007886492397371469
emerald,0.0,0.0,0.0,0.0,0.004811940862409363,0.0,0.004859061724655818,0.0,0.0,0.004945902383322821,0.0,0.0,0.0,0.0,0.0,0.0009744603313592002
world,0.0,0.0,0.0,0.0,0.0010212473729448682,0.0012567540079825965,0.0,0.0,0.0,0.0009951094963142565,0.0,0.0,0.0011737545981006085,0.0,0.0,0.00029645769835615526
jade,0.0,0.0,0.0,0.0,0.00354677306190271,0.004708281390425025,0.0,0.0,0.0,0.003346378917759647,0.0,0.0,0.004101283102398294,0.0,0.0,0.0010468477648323783
recorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sand,0.0,0.0,0.0,0.0,0.012335709999520904,0.0,0.01071885958555866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001536971305671971
fox,0.0,0.0,0.0,0.0,0.0006253722856206901,0.0008622102853027745,0.0005582066561243198,0.0,0.0,0.0006255139602626492,0.0,0.0,0.000795869313723028,0.0,0.0,0.00023114483340223077
crypt,0.0,0.0,0.0,0.0,0.0023982206837892886,0.0,0.0,0.0,0.0,0.0024373005430259357,0.0,0.0,0.0,0.0,0.0,0.0003223680817876816
pyramid,0.0,0.0,0.0,0.0,0.0019723433038485866,0.0,0.001798643041387517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002513990896824069
sun,0.0,0.0,0.0,0.0,0.0017686139736600263,0.0,0.0,0.0,0.0,0.0017791839701100864,0.0,0.0,0.0,0.0,0.0,0.0002365198629180075
giraffe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brick,0.0,0.0,0.0,0.0,0.2011098560022532,0.0,0.0,0.0,0.0,0.20142038924054156,0.0,0.0,0.0,0.0,0.0,0.026835349682852987
jaguar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
night,0.0,0.0,0.0,0.0,0.0015816845415354494,0.0,0.0,0.0,0.0,0.0,0.0,0.0013446425619697434,0.0,0.0,0.0,0.00019508847356701283
tyre,0.0,0.0,0.0,0.0,0.0007662980246993964,0.0,0.0,0.0,0.0,0.0007631618540934555,0.0,0.0,0.0,0.0,0.0,0.00010196399191952345
squirrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flame,0.0,0.0,0.0,0.0,0.017674628920198762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028778580975432233,0.003096880659708733
human,0.0,0.0,0.0,0.0,0.0008051609484032083,0.0008758149813389552,0.0,0.0,0.0,0.000794138071337335,0.0,0.0,0.0009446081839607422,0.0,0.0,0.00022798147900268274
diamond,0.0,0.0,0.0,0.0,0.0014432020997518138,0.0,0.0011660360124988848,0.0,0.0,0.0014524642400562113,0.0,0.0,0.0,0.0,0.0,0.0002707801568204606
lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crow,0.0,0.0,0.0,0.0,0.0004934586062821532,0.0,0.0,0.0,0.000951059214478444,0.0005053370732914264,0.0,0.0,0.0006408173126337004,0.0,0.0,0.00017271148044571493
nightmare,0.0,0.0,0.0,0.0,0.0008785255365055903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013389048906235692,0.00014782869514194397
buzzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calf,0.0,0.0,0.0,0.0,0.0003480821797683676,0.0,0.0002336693751002732,0.0,0.0,0.0003470344930648332,0.0,0.0,0.00040982205060063925,0.0,0.0,8.924053990227421e-05
raccoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,0.0,0.0,0.0,0.0,0.0005161068697982139,0.0,0.00040674270600824116,0.0,0.0,0.000512025253923252,0.0,0.0,0.0,0.0,0.0,9.565832198198049e-05
piano,0.0,0.0,0.0,0.0,0.0014882034270297657,0.0,0.0,0.0,0.0,0.0015084667933304777,0.0,0.0,0.0,0.0,0.0,0.0001997780146906829
leopard,0.0,0.0,0.0,0.0,0.010250276161711933,0.010906773840866676,0.007674813548707772,0.0,0.0,0.010280858898335672,0.0,0.0,0.01347302216050947,0.0,0.0,0.0035057163073421013
whale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robin,0.0,0.0,0.0,0.0,0.00011797644945977986,0.0,0.0,0.0,0.0,0.00011938726173601515,0.0,0.0,0.00017144271861484455,0.0,0.0,2.725376198737597e-05
lion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wasp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
