context,p,r,f1,n_pos,total_pos,n_neg,total_neg
barrel,1.0,1.0,1.0,3,3,0,2
gun,1.0,1.0,1.0,3,3,0,2
inch,1.0,1.0,1.0,3,3,0,2
rifle,1.0,1.0,1.0,3,3,0,2
slide,1.0,1.0,1.0,3,3,0,2
bullet,1.0,1.0,1.0,3,3,0,2
roll,1.0,1.0,1.0,3,3,0,2
shorter,1.0,1.0,1.0,3,3,0,2
firing,1.0,1.0,1.0,3,3,0,2
receiver,1.0,1.0,1.0,3,3,0,2
lock,1.0,1.0,1.0,3,3,0,2
fitted,1.0,1.0,1.0,3,3,0,2
tube,1.0,1.0,1.0,3,3,0,2
fired,1.0,1.0,1.0,3,3,0,2
trigger,1.0,1.0,1.0,3,3,0,2
steel,1.0,1.0,1.0,3,3,0,2
sight,1.0,1.0,1.0,3,3,0,2
chamber,1.0,1.0,1.0,3,3,0,2
gas,1.0,1.0,1.0,3,3,0,2
shaped,1.0,1.0,1.0,3,3,0,2
mounted,1.0,1.0,1.0,3,3,0,2
lens,1.0,1.0,1.0,3,3,0,2
wooden,1.0,1.0,1.0,3,3,0,2
attached,1.0,1.0,1.0,3,3,0,2
double,1.0,1.0,1.0,3,3,0,2
down,1.0,1.0,1.0,3,3,0,2
bottom,1.0,1.0,1.0,3,3,0,2
rear,1.0,1.0,1.0,3,3,0,2
piece,1.0,1.0,1.0,3,3,0,2
loaded,1.0,1.0,1.0,3,3,0,2
mechanism,1.0,1.0,1.0,3,3,0,2
inside,1.0,1.0,1.0,3,3,0,2
fire,1.0,1.0,1.0,3,3,0,2
round,1.0,1.0,1.0,3,3,0,2
grenade,1.0,1.0,1.0,3,3,0,2
into,1.0,1.0,1.0,3,3,0,2
used,1.0,1.0,1.0,3,3,0,2
cooling,1.0,1.0,1.0,3,3,0,2
bottle,1.0,1.0,1.0,3,3,0,2
hand,1.0,1.0,1.0,3,3,0,2
flash,1.0,1.0,1.0,3,3,0,2
frame,1.0,1.0,1.0,3,3,0,2
shell,1.0,1.0,1.0,3,3,0,2
front,1.0,1.0,1.0,3,3,0,2
right,1.0,1.0,1.0,3,3,0,2
covered,1.0,1.0,1.0,3,3,0,2
slightly,1.0,1.0,1.0,3,3,0,2
inserted,1.0,1.0,1.0,3,3,0,2
shape,1.0,1.0,1.0,3,3,0,2
design,1.0,1.0,1.0,3,3,0,2
filled,1.0,1.0,1.0,3,3,0,2
curved,1.0,1.0,1.0,3,3,0,2
automatic,1.0,1.0,1.0,3,3,0,2
maker,1.0,1.0,1.0,3,3,0,2
each,1.0,1.0,1.0,3,3,0,2
rod,1.0,1.0,1.0,3,3,0,2
dome,1.0,1.0,1.0,3,3,0,2
bomb,1.0,1.0,1.0,3,3,0,2
fit,1.0,1.0,1.0,3,3,0,2
rolled,1.0,1.0,1.0,3,3,0,2
mortar,1.0,1.0,1.0,3,3,0,2
called,1.0,1.0,1.0,3,3,0,2
tank,1.0,1.0,1.0,3,3,0,2
outer,1.0,1.0,1.0,3,3,0,2
variant,1.0,1.0,1.0,3,3,0,2
heat,1.0,1.0,1.0,3,3,0,2
metal,1.0,1.0,1.0,3,3,0,2
handle,1.0,1.0,1.0,3,3,0,2
bands,1.0,1.0,1.0,3,3,0,2
iron,1.0,1.0,1.0,3,3,0,2
parallel,1.0,1.0,1.0,3,3,0,2
similar,1.0,1.0,1.0,3,3,0,2
axis,1.0,1.0,1.0,3,3,0,2
horizontal,1.0,1.0,1.0,3,3,0,2
sliding,1.0,1.0,1.0,3,3,0,2
angle,1.0,1.0,1.0,3,3,0,2
