context,p,r,f1,n_pos,total_pos,n_neg,total_neg
bass,1.0,1.0,1.0,2,2,0,2
drum,1.0,1.0,1.0,2,2,0,2
snare,1.0,1.0,1.0,2,2,0,2
kit,1.0,1.0,1.0,2,2,0,2
beats,1.0,1.0,1.0,2,2,0,2
cymbals,1.0,1.0,1.0,2,2,0,2
corps,1.0,1.0,1.0,2,2,0,2
machine,1.0,1.0,1.0,2,2,0,2
percussion,1.0,1.0,1.0,2,2,0,2
drums,1.0,1.0,1.0,2,2,0,2
synthesizers,1.0,1.0,1.0,2,2,0,2
beat,1.0,1.0,1.0,2,2,0,2
kits,1.0,1.0,1.0,2,2,0,2
kick,1.0,1.0,1.0,2,2,0,2
sounds,1.0,1.0,1.0,2,2,0,2
timpani,1.0,1.0,1.0,2,2,0,2
guitars,1.0,1.0,1.0,2,2,0,2
guitar,1.0,1.0,1.0,2,2,0,2
marching,1.0,1.0,1.0,2,2,0,2
tambourine,1.0,1.0,1.0,2,2,0,2
solo,1.0,1.0,1.0,2,2,0,2
keyboards,1.0,1.0,1.0,2,2,0,2
rhythm,1.0,1.0,1.0,2,2,0,2
instruments,1.0,1.0,1.0,2,2,0,2
rhythms,1.0,1.0,1.0,2,2,0,2
loops,1.0,1.0,1.0,2,2,0,2
dubstep,1.0,1.0,1.0,2,2,0,2
band,1.0,1.0,1.0,2,2,0,2
cymbal,1.0,1.0,1.0,2,2,0,2
roland,1.0,1.0,1.0,2,2,0,2
rotating,1.0,1.0,1.0,2,2,0,2
samples,1.0,1.0,1.0,2,2,0,2
drumming,1.0,1.0,1.0,2,2,0,2
solos,1.0,1.0,1.0,2,2,0,2
808,1.0,1.0,1.0,2,2,0,2
tam,1.0,1.0,1.0,2,2,0,2
jungle,1.0,1.0,1.0,2,2,0,2
drummer,1.0,1.0,1.0,2,2,0,2
sound,1.0,1.0,1.0,2,2,0,2
electronic,1.0,1.0,1.0,2,2,0,2
drummers,1.0,1.0,1.0,2,2,0,2
programming,1.0,1.0,1.0,2,2,0,2
song,1.0,1.0,1.0,2,2,0,2
patterns,1.0,1.0,1.0,2,2,0,2
pedal,1.0,1.0,1.0,2,2,0,2
dance,1.0,1.0,1.0,2,2,0,2
tenor,1.0,1.0,1.0,2,2,0,2
gong,1.0,1.0,1.0,2,2,0,2
techno,1.0,1.0,1.0,2,2,0,2
vocals,1.0,1.0,1.0,2,2,0,2
tom,1.0,1.0,1.0,2,2,0,2
