,context,n_concepts,mean_tfidf,mean_diff,evidence
0,mouth,5,0.01,0.0,-
1,viewed,5,0.0,0.0,-
2,corresponding,5,0.0,0.0,-
3,debuted,5,0.0,0.0,-
4,enters,5,0.0,0.0,-
5,eleven,5,0.0,0.0,-
6,levels,5,0.0,0.0,-
7,eastern,5,0.0,0.0,-
8,representing,5,0.0,0.0,-
9,simultaneously,5,0.0,0.0,-
10,approach,5,0.0,0.0,-
11,1966,5,0.0,0.0,-
12,shop,5,0.0,0.0,-
13,miles,5,0.0,0.0,-
14,finished,5,0.0,0.0,-
15,william,5,0.0,0.0,-
16,proper,5,0.0,0.0,-
17,alongside,5,0.0,0.0,-
18,remaining,5,0.0,0.0,-
19,ways,5,0.0,0.0,-
20,wooden,2,0.04,0.03,-
21,wood,2,0.01,0.0,-
