context,p,r,f1,n_pos,total_pos,n_neg,total_neg
driver,1.0,1.0,1.0,2,2,0,2
collided,1.0,1.0,1.0,2,2,0,2
passengers,1.0,1.0,1.0,2,2,0,2
drivers,1.0,1.0,1.0,2,2,0,2
ride,1.0,1.0,1.0,2,2,0,2
terminal,1.0,1.0,1.0,2,2,0,2
tour,1.0,1.0,1.0,2,2,0,2
boarded,1.0,1.0,1.0,2,2,0,2
stops,1.0,1.0,1.0,2,2,0,2
traveling,1.0,1.0,1.0,2,2,0,2
bus,1.0,1.0,1.0,2,2,0,2
mini,1.0,1.0,1.0,2,2,0,2
travelling,1.0,1.0,1.0,2,2,0,2
fares,1.0,1.0,1.0,2,2,0,2
service,1.0,1.0,1.0,2,2,0,2
rides,1.0,1.0,1.0,2,2,0,2
lahore,1.0,1.0,1.0,2,2,0,2
commuter,1.0,1.0,1.0,2,2,0,2
fare,1.0,1.0,1.0,2,2,0,2
transit,1.0,1.0,1.0,2,2,0,2
routes,1.0,1.0,1.0,2,2,0,2
city,1.0,1.0,1.0,2,2,0,2
hijacked,1.0,1.0,1.0,2,2,0,2
taxi,1.0,1.0,1.0,2,2,0,2
tourist,1.0,1.0,1.0,2,2,0,2
tours,1.0,1.0,1.0,2,2,0,2
stations,1.0,1.0,1.0,2,2,0,2
terminals,1.0,1.0,1.0,2,2,0,2
riders,1.0,1.0,1.0,2,2,0,2
tourists,1.0,1.0,1.0,2,2,0,2
waiting,1.0,1.0,1.0,2,2,0,2
metro,1.0,1.0,1.0,2,2,0,2
buses,1.0,1.0,1.0,2,2,0,2
operators,1.0,1.0,1.0,2,2,0,2
hour,1.0,1.0,1.0,2,2,0,2
route,1.0,1.0,1.0,2,2,0,2
heading,1.0,1.0,1.0,2,2,0,2
express,1.0,1.0,1.0,2,2,0,2
commuters,1.0,1.0,1.0,2,2,0,2
traveled,1.0,1.0,1.0,2,2,0,2
chartered,1.0,1.0,1.0,2,2,0,2
serial,1.0,1.0,1.0,2,2,0,2
boarding,1.0,1.0,1.0,2,2,0,2
took,1.0,1.0,1.0,2,2,0,2
downtown,1.0,1.0,1.0,2,2,0,2
waited,1.0,1.0,1.0,2,2,0,2
transport,1.0,1.0,1.0,2,2,0,2
services,1.0,1.0,1.0,2,2,0,2
srinagar,1.0,1.0,1.0,2,2,0,2
take,1.0,1.0,1.0,2,2,0,2
lanes,1.0,1.0,1.0,2,2,0,2
arrived,1.0,1.0,1.0,2,2,0,2
ferry,1.0,1.0,1.0,2,2,0,2
who,1.0,1.0,1.0,2,2,0,2
rush,1.0,1.0,1.0,2,2,0,2
airport,1.0,1.0,1.0,2,2,0,2
transportation,1.0,1.0,1.0,2,2,0,2
transporting,1.0,1.0,1.0,2,2,0,2
students,1.0,1.0,1.0,2,2,0,2
overloaded,1.0,1.0,1.0,2,2,0,2
taking,1.0,1.0,1.0,2,2,0,2
kashmir,1.0,1.0,1.0,2,2,0,2
catch,1.0,1.0,1.0,2,2,0,2
45,1.0,1.0,1.0,2,2,0,2
distance,1.0,1.0,1.0,2,2,0,2
charter,1.0,1.0,1.0,2,2,0,2
workers,1.0,1.0,1.0,2,2,0,2
airports,1.0,1.0,1.0,2,2,0,2
operator,1.0,1.0,1.0,2,2,0,2
en,1.0,1.0,1.0,2,2,0,2
transported,1.0,1.0,1.0,2,2,0,2
strike,1.0,1.0,1.0,2,2,0,2
