context,evidence_type,categories
cross, ,food
dimensional, ,food
provided, ,food
open, ,food
rectangular, ,food
come, ,food
multi, ,food
break, ,food
candle, ,food
track, ,food
simply, ,food
relative, ,food
drinking, ,food
australia, ,food
remain, ,food
require, ,food
whilst, ,food
anything, ,food
beer, ,food
too, ,food
dry, ,food
answer, ,food
ran, ,food
offer, ,food
enjoy, ,food
hour, ,food
completed, ,food
essentially, ,food
expand, ,food
practice, ,food
laboratory, ,food
combining, ,food
balance, ,food
acceptable, ,food
pounds, ,food
holder, ,food
exhibit, ,food
doll, ,food
felt, ,food
argument, ,food
twist, ,food
where, ,food
upper, ,food
either, ,food
00, ,food
separated, ,food
visits, ,food
exchange, ,food
routes, ,food
scientific, ,food
