context,p,r,f1,n_pos,total_pos,n_neg,total_neg
fish,0.8498383968972204,0.7563025210084033,0.7638737048217346,53,81,1,38
fishing,0.8424649859943978,0.6890756302521008,0.6939623707890235,44,81,0,38
waters,0.8382625777583761,0.6722689075630253,0.6758833331848116,42,81,0,38
trout,0.8342729496862037,0.6554621848739496,0.6574578125380265,40,81,0,38
hot,0.7832824038706391,0.6386554621848739,0.6443346471331896,41,81,3,38
far,0.7189360244671922,0.6218487394957983,0.632842610728502,44,81,8,38
serves,0.7510397845856627,0.6218487394957983,0.6293597243110908,41,81,5,38
name,0.7510397845856627,0.6218487394957983,0.6293597243110908,41,81,5,38
whale,0.8286534125845461,0.6302521008403361,0.629103166690405,37,81,0,38
pacific,0.7921550898840549,0.6218487394957983,0.6240390625417362,38,81,2,38
catfish,0.8268705072390402,0.6218487394957983,0.619444726396598,36,81,0,38
salmon,0.8268705072390402,0.6218487394957983,0.619444726396598,36,81,0,38
tip,0.8268705072390402,0.6218487394957983,0.619444726396598,36,81,0,38
pound,0.7602110611686534,0.6134453781512605,0.6186410047890124,39,81,4,38
swimming,0.7894634776987717,0.6134453781512605,0.6145919384703032,37,81,2,38
crab,0.8251300520208084,0.6134453781512605,0.6096759789274669,35,81,0,38
creatures,0.7710961599829805,0.6050420168067226,0.6073296875435913,37,81,3,38
biologists,0.7710961599829805,0.6050420168067226,0.6073296875435913,37,81,3,38
known,0.7167838766712359,0.5966386554621849,0.6054048892284186,40,81,7,38
catch,0.7867708486903533,0.6050420168067226,0.6050420168067226,36,81,2,38
boat,0.7867708486903533,0.6050420168067226,0.6050420168067226,36,81,2,38
maine,0.7867708486903533,0.6050420168067226,0.6050420168067226,36,81,2,38
populations,0.7401797928473715,0.5966386554621849,0.6020601789102736,38,81,5,38
story,0.7534593574765741,0.5966386554621849,0.6000589042852867,37,81,4,38
valley,0.8234305486900643,0.6050420168067226,0.5997926636190001,34,81,0,38
hook,0.7680187459599225,0.5966386554621849,0.5978350662298818,36,81,3,38
grow,0.7680187459599225,0.5966386554621849,0.5978350662298818,36,81,3,38
large,0.7364945978391356,0.5882352941176471,0.5927764955398914,37,81,5,38
eating,0.7364945978391356,0.5882352941176471,0.5927764955398914,37,81,5,38
fishermen,0.8018807523009204,0.5966386554621849,0.5927053693156177,34,81,1,38
dwindling,0.8018807523009204,0.5966386554621849,0.5927053693156177,34,81,1,38
eventually,0.7500372300819063,0.5882352941176471,0.5906203125454462,36,81,4,38
lobster,0.8217705686925934,0.5966386554621849,0.5897904153172303,33,81,0,38
long,0.697866380594791,0.5798319327731093,0.5889634262796026,39,81,8,38
threatened,0.7649161028933991,0.5882352941176471,0.5882352941176471,35,81,3,38
lure,0.7649161028933991,0.5882352941176471,0.5882352941176471,35,81,3,38
plates,0.7649161028933991,0.5882352941176471,0.5882352941176471,35,81,3,38
is,0.6653682138756765,0.5714285714285714,0.583888292158969,41,81,11,38
dozen,0.7327636495498763,0.5798319327731093,0.5833946919638402,36,81,5,38
weighs,0.7996539792387543,0.5882352941176471,0.582762564198532,33,81,1,38
oldest,0.746574014221073,0.5798319327731093,0.5810781939894601,35,81,4,38
mercury,0.8201487491548344,0.5882352941176471,0.5796647579385736,32,81,0,38
sole,0.8201487491548344,0.5882352941176471,0.5796647579385736,32,81,0,38
claimed,0.7161410018552876,0.5714285714285714,0.5761551280109075,36,81,6,38
population,0.7161410018552876,0.5714285714285714,0.5761551280109075,36,81,6,38
pool,0.7786314525810323,0.5798319327731093,0.5757347597037683,33,81,2,38
pond,0.7786314525810323,0.5798319327731093,0.5757347597037683,33,81,2,38
two,0.6606524962926348,0.5630252100840336,0.575205039134007,40,81,11,38
lists,0.7974310231492173,0.5798319327731093,0.5726983492887817,32,81,1,38
studies,0.7974310231492173,0.5798319327731093,0.5726983492887817,32,81,1,38
top,0.6789488845183463,0.5630252100840336,0.5725219633307869,38,81,9,38
20,0.6789488845183463,0.5630252100840336,0.5725219633307869,38,81,9,38
types,0.7430613570964448,0.5714285714285714,0.5714285714285714,34,81,4,38
800,0.7586058519793459,0.5714285714285714,0.5687040232494779,33,81,3,38
sea,0.7586058519793459,0.5714285714285714,0.5687040232494779,33,81,3,38
virtually,0.7586058519793459,0.5714285714285714,0.5687040232494779,33,81,3,38
