,context,n_concepts,mean_tfidf,mean_diff,evidence
0,fish,57,0.21,0.2,yes
1,lake,49,0.07,0.06,yes
2,river,40,0.05,0.04,yes
3,0,38,0.05,0.03,no
4,was,37,0.06,0.05,no
5,sea,36,0.08,0.07,yes
6,largest,36,0.03,0.02,no
7,one,36,0.04,0.02,no
8,species,35,0.14,0.1,no
9,first,34,0.03,0.02,no
