,context,n_concepts,mean_tfidf,mean_diff,evidence
0,green,29,0.08,0.07,-
1,small,24,0.03,0.02,-
2,tree,24,0.13,0.12,-
3,or,22,0.05,0.02,-
4,water,21,0.05,0.04,-
5,production,21,0.03,0.02,-
6,and,20,0.12,0.05,-
7,eaten,20,0.06,0.05,-
8,such,20,0.05,0.03,-
9,growing,20,0.05,0.04,-
10,green,29,0.08,0.07,-
