,context,n_concepts,mean_tfidf,mean_diff,evidence
0,annual,58,0,0,u
1,between,56,0,0,u
2,also,56,0.01,0,u
3,growing,54,0.01,0,u
4,first,53,0.01,0.01,u
5,will,53,0.01,0,u
6,however,52,0,0,u
7,circle,52,0.01,0.01,i
8,about,51,0.01,0,u
9,passion,51,0.01,0,u
10,program,51,0,0,u
11,past,51,0.01,0,u
12,15,51,0.01,0,u
13,jerry,51,0,0,u
14,not,51,0.01,0.01,u
15,although,50,0,0,u
16,should,50,0.01,0,u
17,simply,50,0,0,u
18,types,50,0,0,u
19,ring,50,0,0,i
20,round,31,0.01,0.01,p
