context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
buses,8,0.03,0.02,0.0,0.17
express,8,0.02,0.01,0.0,0.05
car,8,0.04,0.04,0.0,0.23
infrastructure,8,0.0,0.0,0.0,0.01
3km,8,0.0,0.0,0.0,0.0
crews,8,0.01,0.01,0.0,0.05
per,8,0.01,0.0,0.0,0.02
commission,8,0.0,0.0,0.0,0.01
popularly,8,0.01,0.01,0.0,0.02
rover,8,0.01,0.01,0.0,0.06
sixteen,8,0.0,0.0,0.0,0.0
marina,8,0.0,0.0,0.0,0.0
merge,8,0.0,0.0,0.0,0.0
kiev,8,0.0,0.0,0.0,0.01
smoking,8,0.0,0.0,0.0,0.01
cooperative,8,0.0,0.0,0.0,0.0
hammond,8,0.0,0.0,0.0,0.01
flushing,8,0.0,0.0,0.0,0.0
tracking,8,0.0,0.0,0.0,0.01
update,8,0.01,0.01,0.0,0.03
walkers,8,0.01,0.0,0.0,0.02
utilities,8,0.0,0.0,0.0,0.01
violence,8,0.01,0.01,0.0,0.07
infirmary,8,0.0,0.0,0.0,0.01
resorts,8,0.0,0.0,0.0,0.01
shirley,8,0.0,0.0,0.0,0.01
closures,8,0.0,0.0,0.0,0.01
baths,8,0.0,0.0,0.0,0.0
onset,8,0.0,0.0,0.0,0.0
rowing,8,0.0,0.0,0.0,0.0
