,animal,fruit,plant,blue,vegetable,measure,relation,fish,object,bird,communication,vehicle,food,all,female,mean
monkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bat,0.0008307069816644617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006391623155646953,0.0,0.0,0.0,0.0,0.0006583060265828287,0.0,0.00014187835492079906
skunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
millipede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crocodile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snake,0.0004772556117199901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003509709382773986,0.0,0.0,0.0,0.0,0.0003505969875899059,0.0,7.858823583915296e-05
bear,0.0010160134928795435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008629126317872068,0.0,0.0,0.0,0.0,0.0008818212318154383,0.0,0.00018404982376547926
jaguar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alligator,0.0026693624640965682,0.0,0.0,0.0,0.0,0.0,0.0022310136029841388,0.0,0.0019260483644563608,0.0,0.0,0.0,0.0,0.0019872464067341652,0.0,0.0005875780558847488
bushbaby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squirrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goldfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crossbill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chameleon,0.0026649225236308445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002306216060638646,0.0,0.0,0.0,0.0,0.002346283734947526,0.0,0.00048782815461446776
crab,0.004119142478918773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030883642234611013,0.0,0.0,0.0,0.004361309960855631,0.0032049600882053655,0.0,0.000984918450096058
slug,0.000788926995171337,0.0,0.0,0.0,0.0,0.0006297310107215825,0.0008267249441712822,0.0,0.0005256585025431192,0.0,0.0,0.0,0.0,0.0005229451021774883,0.0,0.0002195991036523206
rooster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lizard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caterpillar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tortoise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zebra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flamingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cricket,0.0004617679905986679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106805679034905,0.0,0.0,0.0,0.0,0.0004140177972127015,0.0,8.576442371432399e-05
bee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
panther,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crow,0.00048550700565154324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003870485273002775,0.0004851513391275437,0.0,0.0,0.0,0.00039913209688276,0.0,0.00011712259793080831
buzzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gorilla,0.0010316462666077047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008342442235459364,0.0,0.0,0.0,0.0,0.0008325305062134278,0.0,0.00017989473309113792
cheetah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tarantula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turtle,0.002018904938013259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013608215005253205,0.0,0.0,0.0,0.0,0.0013614878131221239,0.0,0.00031608095011071357
leopard,0.0008991702185477726,0.0,0.0,0.0,0.0,0.0,0.0008602217982449617,0.0,0.0007193852207220829,0.0,0.0,0.0,0.0,0.0007284524838758399,0.0,0.00021381531475937713
spider,0.0005373176641638678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039679551712350046,0.0,0.0003901943972210224,0.0,0.0,0.00039718778311922595,0.0,0.00011476635744184112
dog,0.0018863346225511046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015748875774824903,0.0,0.0,0.0,0.0,0.0015933566855978302,0.0,0.00033697192570876164
jade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robin,0.0002658810732827808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028826127116205716,0.00024302617419594383,0.0,0.0,0.0,0.0002908797870158711,0.0,7.253655371044353e-05
lion,0.0005158171428044584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045227004655117194,0.0,0.0,0.0,0.0,0.0004639186359283423,0.0,9.546705501893151e-05
quail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolphin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frogfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wasp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
currant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blueberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strawberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lemon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raisin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cherry,0.0,0.0015517727432617107,0.0012126886465021732,0.0,0.0,0.0,0.001034314133278196,0.0,0.0008845602540763662,0.0,0.0,0.0,0.0,0.0009011249539833044,0.0,0.00037229738207345003
avocado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peach,0.0,0.01571860803233456,0.012623971104461122,0.0,0.0,0.0,0.0,0.0,0.010671068906054137,0.0,0.0,0.0,0.013525107433947484,0.010864304051274599,0.01206099691637155,0.005030937096296231
grapefruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lime,0.0,0.0015625767432466903,0.0011260825860858073,0.0,0.0,0.0,0.0013461117599532398,0.0,0.0009589135608026846,0.0,0.0,0.0,0.0,0.0009834732090500614,0.0,0.0003984771906092322
apricot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bellflower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheese,0.0,0.0,0.0011819558725672747,0.0,0.0,0.0,0.0,0.0,0.0009669041408642509,0.0,0.0,0.0,0.0013163477410890606,0.0010042549562402521,0.0,0.00029796418071738925
violet,0.0,0.0,0.0012542079940169454,0.0,0.0,0.0,0.0,0.0,0.0012632009333939137,0.0,0.0,0.0,0.0,0.0013198034602703312,0.0,0.000255814159178746
flower,0.0,0.0,0.0023162648311967817,0.0,0.0,0.00192294458777638,0.0,0.0,0.00207116223195086,0.0,0.0,0.0,0.0,0.002080377577765983,0.0,0.0005593832819126669
orchid,0.0,0.0,0.00036318588742837674,0.0,0.0,0.0,0.0,0.0,0.00030647379854612894,0.0,0.0,0.0,0.0,0.0002982277128124127,0.0,6.452582658579456e-05
geranium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dogbane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marigold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lettuce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spinach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabbage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buttercup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beetroot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cucumber,0.0,0.0,0.003637007349882015,0.0,0.004321090074037642,0.0,0.0,0.0,0.00308175784533483,0.0,0.0,0.0,0.0,0.0031213948051785653,0.0,0.000944083338295537
broccoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rice,0.0,0.0,0.0003216885988633666,0.0,0.0,0.0,0.0,0.0,0.0002582385176314843,0.0,0.0,0.0,0.0,0.0002593447357314699,0.0,5.5951456815088056e-05
fir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daffodil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aubergine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elm,0.0,0.0,0.0006096781564898094,0.0,0.0,0.0,0.0005581588478333054,0.0,0.00043365377661000443,0.0,0.0,0.0,0.0,0.00042995961506056356,0.0,0.00013543002639957886
dogwood,0.0,0.0,0.0048527466815180545,0.0,0.0,0.0,0.004450516039987175,0.0,0.0031372133208099847,0.0,0.0,0.0,0.0,0.0030902385380052345,0.0,0.0010353809720213632
willow,0.0,0.0,0.0007270611188582614,0.0,0.0,0.0,0.0,0.0,0.0005816533191373912,0.0,0.0,0.0,0.0,0.0005851808084647876,0.0,0.00012625968309736268
onion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daisy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sycamore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagoon,0.0,0.0,0.0,0.0008908361773731285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008917330742049435,0.0,0.00011883795010520481
flame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sky,0.0,0.0,0.0,0.0028878230147811623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003082207777106776,0.0,0.00039800205279252925
feeling,0.0,0.0,0.0,0.001661522007246314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017706224859436604,0.0,0.00022880963287933163
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thought,0.0,0.0,0.0,0.0032622648075995857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034262945770567412,0.0,0.0004459039589770885
iceberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truffle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glass,0.0,0.0,0.0,0.0,0.0,0.000305284337334991,0.0,0.0,0.00030627254892198,0.0,0.0,0.0,0.0,0.00032715636604136274,0.0,6.258088348655559e-05
night,0.0,0.0,0.0,0.0,0.0,0.0015480958680056222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867616545014119,0.0,0.00022899050150046893
pot,0.0,0.0,0.0,0.0,0.0,0.0010009331950962953,0.0008141711117627922,0.0,0.0009835419299884796,0.0,0.0,0.0,0.0,0.0009977298781348382,0.0,0.000253091740998827
blossom,0.0,0.0,0.0,0.0,0.0,0.0013532449989393696,0.0,0.0,0.0012705361680254226,0.0,0.0,0.0,0.0,0.0012924945409190493,0.0,0.0002610850471922561
tank,0.0,0.0,0.0,0.0,0.0,0.00027750384372945546,0.0,0.0,0.0003016706877219408,0.0,0.0,0.0002883175082164476,0.0,0.0003062201569295355,0.0,7.824747977315862e-05
barn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hair,0.0,0.0,0.0,0.0,0.0,0.0008590400987272477,0.0,0.0,0.0009641646741620393,0.0,0.0,0.0,0.0,0.0009686843328950099,0.0,0.00018612594038561978
feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandpaper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water,0.0,0.0,0.0,0.0,0.0,0.0,0.0006986305196665162,0.0,0.0007706011905743251,0.0,0.0,0.0,0.0007878151864183405,0.0007932247433402917,0.0,0.00020335144266663157
plumage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paint,0.0,0.0,0.0,0.0,0.0,0.0,0.0005607579334794201,0.0,0.000660199146773618,0.0,0.0,0.0,0.0,0.0006744754236164379,0.0,0.00012636216692463173
sapphire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suit,0.0,0.0,0.0,0.0,0.0,0.0,0.0014165044407563714,0.0,0.0015395648004621122,0.0,0.0,0.0,0.0,0.0015728811911251675,0.0,0.00030193002882291005
pyramid,0.0,0.0,0.0,0.0,0.0,0.0,0.0018355983533081645,0.0,0.0,0.0,0.0,0.0,0.0,0.001493494446667463,0.0,0.00022193951999837516
heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022459808475611001,0.0,0.0,0.0,0.0,0.00022848613636155746,0.0,3.020561474117783e-05
tar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025881509765601746,0.0,1.7254339843734498e-05
cider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007559513940273465,0.0,0.0,0.000703023232299215,0.0,0.000776748606053379,0.0,0.000149048215491996
boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002320615222029714,0.0,0.0,0.0,0.0,0.0023612983853478825,0.0,0.0003121275738251731
clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001819886299438659,0.0,0.0,0.0,0.0,0.0018592011103591068,0.0,0.0002452724939865177
gown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001692653107055681,0.0,0.0,0.0,0.0,0.001710112233846309,0.0,0.00022685102272679934
moss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006534977933280253,0.0,0.0,0.0,0.0,0.0006629069724833872,0.0,8.776031772076083e-05
dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016410634642064666,0.0,0.0,0.0,0.0,0.0016727421491203568,0.0,0.00022092037422178823
balloon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007984228889164052,0.0,0.0,0.0,0.0,0.0008172659663170448,0.0,0.00010771259034889668
ring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012989898510595104,0.0,0.0,0.0,0.0,0.0013248540173392144,0.0,0.00017492292455991497
bra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
football,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015384308987658835,0.0,0.0,0.0,0.0,0.0015754449538625402,0.0,0.0002075917235085616
car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022630640289376096,0.0,0.0,0.001859852193764191,0.0,0.002298700344355543,0.0,0.00042810777113715625
wand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011584339376261691,0.0,0.0,0.0,0.0,0.011616382326241804,0.0,0.0015467147801668996
eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002031375307289713,0.0,0.0,0.0,0.0,0.0020428270436556833,0.0,0.00027161349006302643
cloak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003630854452837485,0.0,0.0,0.0,0.0,0.0036652299209585337,0.0,0.0004864056249197346
lantern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007898235817711814,0.0,0.0,0.0,0.0,0.0008023378596311428,0.0,0.00010614409609348829
umbrella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398155729776221,0.0,0.0,0.0,0.0,0.24733301373487324,0.0,0.03247657244749969
taxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015455938055514008,0.0,0.0,0.0014672365697833492,0.0,0.0015832350657913686,0.0,0.0003064043627417412
jeep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013356806386608017,0.0,0.0,0.0012981471302753917,0.0,0.0013730836349631795,0.0,0.00026712742692662484
hose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012392084996922454,0.0,0.0,0.0,0.0,0.0012745081528644725,0.0,0.00016758111017044786
egg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007931409217315252,0.0,0.0,0.0,0.0,0.0008113970717671995,0.0,0.00010696919956658166
lawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001072510050349104,0.0,0.0,0.0,0.0,0.0010786238473225538,0.0,0.00014340892651144385
blackboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017612125251380152,0.0,0.0,0.0,0.0,0.0017542301524477426,0.0,0.00023436284517238388
cannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005095907242430631,0.0,0.0,0.0,0.0,0.0005129488058677392,0.0,6.816930200738682e-05
tire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003479158406604849,0.0,0.0,0.0,0.0,0.0003490496906395071,0.0,4.64643687533328e-05
tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clarinet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
problem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ketchup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002135577307305474,0.0015797207831095672,0.0,0.00024768653936100275
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
