,context,n_concepts,mean_tfidf,mean_diff,evidence
0,in,26,0.03,0.01,u
1,shared,25,0,0,u
2,by,25,0.02,0.01,u
3,causing,24,0,0,u
4,various,24,0,0,u
5,person,24,0,0,u
6,children,24,0.01,0,u
7,dropping,24,0,0,u
8,take,24,0.01,0,u
9,spent,24,0.01,0.01,u
10,comes,24,0.01,0,u
11,blue,24,0.04,0.04,p
12,inside,24,0.01,0.01,u
13,their,23,0.01,0.01,u
14,approached,23,0.01,0,u
15,hardly,23,0,0,u
16,bearing,23,0.01,0,u
17,either,23,0,0,u
18,hours,23,0.01,0,u
19,later,23,0.01,0,u
20,blue,24,0.04,0.04,p
