context,evidence_type,categories
makeshift,NA,vehicle
hall,u,vehicle
per,NA,vehicle
allegedly,NA,vehicle
austrian,NA,vehicle
working,NA,vehicle
initial,NA,vehicle
bad,NA,vehicle
gear,NA,vehicle
tow,NA,vehicle
demanded,NA,vehicle
flew,NA,vehicle
contact,NA,vehicle
hoping,NA,vehicle
basra,NA,vehicle
58,NA,vehicle
help,NA,vehicle
carolina,NA,vehicle
opening,NA,vehicle
offers,NA,vehicle
slogan,NA,vehicle
tears,NA,vehicle
allowing,NA,vehicle
calling,NA,vehicle
send,NA,vehicle
smith,NA,vehicle
dispatched,NA,vehicle
patrols,NA,vehicle
increases,NA,vehicle
pm,NA,vehicle
barely,NA,vehicle
collectors,NA,vehicle
yelling,NA,vehicle
locate,NA,vehicle
alternative,NA,vehicle
taiwan,NA,vehicle
present,NA,vehicle
frequency,NA,vehicle
arab,NA,vehicle
prematurely,NA,vehicle
division,NA,vehicle
locals,NA,vehicle
unclear,NA,vehicle
triggering,NA,vehicle
split,u,no-cat vehicle
cart,NA,vehicle
chief,NA,vehicle
support,NA,vehicle
designed,NA,vehicle
venture,NA,vehicle
facility,NA,vehicle
jan,NA,vehicle
despite,NA,vehicle
rebel,NA,vehicle
mobile,NA,vehicle
330,NA,vehicle
continue,NA,vehicle
guarding,NA,vehicle
confiscated,NA,vehicle
critical,NA,vehicle
monitor,NA,vehicle
seller,NA,vehicle
journalist,NA,vehicle
facing,NA,vehicle
explore,NA,vehicle
heat,NA,vehicle
colleagues,NA,vehicle
lack,NA,vehicle
meets,NA,vehicle
disguised,NA,vehicle
meanwhile,NA,vehicle
designated,NA,vehicle
sponsored,NA,vehicle
russell,NA,vehicle
initially,NA,vehicle
trek,NA,vehicle
slide,u,no-cat vehicle
surrendered,NA,vehicle
fueled,NA,vehicle
midday,NA,vehicle
nation,NA,vehicle
various,NA,vehicle
charges,NA,vehicle
associated,NA,vehicle
photographer,NA,vehicle
establish,NA,vehicle
canyon,NA,vehicle
aide,NA,vehicle
resulted,NA,vehicle
mistakenly,NA,vehicle
terrible,NA,vehicle
2004,NA,vehicle
bars,NA,vehicle
americans,NA,vehicle
victoria,NA,vehicle
displayed,NA,vehicle
negotiations,NA,vehicle
ager,NA,vehicle
volunteer,NA,vehicle
contained,NA,vehicle
bikes,NA,vehicle
technical,NA,vehicle
eighth,NA,vehicle
jointly,NA,vehicle
outfitted,NA,vehicle
refuge,NA,vehicle
sold,NA,vehicle
fully,NA,vehicle
multiple,NA,vehicle
spoken,NA,vehicle
arrests,NA,vehicle
thompson,NA,vehicle
cleared,NA,vehicle
lower,NA,vehicle
dashed,NA,vehicle
59,NA,vehicle
labeled,NA,vehicle
ignited,NA,vehicle
placing,NA,vehicle
cable,NA,vehicle
patrolling,NA,vehicle
dave,NA,vehicle
decades,NA,no-cat vehicle
lasted,NA,vehicle
ins,NA,vehicle
hung,NA,vehicle
cast,NA,vehicle
competition,NA,vehicle
fighters,NA,vehicle
sergeant,NA,vehicle
bumper,NA,vehicle
japanese,NA,vehicle
shoot,NA,vehicle
ice,NA,vehicle
beaten,NA,vehicle
statement,NA,vehicle
pad,NA,vehicle
connected,NA,vehicle
heroin,NA,vehicle
unmarked,NA,vehicle
crushing,NA,vehicle
happens,NA,vehicle
clash,NA,vehicle
manufactured,NA,vehicle
scottish,NA,vehicle
commander,NA,vehicle
weather,u,vehicle
foreign,NA,vehicle
necessary,NA,vehicle
stage,NA,vehicle
stable,NA,vehicle
successful,NA,vehicle
filling,NA,vehicle
fireworks,NA,vehicle
flooding,NA,vehicle
object,NA,vehicle
unspecified,NA,vehicle
important,NA,vehicle
wielding,NA,vehicle
website,NA,vehicle
brazil,NA,vehicle
rafah,NA,vehicle
feeling,NA,vehicle
saint,NA,vehicle
purchased,NA,vehicle
breaking,NA,vehicle
terms,NA,vehicle
pushing,NA,vehicle
houses,NA,vehicle
possibly,NA,vehicle
collected,NA,vehicle
inspector,NA,vehicle
separately,NA,vehicle
problems,NA,vehicle
prevent,NA,vehicle
shootings,NA,vehicle
thinking,NA,vehicle
events,NA,vehicle
handle,NA,vehicle
1995,NA,vehicle
display,NA,vehicle
general,NA,vehicle
2001,NA,vehicle
jenin,NA,vehicle
thwarted,NA,vehicle
unloaded,NA,vehicle
blazing,NA,vehicle
trooper,NA,vehicle
anywhere,NA,vehicle
expected,NA,vehicle
presented,NA,vehicle
flash,NA,vehicle
africa,NA,vehicle
dlrs,NA,vehicle
superintendent,NA,vehicle
anti,NA,vehicle
bottles,NA,vehicle
shown,NA,vehicle
handed,NA,no-cat vehicle
deal,NA,vehicle
higher,NA,vehicle
screamed,NA,vehicle
pack,NA,vehicle
originally,NA,vehicle
finding,NA,vehicle
joseph,u,animal vehicle
jordan,NA,vehicle
sentenced,NA,vehicle
murdering,NA,vehicle
scaled,NA,vehicle
particular,NA,vehicle
rage,NA,vehicle
puts,NA,vehicle
headlights,NA,vehicle
partner,NA,vehicle
servicemen,NA,vehicle
circled,NA,vehicle
estimate,NA,vehicle
escaping,NA,vehicle
harrowing,NA,vehicle
wedged,NA,vehicle
smash,NA,vehicle
clashes,NA,vehicle
scrambled,NA,vehicle
buys,NA,vehicle
oil,NA,vehicle
teams,NA,vehicle
cambridge,NA,vehicle
unveiled,NA,vehicle
introduction,NA,vehicle
secured,NA,vehicle
tension,NA,vehicle
nurse,NA,vehicle
desperately,NA,vehicle
piece,NA,vehicle
canisters,NA,vehicle
rising,NA,vehicle
jamaica,NA,vehicle
140,NA,vehicle
marketing,NA,vehicle
120,NA,vehicle
sydney,NA,vehicle
cigarette,NA,vehicle
slight,NA,vehicle
treatment,NA,vehicle
colonel,NA,vehicle
signed,NA,vehicle
final,NA,vehicle
assigned,NA,vehicle
68,NA,vehicle
neighbourhood,NA,vehicle
1993,NA,vehicle
dragging,NA,vehicle
testing,NA,vehicle
thanksgiving,NA,vehicle
data,NA,vehicle
objects,NA,vehicle
salary,NA,vehicle
nt,NA,vehicle
excuse,NA,vehicle
exhausted,NA,vehicle
stream,NA,vehicle
strong,NA,vehicle
false,NA,vehicle
expanding,NA,vehicle
finger,NA,vehicle
swiss,NA,vehicle
administration,NA,vehicle
blaring,NA,vehicle
pouring,NA,vehicle
booby,NA,vehicle
prices,NA,vehicle
possible,NA,vehicle
reducing,NA,vehicle
announcement,NA,vehicle
attempts,NA,vehicle
aside,NA,vehicle
arch,NA,vehicle
australia,NA,vehicle
10th,NA,vehicle
barriers,NA,vehicle
barred,NA,vehicle
panels,NA,vehicle
creating,u,vehicle
unarmed,NA,vehicle
changing,NA,vehicle
petersburg,NA,vehicle
instructions,NA,vehicle
installing,NA,vehicle
juan,NA,vehicle
henry,u,vehicle
sliding,NA,vehicle
76,NA,vehicle
89,NA,vehicle
97,NA,vehicle
self,NA,vehicle
83,NA,vehicle
hassan,NA,vehicle
supplies,NA,vehicle
england,NA,vehicle
replacing,NA,vehicle
declined,NA,vehicle
retrieved,NA,vehicle
norwegian,NA,vehicle
criminal,NA,vehicle
decision,NA,vehicle
heated,NA,vehicle
indicate,NA,vehicle
proper,NA,vehicle
mirror,NA,vehicle
identity,NA,vehicle
touching,NA,vehicle
conditions,NA,vehicle
annually,NA,vehicle
protective,NA,vehicle
knock,NA,vehicle
dangling,NA,vehicle
julie,NA,vehicle
1959,NA,vehicle
authorized,NA,vehicle
coverage,NA,vehicle
options,NA,vehicle
collapse,NA,vehicle
practically,NA,vehicle
recover,NA,vehicle
venice,NA,vehicle
planes,NA,vehicle
signaled,NA,vehicle
cocktail,NA,vehicle
period,NA,vehicle
circuit,NA,vehicle
preventing,NA,vehicle
trophy,NA,vehicle
choosing,NA,vehicle
chip,NA,vehicle
enforcement,NA,vehicle
documents,NA,vehicle
add,NA,vehicle
earth,NA,vehicle
robert,NA,vehicle
exterior,NA,vehicle
explorer,NA,vehicle
structure,NA,vehicle
aerial,NA,vehicle
experimental,NA,vehicle
maintain,NA,vehicle
exercise,NA,vehicle
steam,NA,vehicle
excellent,NA,vehicle
difficult,NA,vehicle
holland,NA,vehicle
acted,NA,vehicle
material,NA,no-cat vehicle
assembly,NA,vehicle
delay,NA,vehicle
lease,NA,vehicle
swung,NA,vehicle
trail,NA,vehicle
grant,NA,no-cat vehicle
gap,NA,vehicle
gunshot,NA,vehicle
excessive,NA,vehicle
soaring,NA,vehicle
triumph,NA,vehicle
removing,NA,vehicle
steer,NA,vehicle
unnecessary,NA,vehicle
vision,NA,vehicle
marc,NA,vehicle
crisis,NA,vehicle
funded,NA,vehicle
captain,NA,vehicle
confrontation,NA,vehicle
nightmare,NA,vehicle
handlers,NA,vehicle
communicate,NA,vehicle
gordon,NA,vehicle
mesa,NA,vehicle
broadcast,NA,vehicle
obvious,NA,vehicle
bonus,NA,vehicle
cave,NA,vehicle
promotional,NA,vehicle
japan,NA,vehicle
button,NA,vehicle
borrowing,NA,vehicle
factors,NA,vehicle
launcher,NA,vehicle
introduce,NA,vehicle
embraced,NA,vehicle
pilot,NA,vehicle
became,NA,vehicle
hang,NA,vehicle
rubber,NA,vehicle
australian,NA,vehicle
performed,NA,vehicle
tied,NA,vehicle
decade,NA,vehicle
loss,NA,vehicle
sport,NA,vehicle
solar,NA,vehicle
clearance,NA,vehicle
fastest,NA,vehicle
resembles,NA,vehicle
adds,NA,vehicle
better,NA,vehicle
87,NA,vehicle
burns,r,vehicle
mid,NA,vehicle
woods,NA,vehicle
terrain,NA,vehicle
jackets,NA,vehicle
sell,NA,vehicle
capable,NA,vehicle
concerns,NA,vehicle
lacked,NA,vehicle
fold,NA,vehicle
unusual,NA,vehicle
frantic,NA,vehicle
leapt,NA,vehicle
exchange,NA,vehicle
fits,NA,vehicle
muscle,NA,vehicle
cherry,i,vehicle
diaz,NA,vehicle
glendale,NA,vehicle
mountain,NA,vehicle
deep,NA,vehicle
building,NA,vehicle
encountered,NA,vehicle
moment,NA,vehicle
retrieve,NA,vehicle
750,NA,vehicle
nowhere,NA,vehicle
finishing,NA,vehicle
ship,NA,vehicle
appealing,NA,vehicle
ours,NA,vehicle
actions,NA,vehicle
controlling,NA,vehicle
moss,NA,vehicle
black,u,fruit plant
heard,u,relation
forever,u,relation
songs,u,relation
reflected,u,relation
james,u,relation
tom,u,relation
football,u,relation
character,u,animal relation
wife,u,animal relation
martin,u,relation
admits,u,relation
writing,u,relation
positive,u,relation
ultimately,u,relation
belong,u,relation
mystery,u,relation
trained,u,relation
song,u,relation
twin,NA,relation
concentrated,u,food
currant,i,fruit food
warner,u,animal
director,u,animal
latter,u,animal
films,u,animal
brings,u,animal
begins,u,animal
wait,u,animal
forgot,u,no-cat
french,u,no-cat
slightly,u,no-cat
camera,u,no-cat
microphone,u,no-cat
clock,u,no-cat
greek,u,no-cat
spanish,u,no-cat
intense,u,fruit no-cat
user,NA,no-cat
repeatedly,NA,no-cat
joining,NA,no-cat
creation,NA,no-cat
secretary,NA,no-cat
ford,NA,no-cat
makeup,NA,no-cat
culture,NA,no-cat
monster,NA,no-cat
right,u,fruit no-cat
chosen,NA,no-cat
summer,u,fruit
picked,u,fruit
blueberry,u,fruit
what,u,fruit
introduced,u,fruit
features,u,fruit
