,animal,fruit,vegetable,plant,tool,mammal,no-cat,measure,relation,object,bird,communication,food,all,mean
mast,0.0,0.000344296716147249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003411566184272713,0.0,0.0,0.0003304421881970155,0.0003364388853951335,9.659531486904782e-05
beetroot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pumpkin,0.0,0.0,0.011356081060451106,0.009850598727070602,0.0,0.0,0.0,0.0,0.0,0.010567873609934384,0.0,0.0,0.0102507792077421,0.01045940273222855,0.003748909666959053
fennel,0.0,0.0,0.0074902603856824715,0.007100135094669561,0.0,0.0,0.0,0.0,0.0,0.0074447753658988345,0.0,0.0,0.007426472117558898,0.007392208358071055,0.002632417951562916
rhubarb,0.0,0.0,0.006705971991747905,0.005368972438764259,0.0,0.0,0.0,0.0,0.0,0.005122650537317107,0.0,0.0,0.0050210940879068565,0.005010685489169908,0.0019449553246361454
pepper,0.0,0.0,0.010928730009613244,0.009464181390395683,0.0,0.0,0.0,0.0,0.0,0.009930855455059985,0.0,0.0,0.009805730432767432,0.009911950217370007,0.0035743891075147396
parsnip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chilli,0.0,0.0,0.004842263756036967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043088440098537515,0.004716013200307761,0.0009905086404427485
plantain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrot,0.0,0.0,0.01254707923915265,0.010687205943560492,0.0,0.0,0.0,0.0,0.0,0.011263100837151976,0.0,0.0,0.01097101985576266,0.011150431772589797,0.004044202689158399
taro,0.0,0.0,0.002840479473870039,0.0023297076967725844,0.0,0.0,0.0,0.0,0.0,0.0024236966579094413,0.0,0.0,0.0023790069613050893,0.002421077263269249,0.0008852834323661716
tomato,0.0,0.0,0.03997430279706136,0.03219494055741385,0.0,0.0,0.0,0.0,0.0,0.031476280177761495,0.0,0.0,0.03297053348697468,0.03235307187629935,0.012069223492536479
vegetable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onion,0.0,0.0,0.003751672250544106,0.003198921309009386,0.0,0.0,0.0,0.0,0.0,0.0031534245902462687,0.0,0.0,0.0032467343371716238,0.003201374474341118,0.001182294782950893
squash,0.0,0.0,0.0005890314027965782,0.0004884683728887363,0.0,0.0,0.0,0.0,0.0,0.0005126607907587542,0.0,0.0,0.0004989634326752838,0.0005155828427575078,0.00018605048870549005
tabasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spinach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabbage,0.0,0.0,0.0068960372243198585,0.004703533145464717,0.0,0.0,0.0,0.005113318560338333,0.0,0.004784524958291047,0.0,0.0,0.004810379484495214,0.004827869540594447,0.0022239759223931154
cucumber,0.0,0.0,0.011437353275611328,0.008867890537709196,0.0,0.0,0.0,0.0,0.0,0.00912235850278157,0.0,0.0,0.009218314871646848,0.009164776575447946,0.0034150495545140634
edda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
broccoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chipotle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radish,0.0,0.0,0.007470795021560392,0.005149051402693714,0.0,0.0,0.0,0.0,0.0,0.005236319743198974,0.0,0.0,0.005265095947520036,0.005167839455511492,0.002020650112177472
pulse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flageolet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iceberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artichoke,0.0,0.0,0.01896556349932634,0.014466152706691427,0.0,0.0,0.0,0.0,0.0,0.017027509273973108,0.0,0.0,0.016766440480298215,0.01718994251147988,0.006029686319412068
asparagus,0.0,0.0,0.015884046265270974,0.011238184288766702,0.0,0.0,0.0,0.0,0.0,0.011384056969490682,0.0,0.0,0.011259807696375676,0.011141576487763585,0.004350547979119116
cauliflower,0.0,0.0,0.004742674342355946,0.003189062941570197,0.0,0.0,0.0,0.0,0.0,0.0032669091101117237,0.0,0.0,0.003234676846818474,0.0032151327271693615,0.0012606039977161216
zucchini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tea,0.0,0.0,0.0,0.004045932378682029,0.0,0.0,0.0,0.0,0.0045079117065246884,0.004288257118286919,0.0,0.0,0.004140222467321498,0.004247987031429757,0.0015164507644460634
allspice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheese,0.0,0.0,0.0,0.0006414573392171394,0.0,0.0,0.0,0.0,0.0,0.0006591483783877802,0.0,0.0,0.0007054625305726246,0.0007042892801443983,0.0001935969663087102
rice,0.0,0.0,0.0,0.0007082769090853097,0.0,0.0,0.0,0.0,0.0,0.0007300933100222255,0.0,0.0,0.0007257946471943441,0.0007264203346188751,0.0002064703714943396
ginger,0.0,0.0,0.0,0.006321926777126114,0.0,0.0,0.0,0.0,0.0,0.006618932225305842,0.0,0.0,0.006895454813731515,0.006863881037554328,0.0019071567752655572
flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.029704132979345283,0.0,0.0,0.0,0.0,0.0,0.0,0.026832705269059415,0.004038345589171764
sugar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023172714537525283,0.002314498374358003,0.0,0.0,0.0,0.0021726240590107665,0.002195550022380048,0.0006428531363929532
pork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005187518088016894,0.0,0.0,0.0,0.0,0.00045187942741255606,0.0004490282091392793,0.00010140424609668033
lemonade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02323661657230432,0.0,0.0,0.0,0.02156098782140852,0.021890669476712022,0.004763448133601776
juice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013925622509710554,0.0,0.0,0.0,0.014127012653521,0.014271855494540419,0.0030231779041265693
chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629308237014129,0.0,0.0,0.0,0.014812889837187208,0.015156065125483287,0.0033044312380579844
gift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005152868560084677,0.0,0.0,0.0,0.0,0.004583919915744228,0.0006954848911306361
wine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006564123719156351,0.0,0.0,0.0,0.0060989331958285625,0.00610027048338719,0.001340237671312293
cider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010037884496876422,0.0,0.0,0.0,0.008592931159243814,0.008741321084448646,0.001955152624326349
soup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006751536381502864,0.0,0.0,0.0,0.006100448237133281,0.005987465787264694,0.0013456750289929172
cookie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00333047890635932,0.0,0.0047285757225602396,0.0033042816334431235,0.0033128254785738873,0.001048297267209755
honey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004274445301992033,0.0,0.0,0.004009440019146679,0.004197818105937435,0.0008915502447911533
cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021945801953867115,0.0,0.0,0.02142799386362808,0.02186742731149959,0.004660087366356771
desert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006833865072258274,0.0,0.0,0.0,0.0006695230917041236,9.663639992356792e-05
fry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000608978774431304,0.0,0.0,0.0,0.0006223888309769428,8.79548289577319e-05
peeler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000779431624377876,0.0,0.0,0.0008033081600863702,0.0008079284742220567,0.00017076201847759305
flavoring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012539307942810517,0.012747839478464777,0.0018062248158053783
ketchup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16975930832101505,0.17359276881858565,0.024525148367114336
donut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003521919601767904,0.0037317359726980835,0.000518118255318999
yoghurt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doughnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004827963223301386,0.004964831543834765,0.000699485340509725
yogurt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018877724217251388,0.0018861861074011214,0.00026956846636616143
dessert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007387254235607228,0.007356611473416035,0.001053133264930233
condiment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biscuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026187048735234644,0.0026471459157409024,0.000376132199233169
candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010492004018641676,0.01066622663030677,0.001511302189210603
bacon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010912532438718924,0.0010941564549059293,0.00015610069276984442
vinaigrette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235815875381905,0.02364860389434448,0.0033735851023239277
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011539010962306297,0.0011531277433875602,0.00016478777425844214
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepperoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
