,animal,fruit,vegetable,plant,tool,mammal,no-cat,measure,relation,object,bird,communication,food,all,mean
fruit,0.0,0.15225612793664212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566085721296908,0.0,0.0,0.0,0.15853898763006638,0.03338597769259995
tamarind,0.0,0.09032103824581333,0.0,0.09502899463305707,0.0,0.0,0.0,0.0,0.0,0.10035716091222482,0.0,0.0,0.10396894485673655,0.1018679092581695,0.035110289136142954
berry,0.0,0.04995819307142447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05013187794580257,0.0,0.0,0.05022860824530404,0.051934951490976586,0.014446687910964833
currant,0.0,0.021182152249487447,0.0,0.02174446113145736,0.0,0.0,0.0,0.0,0.0,0.020863677219550854,0.0,0.0,0.02150479810933434,0.02099766633368202,0.007592339645965144
raisin,0.0,0.0032100878943533344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031972145153912695,0.0,0.0,0.0032828791181722114,0.003271951922720905,0.0009258666750455515
dewberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
date,0.0,0.0018489716322670543,0.0,0.0,0.0,0.0,0.0,0.0021333360180424274,0.0,0.0018760192502568433,0.0,0.0,0.001912548334797461,0.0019254244981445044,0.000692592838107735
lychee,0.0,0.16011604018943876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21497647742770928,0.0,0.0,0.1645771641546867,0.2174761092964426,0.054081842219162665
peanut,0.0,0.0045087221062078174,0.0,0.0050555747847527786,0.0,0.0,0.0,0.0,0.0,0.004972387272689673,0.0,0.0,0.0,0.005066465455274334,0.0014002249727803288
groundnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pomegranate,0.0,0.11285950807125443,0.0,0.11729182011128929,0.0,0.0,0.0,0.0,0.0,0.11751405840986388,0.0,0.0,0.12109030365379839,0.11879649400979604,0.04196801316114301
litchi,0.0,0.045856013069805183,0.0,0.047180194122487445,0.0,0.0,0.0,0.0,0.0,0.0477603862425257,0.0,0.0,0.04832766973274843,0.05101605389947483,0.01715287979050297
apple,0.0,0.023709218454161757,0.0,0.020775678492906423,0.0,0.0,0.0,0.0,0.0,0.022842190036196315,0.0,0.0,0.022804932865106157,0.023432914875682526,0.008111781051718085
watermelon,0.0,0.04407659001600333,0.0,0.048016879234902374,0.0,0.0,0.0,0.0,0.0,0.04854345492711675,0.0,0.0,0.05032575698905172,0.04918090056415641,0.017153112980802184
cherry,0.0,0.028391532873148523,0.0,0.02705312852792383,0.0,0.0,0.0,0.0,0.036294662893524066,0.028155572226246223,0.0,0.0,0.02814610033396591,0.028259221444181325,0.012592872735642134
orange,0.0,0.030928362107920958,0.0,0.02953938594092624,0.0,0.0,0.0,0.0,0.03870562118111839,0.032082280454381974,0.0,0.0,0.03265786095643475,0.03261663006069682,0.014037867192962794
mangosteen,0.0,0.18884445641552228,0.0,0.17381680368793465,0.0,0.0,0.0,0.0,0.0,0.1858903236605026,0.0,0.0,0.19819454036224785,0.23652397024189906,0.07023357816915046
walnut,0.0,0.010801578139252786,0.0,0.009987432444206657,0.0,0.0,0.0,0.0,0.013974757186162144,0.010882321009677048,0.0,0.0,0.0,0.01091011009388463,0.0040397284909416626
melon,0.0,0.06437435883828435,0.0,0.06594461783852536,0.0,0.0,0.0,0.0,0.0,0.06888803846345115,0.0,0.0,0.0685555938381009,0.06971298973736406,0.02410539990826613
pear,0.0,0.03685612680683507,0.0,0.04210721606290853,0.0,0.0,0.0,0.0,0.0,0.039144772661753154,0.0,0.0,0.03942324031902625,0.03855390985529468,0.014006090407558406
satsuma,0.0,0.0013324313005367,0.0,0.0012369017384473338,0.0,0.0,0.0,0.0,0.0,0.0012965713156743745,0.0,0.0,0.0013472283042571997,0.0013296593614434233,0.0004673422871685023
mango,0.0,0.12174331173295892,0.0,0.12890507967059261,0.0,0.0,0.0,0.0,0.0,0.12913995622975513,0.0,0.0,0.13167387463712135,0.1311494889282616,0.04590083651419212
huckleberry,0.0,0.002931464441110058,0.0,0.0025224080713292666,0.0,0.0,0.0,0.0,0.0,0.0030544377260534965,0.0,0.0,0.0029606753594544383,0.0031542232907736563,0.0010445149206229226
blueberry,0.0,0.024474951757592667,0.0,0.02451041724025757,0.0,0.0,0.0,0.0,0.0,0.02448960691061007,0.0,0.0,0.02532224636432359,0.024634405921174975,0.008816544870997062
pineapple,0.0,0.09439712733910928,0.0,0.10040937254506846,0.0,0.0,0.0,0.0,0.0,0.1010377126147587,0.0,0.0,0.10583431128006109,0.1043609326407497,0.03614567545855337
coconut,0.0,0.033958512588247135,0.0,0.035194095964960995,0.0,0.0,0.0,0.0,0.0,0.03536473651133306,0.0,0.0,0.03585888632295303,0.035647384116400976,0.01257311539313537
saskatoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
achene,0.0,0.3914327497813992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3758569973971328,0.0,0.0,0.0,0.3750390806504686,0.08159491627350005
grape,0.0,0.01836633760098776,0.0,0.019702275554558384,0.0,0.0,0.023060954892815868,0.0,0.0,0.019724343726836766,0.0,0.0,0.020818462011099357,0.0202821968760126,0.008711040761593623
pome,0.0,0.5238580502356471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5201241068961369,0.0,0.0,0.0,0.5276343138302454,0.11225831935443067
tangerine,0.0,0.00941934215102005,0.0,0.00878733652941909,0.0,0.0,0.0,0.0,0.0,0.010275389580265113,0.0,0.0,0.010432148286871192,0.010528133205167139,0.003531596410910185
serviceberry,0.0,0.009505894022840865,0.0,0.00913970764080853,0.0,0.0,0.0,0.0,0.0,0.03382800939297641,0.0,0.0,0.011901885753280857,0.03388869189634171,0.007018870621874883
raspberry,0.0,0.01912691549828671,0.0,0.01518577440868037,0.0,0.0,0.0,0.0,0.0,0.01867604328584844,0.0,0.025992313788009296,0.018354493821272223,0.018711817993537723,0.008289097056831052
peach,0.0,0.05096751350977712,0.0,0.0484769320373223,0.0,0.0,0.07518731007657734,0.0,0.0,0.05249630503000274,0.0,0.0,0.052079003900846264,0.052670109595175915,0.023705512439264408
grapefruit,0.0,0.0626133963138791,0.0,0.06902784199128766,0.0,0.0,0.0,0.0,0.0,0.06795604797618177,0.0,0.0,0.07166783910890323,0.06880605601527864,0.0242907986718236
nut,0.0,0.12560756096431674,0.0,0.0,0.0,0.0,0.0,0.1553678588209943,0.0,0.12590744265436768,0.0,0.0,0.0,0.12676566600698377,0.03811775203190447
loquat,0.0,0.15474558313772355,0.0,0.1137724874240982,0.0,0.0,0.0,0.0,0.0,0.11861653136015447,0.0,0.0,0.12216860942740816,0.1208514938675241,0.04501105037263632
hazelnut,0.0,0.03407323190462935,0.0,0.033259496035673554,0.0,0.0,0.0,0.0,0.0,0.04075931126038424,0.0,0.0,0.0,0.041679234919329566,0.010697948151429765
bacca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corn,0.0,0.012790563281735353,0.0,0.013514636830681041,0.0,0.0,0.0,0.0,0.01554170112527345,0.013186031743519754,0.0,0.0,0.013535341433750061,0.013382602518291875,0.005853634066660824
apricot,0.0,0.06394479006283188,0.0,0.06398809396478942,0.0,0.0,0.0,0.0,0.0,0.06381878184303393,0.0,0.0,0.06498526295536793,0.06510713932213319,0.022988862010582596
hackberry,0.0,0.013965176105006461,0.0,0.012899912288292488,0.0,0.0,0.0,0.0,0.0,0.016112594976290886,0.0,0.0,0.016580403910288182,0.01617881097997619,0.0054097784471324436
sultana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muscat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acorn,0.0,0.01798096859268077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01757371519283711,0.0,0.0,0.0,0.017898024990988682,0.0038180506268933254
lemon,0.0,0.024874117876908908,0.0,0.025166956355078415,0.0,0.0,0.0,0.0,0.0,0.025877780759724966,0.0,0.0,0.027160848159270057,0.02668669151295766,0.00926902819028143
soybean,0.0,0.00688552488474431,0.008691084673629638,0.007171489711145197,0.0,0.0,0.0,0.0,0.0,0.007179027077745663,0.0,0.0,0.0071742877753514945,0.007361097150337759,0.0031758936623538614
pip,0.0,0.0025331080331226627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025515707306524517,0.0,0.004462728220642247,0.0,0.0024989769424603623,0.0008604559947769803
wintergreen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olive,0.0,0.0343704235343195,0.0,0.03403120096526199,0.0,0.0,0.0,0.0,0.044899284617604486,0.03457595566685353,0.0,0.0,0.03448897611341384,0.035017250982643806,0.015527363705721225
chickpea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain,0.0,0.02313782497717247,0.0,0.022073403337311136,0.0,0.0,0.0,0.03647688808585978,0.031927397824145484,0.023276973138706816,0.0,0.0,0.02326252938912707,0.023060409165262863,0.0130868161369704
lentil,0.0,0.00630118872918997,0.008772522576196182,0.006952186165775702,0.0,0.0,0.0,0.0,0.0,0.006981546806107533,0.0,0.0,0.00741329531860709,0.007554353961803543,0.0031410781112628586
hip,0.0,0.0002101812741542066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022497262919129413,0.0,0.0,0.0,0.00023150833326057843,4.7618731186148504e-05
pistachio,0.0,0.00859634656439866,0.0,0.008458990480727596,0.0,0.0,0.0,0.0,0.0,0.01010816528534461,0.0,0.0,0.0,0.010136766705093517,0.0026643049311117417
pod,0.0,0.0524718696174404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05310366807987187,0.0,0.0,0.0,0.05285871231905145,0.01131673214402598
avocado,0.0,0.10171042101827588,0.0,0.10176701135310633,0.0,0.0,0.0,0.0,0.0,0.11620340284127309,0.0,0.0,0.11557605008641164,0.11510435165073002,0.0393115169249855
freestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rye,0.0,0.0015245460113298183,0.0,0.0015285149069161705,0.0,0.0,0.0,0.0,0.0021016071370147465,0.0016052452255381619,0.0,0.0,0.0016528625104264996,0.001645685819164279,0.0007184615435992626
legume,0.0,0.02578308550442468,0.03171511556601594,0.025034886271244644,0.0,0.0,0.0,0.0,0.0,0.025453179527821685,0.0,0.0,0.02380234150120223,0.02478053777451407,0.011183510438944519
cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike,0.0,0.0006195317789124395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006192214747747654,0.0,0.0,0.0,0.0006215465653389547,0.00013287855850186854
coffee,0.0,0.012897028362224401,0.0,0.012922432709767062,0.0,0.0,0.0,0.0,0.018058360207085882,0.013235995615826442,0.0,0.0,0.013766174751068139,0.013890392996618994,0.0060550274744707805
linseed,0.0,0.0034520011413423303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00360356464795939,0.0,0.0,0.0,0.003792246302113869,0.0007748437208153993
soy,0.0,0.0016995963296465447,0.0023251665708062218,0.001813808638552778,0.0,0.0,0.0,0.0,0.0,0.001827312793496759,0.0,0.0,0.0019891683962873588,0.001963657516159093,0.0008299078746391967
lime,0.0,0.009180654220662093,0.0,0.009114202393517847,0.0,0.0,0.0,0.0,0.01438156497835684,0.009461564711660098,0.0,0.0,0.00981447523448579,0.009719532411201489,0.004405142424991725
bean,0.0,0.00350013342111682,0.004392986295461443,0.003695621747479604,0.0,0.0,0.0,0.0,0.0,0.003758915323855172,0.0,0.0,0.003873552490733039,0.0038992370061612194,0.001651460448914807
amaranth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mast,0.0,0.0009206395740759203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009038562702757718,0.0,0.0,0.0008776218934488608,0.0008903938655272602,0.00025660797166627235
beetroot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pumpkin,0.0,0.0,0.023998253105673995,0.023436815811942423,0.0,0.0,0.0,0.0,0.0,0.024796266792056113,0.0,0.0,0.025502593037104303,0.025217521549100078,0.008782246449705494
fennel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhubarb,0.0,0.0,0.015183647200704621,0.013686436185952682,0.0,0.0,0.0,0.0,0.0,0.012878243813100845,0.0,0.0,0.013384096034815095,0.012943623810532967,0.004862574788936157
pepper,0.0,0.0,0.01215534365282243,0.011851284758536185,0.0,0.0,0.0,0.0,0.0,0.012263988925111886,0.0,0.0,0.012839668477389354,0.01257769404637175,0.0044062842757308296
parsnip,0.0,0.0,0.012128250501898074,0.011444392289193311,0.0,0.0,0.0,0.0,0.0,0.012148863104863376,0.0,0.0,0.012714363231697836,0.012511190968487752,0.004353361435438597
chilli,0.0,0.0,0.010963843066284621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011485541003068766,0.01218242511573079,0.002473700656077441
plantain,0.0,0.0,0.010061306638716693,0.009221973986101546,0.0,0.0,0.0,0.0,0.0,0.008892318950803512,0.0,0.0,0.009335674371213578,0.009058522057224076,0.0033264140002899575
beet,0.0,0.0,0.0022843406252204992,0.0022892765492410166,0.0,0.0,0.0,0.0,0.0,0.0023203479326103986,0.0,0.0,0.0022529520548210916,0.0023344060690929274,0.0008200945164989952
carrot,0.0,0.0,0.009469689842676226,0.009081176694482518,0.0,0.0,0.0,0.0,0.0,0.009438405477512174,0.0,0.0,0.009748020436624448,0.009601280736362643,0.0033813266562612862
taro,0.0,0.0,0.006431407447743346,0.005938826486347103,0.0,0.0,0.0,0.0,0.0,0.006093126256061703,0.0,0.0,0.0063414182407552635,0.006254136959848054,0.0022184939564825336
tomato,0.0,0.0,0.04525486473188484,0.04103522643068385,0.0,0.0,0.0,0.0,0.0,0.03956537806998105,0.0,0.0,0.043942692447405694,0.04178729560926077,0.015113246949229732
vegetable,0.0,0.0,0.37800642453229016,0.40901525534297495,0.0,0.0,0.0,0.0,0.0,0.41129881668848023,0.0,0.0,0.42171810407900934,0.4200947329057765,0.1457238095391808
onion,0.0,0.0,0.0018876729224847105,0.0018121337352515058,0.0,0.0,0.0,0.0,0.0,0.0017616995743200685,0.0,0.0,0.0019232021019701994,0.0018377342209553692,0.0006587458967844181
squash,0.0,0.0,0.006668418106431897,0.006225950394277457,0.0,0.0,0.0,0.0,0.0,0.006444096282494098,0.0,0.0,0.00665011886241204,0.006659278829456042,0.002331990176790824
tabasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veg,0.0,0.0,0.36212255721126685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153022800116403,0.35030367215121816,0.0805520363838661
spinach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabbage,0.0,0.0,0.0056240147840859395,0.004227381143829417,0.0,0.0,0.0,0.005113318560338333,0.0,0.004225354426927918,0.0,0.0,0.004258631315031719,0.004259025545816001,0.0019791232697163805
cucumber,0.0,0.0,0.024873741955647472,0.021253783534080625,0.0,0.0,0.0,0.0,0.0,0.02148326014655903,0.0,0.0,0.021762609795894953,0.021559830053857296,0.007923801820431384
edda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
broccoli,0.0,0.0,0.004664956967320069,0.0032937726695914226,0.0,0.0,0.0,0.0,0.0,0.00332538847331649,0.0,0.0,0.0032572519180326925,0.003269761890818532,0.0012722237085056576
chipotle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radish,0.0,0.0,0.006092754473823946,0.0046277983241904425,0.0,0.0,0.0,0.0,0.0,0.004624347662644159,0.0,0.0,0.004661192022589114,0.004558938486765583,0.0017546450692866604
pulse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flageolet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iceberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artichoke,0.0,0.0,0.007733616136276867,0.006500851517862761,0.0,0.0,0.0,0.0,0.0,0.007518746617222875,0.0,0.0,0.0074216689869433606,0.0075822682936961434,0.002625510825143
asparagus,0.0,0.0,0.034544326689322995,0.026934696044551693,0.0,0.0,0.0,0.0,0.0,0.026809586284538587,0.0,0.0,0.026582168724429985,0.02621018566363626,0.010077211671891394
cauliflower,0.0,0.0,0.011603564373224039,0.008598675163166331,0.0,0.0,0.0,0.0,0.0,0.008655309978179457,0.0,0.0,0.008590982993090045,0.008508928609026174,0.0032826757940490033
zucchini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tea,0.0,0.0,0.0,0.011563934055990537,0.0,0.0,0.0,0.0,0.015162975740128497,0.012087333773261556,0.0,0.0,0.012373773060185857,0.012303529216261176,0.004535110417559115
allspice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheese,0.0,0.0,0.0,0.012395197056139068,0.0,0.0,0.0,0.0,0.0,0.01251543552858513,0.0,0.0,0.013427745966856355,0.01335808667301218,0.003692604658899481
rice,0.0,0.0,0.0,0.007002336314479851,0.0,0.0,0.0,0.0,0.0,0.007092435151058797,0.0,0.0,0.0070680099253405135,0.007049128005097593,0.002015136385426911
ginger,0.0,0.0,0.0,0.002840970098835427,0.0,0.0,0.0,0.0,0.0,0.0029226866641449563,0.0,0.0,0.0030522747629155842,0.0030275719379511718,0.0008459645331319385
flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.08603955759534496,0.0,0.0,0.0,0.0,0.0,0.0,0.06692420676065709,0.010925983168285861
sugar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023945138355442788,0.023916483201699364,0.0,0.0,0.0,0.01994777465875698,0.01953535281655926,0.006238910645175599
pork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036312626616118258,0.0,0.0,0.0,0.0,0.0028003435497766286,0.002772850049499285,0.0006574611614919814
lemonade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04182590983014777,0.0,0.0,0.0,0.03448344044803689,0.03392884162612454,0.007874156564593515
juice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26512242855025864,0.0,0.0,0.0,0.2389745294119903,0.23396439687833445,0.05271866820289882
chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019008596098498174,0.0,0.0,0.0,0.015355218920655628,0.01522547099031809,0.0035420918578194208
gift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008015573315687276,0.0,0.0,0.0,0.0,0.006139882097476327,0.0010111039580831145
wine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035207572675474974,0.0,0.0,0.0,0.029065823553608823,0.028173830800483454,0.006603373359254803
cider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06524624922969675,0.0,0.0,0.0,0.04962769667163755,0.04892467093885443,0.011699901202870623
soup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009867630096042648,0.0,0.0,0.0,0.007893374343483342,0.007719834901161041,0.0018200599529062163
cookie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003721226307274385,0.0,0.004485894095632793,0.003914580450998829,0.003803424309666919,0.0011375089402552092
honey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022143009689761992,0.0,0.0,0.02202263994077584,0.022344844036174948,0.004750749547622341
cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037862670078274506,0.0,0.0,0.039198555775681876,0.03876629517904284,0.008273394359499945
desert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005726734623366074,0.0,0.0,0.0,0.0005765049546091012,8.20841726389792e-05
fry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peeler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012734270491920852,0.0,0.0,0.013156628494286325,0.013185583758314173,0.0027911773388943823
flavoring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08356112172887892,0.08232568126803544,0.011849057356922455
ketchup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027600585131826463,0.02654157766284585,0.003867297342476594
pie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02181502451446423,0.021618312596040204,0.003102381222178888
donut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011647994723429655,0.011960537315632099,0.0016863237170758397
yoghurt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045698718509521126,0.04431150042954406,0.006429301352790371
doughnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004289763831143985,0.004275057902088288,0.0006117729809451625
yogurt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05870662468952122,0.056844711914619137,0.008253666900295739
dessert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05907381044367863,0.05701088901186805,0.008291764246824764
condiment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044542090626417105,0.04247697719610489,0.006215647701608714
puree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804766715954419,0.17639612314296557,0.02549091390988625
biscuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021752273917299832,0.021430143350708985,0.003084458376286344
bacon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048304351579347944,0.00048261870514318454,6.897587292404743e-05
vinaigrette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10930576504005177,0.10884686316932074,0.01558233058638375
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepperoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
