context,p,r,f1,n_pos,total_pos,n_neg,total_neg
spread,1.0,1.0,1.0,1,1,0,4
circulated,1.0,1.0,1.0,1,1,0,4
false,1.0,1.0,1.0,1,1,0,4
that,1.0,1.0,1.0,1,1,0,4
rumor,1.0,1.0,1.0,1,1,0,4
spreading,1.0,1.0,1.0,1,1,0,4
spreads,1.0,1.0,1.0,1,1,0,4
persistent,1.0,1.0,1.0,1,1,0,4
circulating,1.0,1.0,1.0,1,1,0,4
lg,1.0,1.0,1.0,1,1,0,4
denied,1.0,1.0,1.0,1,1,0,4
heard,1.0,1.0,1.0,1,1,0,4
gossip,1.0,1.0,1.0,1,1,0,4
rumors,1.0,1.0,1.0,1,1,0,4
this,1.0,1.0,1.0,1,1,0,4
innuendo,1.0,1.0,1.0,1,1,0,4
mariano,1.0,1.0,1.0,1,1,0,4
unsubstantiated,1.0,1.0,1.0,1,1,0,4
there,1.0,1.0,1.0,1,1,0,4
it,1.0,1.0,1.0,1,1,0,4
he,1.0,1.0,1.0,1,1,0,4
speculation,1.0,1.0,1.0,1,1,0,4
was,1.0,1.0,1.0,1,1,0,4
the,1.0,1.0,1.0,1,1,0,4
long,1.0,1.0,1.0,1,1,0,4
surfaced,1.0,1.0,1.0,1,1,0,4
mill,1.0,1.0,1.0,1,1,0,4
arose,1.0,1.0,1.0,1,1,0,4
debunked,1.0,1.0,1.0,1,1,0,4
confirmed,1.0,1.0,1.0,1,1,0,4
started,1.0,1.0,1.0,1,1,0,4
had,1.0,1.0,1.0,1,1,0,4
dispelled,1.0,1.0,1.0,1,1,0,4
confirm,1.0,1.0,1.0,1,1,0,4
unfounded,1.0,1.0,1.0,1,1,0,4
unconfirmed,1.0,1.0,1.0,1,1,0,4
about,1.0,1.0,1.0,1,1,0,4
hears,1.0,1.0,1.0,1,1,0,4
hearing,1.0,1.0,1.0,1,1,0,4
been,1.0,1.0,1.0,1,1,0,4
untrue,1.0,1.0,1.0,1,1,0,4
to,1.0,1.0,1.0,1,1,0,4
has,1.0,1.0,1.0,1,1,0,4
internet,1.0,1.0,1.0,1,1,0,4
persisted,1.0,1.0,1.0,1,1,0,4
fueled,1.0,1.0,1.0,1,1,0,4
widespread,1.0,1.0,1.0,1,1,0,4
true,1.0,1.0,1.0,1,1,0,4
but,1.0,1.0,1.0,1,1,0,4
contrary,1.0,1.0,1.0,1,1,0,4
mongering,1.0,1.0,1.0,1,1,0,4
reported,1.0,1.0,1.0,1,1,0,4
popular,1.0,1.0,1.0,1,1,0,4
dispel,1.0,1.0,1.0,1,1,0,4
poisoned,1.0,1.0,1.0,1,1,0,4
dismissed,1.0,1.0,1.0,1,1,0,4
on,1.0,1.0,1.0,1,1,0,4
she,1.0,1.0,1.0,1,1,0,4
persists,1.0,1.0,1.0,1,1,0,4
