context,p,r,f1,n_pos,total_pos,n_neg,total_neg
ink,1.0,1.0,1.0,1,1,0,1
pen,1.0,1.0,1.0,1,1,0,1
name,1.0,1.0,1.0,1,1,0,1
pencil,1.0,1.0,1.0,1,1,0,1
ballpoint,1.0,1.0,1.0,1,1,0,1
le,1.0,1.0,1.0,1,1,0,1
fountain,1.0,1.0,1.0,1,1,0,1
pal,1.0,1.0,1.0,1,1,0,1
under,1.0,1.0,1.0,1,1,0,1
paper,1.0,1.0,1.0,1,1,0,1
jean,1.0,1.0,1.0,1,1,0,1
marie,1.0,1.0,1.0,1,1,0,1
names,1.0,1.0,1.0,1,1,0,1
olympus,1.0,1.0,1.0,1,1,0,1
drawings,1.0,1.0,1.0,1,1,0,1
the,1.0,1.0,1.0,1,1,0,1
pals,1.0,1.0,1.0,1,1,0,1
and,1.0,1.0,1.0,1,1,0,1
poison,1.0,1.0,1.0,1,1,0,1
marker,1.0,1.0,1.0,1,1,0,1
of,1.0,1.0,1.0,1,1,0,1
writer,1.0,1.0,1.0,1,1,0,1
his,1.0,1.0,1.0,1,1,0,1
brush,1.0,1.0,1.0,1,1,0,1
stylus,1.0,1.0,1.0,1,1,0,1
writing,1.0,1.0,1.0,1,1,0,1
wrote,1.0,1.0,1.0,1,1,0,1
known,1.0,1.0,1.0,1,1,0,1
quill,1.0,1.0,1.0,1,1,0,1
sword,1.0,1.0,1.0,1,1,0,1
international,1.0,1.0,1.0,1,1,0,1
writers,1.0,1.0,1.0,1,1,0,1
poet,1.0,1.0,1.0,1,1,0,1
in,1.0,1.0,1.0,1,1,0,1
poetry,1.0,1.0,1.0,1,1,0,1
novels,1.0,1.0,1.0,1,1,0,1
marine,1.0,1.0,1.0,1,1,0,1
published,1.0,1.0,1.0,1,1,0,1
nib,1.0,1.0,1.0,1,1,0,1
he,1.0,1.0,1.0,1,1,0,1
award,1.0,1.0,1.0,1,1,0,1
using,1.0,1.0,1.0,1,1,0,1
is,1.0,1.0,1.0,1,1,0,1
affiliates,1.0,1.0,1.0,1,1,0,1
year,1.0,1.0,1.0,1,1,0,1
center,1.0,1.0,1.0,1,1,0,1
literary,1.0,1.0,1.0,1,1,0,1
to,1.0,1.0,1.0,1,1,0,1
fiction,1.0,1.0,1.0,1,1,0,1
pens,1.0,1.0,1.0,1,1,0,1
145,1.0,1.0,1.0,1,1,0,1
was,1.0,1.0,1.0,1,1,0,1
author,1.0,1.0,1.0,1,1,0,1
parker,1.0,1.0,1.0,1,1,0,1
translation,1.0,1.0,1.0,1,1,0,1
novelist,1.0,1.0,1.0,1,1,0,1
computing,1.0,1.0,1.0,1,1,0,1
write,1.0,1.0,1.0,1,1,0,1
mar,1.0,1.0,1.0,1,1,0,1
drawing,1.0,1.0,1.0,1,1,0,1
with,1.0,1.0,1.0,1,1,0,1
books,1.0,1.0,1.0,1,1,0,1
president,1.0,1.0,1.0,1,1,0,1
her,1.0,1.0,1.0,1,1,0,1
used,1.0,1.0,1.0,1,1,0,1
for,1.0,1.0,1.0,1,1,0,1
put,1.0,1.0,1.0,1,1,0,1
writes,1.0,1.0,1.0,1,1,0,1
by,1.0,1.0,1.0,1,1,0,1
tablet,1.0,1.0,1.0,1,1,0,1
tennis,1.0,1.0,1.0,1,1,0,1
written,1.0,1.0,1.0,1,1,0,1
american,1.0,1.0,1.0,1,1,0,1
better,1.0,1.0,1.0,1,1,0,1
pilot,1.0,1.0,1.0,1,1,0,1
registers,1.0,1.0,1.0,1,1,0,1
two,1.0,1.0,1.0,1,1,0,1
nibs,1.0,1.0,1.0,1,1,0,1
