,animal,fruit,vegetable,plant,mammal,no-cat,measure,relation,fish,juicy,object,communication,food,all,mean
barleycorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain,0.0,0.0009564928197272336,0.0,0.0008411816865831467,0.0,0.0,0.0007758820991232993,0.0009449533418710191,0.0,0.0,0.0008075441624859084,0.0,0.0007785928230915226,0.0007689891022416358,0.000419545431080269
pistachio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
windfall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cumin,0.0,0.0050741564772219215,0.0,0.004941883302166989,0.0,0.0,0.0,0.0,0.0,0.0,0.004572592197570852,0.0,0.0,0.004522453558370678,0.0013650775382378886
cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goober,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hazelnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soy,0.0,0.006906911564929141,0.0058410464700105165,0.006533607755258118,0.0,0.0,0.0,0.0,0.0,0.0,0.006348749994114039,0.0,0.00658768613618891,0.006418178814819579,0.0027597271953800216
mast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cucumber,0.0,0.0,0.008510747559410111,0.007935305849592072,0.0,0.0,0.0,0.0,0.0,0.0,0.008885299238061663,0.0,0.008461839573620764,0.008659094799860684,0.0030323062157532354
shallot,0.0,0.0,0.07345309866843515,0.07309472334079539,0.0,0.0,0.0,0.0,0.0,0.0,0.07162245610535474,0.0,0.06958533888142689,0.06895004344649489,0.025478975745893362
pumpkin,0.0,0.0,0.004472070919461027,0.00452489916141131,0.0,0.0,0.0,0.0,0.0,0.0,0.00513913392012973,0.0,0.0047832918671825864,0.004861768971783904,0.0016986546314263257
cayenne,0.0,0.0,0.002930987306891695,0.0025591918951446365,0.0,0.0,0.0,0.0,0.0,0.0,0.002785414290978837,0.0,0.002568025047260671,0.002642587095755845,0.0009633004025736917
mangold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asparagus,0.0,0.0,0.023263578734097148,0.02199220779069398,0.0,0.0,0.0,0.0,0.0,0.0,0.02257826175490034,0.0,0.021314899280692117,0.02098276211771433,0.007866550691292709
tomato,0.0,0.0,0.010680982554699302,0.010330738834403205,0.0,0.0,0.0,0.0,0.0,0.0,0.010211158450670544,0.0,0.009751978276774414,0.009787981999799975,0.0036259171511676745
vegetable,0.0,0.0,0.00692081090737412,0.007070661354251543,0.0,0.0,0.0,0.0,0.0,0.0,0.007793782798499384,0.0,0.006978174816214297,0.007434230294503225,0.0025855471550601835
aubergine,0.0,0.0,0.02113880372886896,0.018371907615199357,0.0,0.0,0.0,0.0,0.0,0.0,0.017941612601576173,0.0,0.016853388876924353,0.016471871633178543,0.006484113175410527
onion,0.0,0.0,0.012977402375899361,0.012401647804335147,0.0,0.0,0.0,0.0,0.0,0.0,0.012517401225546638,0.0,0.012154418063890537,0.012081204281911343,0.004438005267970216
squash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabbage,0.0,0.0,0.0072718209655719184,0.008183556974320046,0.0,0.0,0.006299578983746505,0.0,0.0,0.0,0.007778527219494131,0.0,0.007727918382518504,0.0076275188658322555,0.003206351527963097
mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chile,0.0,0.0,0.00016713377983330088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020073726069825203,0.00019829100229570002,4.044014591623236e-05
radish,0.0,0.0,0.006226618166236092,0.007111396644864506,0.0,0.0,0.0,0.0,0.0,0.0,0.006705837366953196,0.0,0.006762729476203588,0.006645090842830861,0.0023894051783634462
fennel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flageolet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iceberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artichoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truffle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cauliflower,0.0,0.0,0.004044829388210486,0.004355124266676372,0.0,0.0,0.0,0.0,0.0,0.0,0.004147195433740234,0.0,0.004129156649922915,0.004106668431384386,0.001484498154995314
kale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potato,0.0,0.0,0.005836805588184914,0.007061733110291601,0.0,0.0,0.0,0.0,0.0,0.0,0.0069042135837043325,0.0,0.006987622446582325,0.006931574145887677,0.0024087106339036324
ginger,0.0,0.0,0.0,0.0017292866194241277,0.0,0.0,0.0,0.0,0.0,0.0,0.002047566776886461,0.0,0.0018937674745093675,0.0019100276836149942,0.0005414748967453537
oregano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheese,0.0,0.0,0.0,0.0034883889735125226,0.0,0.0,0.0,0.0,0.0,0.0,0.0033956802912279076,0.0,0.003497233285872489,0.003462411938959018,0.0009888367492551385
cilantro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic,0.0,0.0,0.0,0.013624029208134021,0.0,0.0,0.0,0.0,0.0,0.0,0.012635849781618516,0.0,0.0127125571636861,0.012513826215721351,0.0036775901692257134
rice,0.0,0.0,0.0,0.008045552682233795,0.0,0.0,0.0,0.0,0.0,0.0,0.007636310191990596,0.0,0.0075021322772449,0.007402304498786338,0.0021847356893039734
cinnamon,0.0,0.0,0.0,0.0016629393618019675,0.0,0.0,0.0,0.0,0.0,0.0,0.001565031552538878,0.0,0.0015219786233175202,0.0014970705138037804,0.00044621571796158187
cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fenugreek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pork,0.0,0.0,0.0,0.0,0.0,0.0,0.04574309598460671,0.0,0.0,0.0,0.0,0.0,0.04105728414702826,0.04047817040333884,0.009091325038212415
bread,0.0,0.0,0.0,0.0,0.0,0.0,0.0018357746410151146,0.0,0.0,0.0,0.0,0.0,0.002026663012874963,0.0020091968843755103,0.0004194024670189705
juice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003498351854584748,0.0,0.0,0.0,0.0,0.003094552021929287,0.0031953440609336524,0.000699160566960549
maraschino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001449064201935065,0.0,0.0,0.0,0.0,0.001370290408118233,0.0013554855680993757,0.00029820286986804816
chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cashews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03416103896193379,0.0,0.0,0.0,0.031141525393885774,0.00466446888255854
emotion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010696797885032621,0.0,0.0,0.0,0.008846153248215046,0.0013959250809462617
rhagoletis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00383529139662285,0.0,0.0036120963108764543,0.0036745147887161864,0.000794421606872535
meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007516581041456922,0.0,0.007174679507789402,0.007255792988965767,0.0015676466813008636
cream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007808995637217811,0.0,0.0008104362539969932,0.0008002553693693654,0.00017082794193486712
cookie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019197585539830542,0.0,0.001982502398998936,0.0019543102255473177,0.00041832651275209345
cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019530587623792285,0.0,0.002009808908663076,0.0019829237084774223,0.0004246993842514091
bacon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005568008612089722,0.005489303230915961,0.0007898079887861202
burger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011129190216223142,0.011073031001595186,0.0015858729441298805
pie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016711488189787057,0.0016975076521714232,0.00024061831936786633
sorbet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chutney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014805451795825328,0.014716504850201336,0.0021087111890019045
doughnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012029507369977935,0.012229041630076487,0.0017327535000038873
dessert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021331729969223125,0.0021698431881034233,0.0003073582989304097
candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016703582950992164,0.0016989520032870242,0.0002406650213133029
donut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepperoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018704615393234564,0.018488393180239815,0.002656643469533884
biscuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
