,animal,fruit,plant,vegetable,mammal,no-cat,measure,relation,green,weapon,bird,object,communication,food,all,mean
fox,0.0018634854745404107,0.0,0.0,0.0,0.0030888399060761923,0.0,0.0,0.0018609293338781722,0.0,0.0,0.0,0.0018287586130321409,0.0,0.0,0.001886822404427066,0.0007019223821302655
herring,0.0009317596150622378,0.0,0.0,0.0,0.0,0.0008199959821579153,0.0,0.0,0.0,0.0,0.0,0.0009504505630677381,0.0,0.001015877243676783,0.0009716533917829757,0.00031264911971651
giraffe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jaguar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
housefly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squirrel,0.01039645551200162,0.0,0.0,0.0,0.014450515088598176,0.0,0.0,0.009218570502722368,0.0,0.0,0.0,0.00895546802832181,0.0,0.0,0.00905811588751208,0.003471941667943737
raven,0.01921093191407206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026231803174160035,0.016357169359865885,0.0,0.0,0.01665211687320228,0.005230134754753351
human,0.0029056296605705113,0.0,0.0,0.0,0.005353800787112744,0.0,0.0,0.0,0.0,0.0,0.0,0.0028712373005696542,0.0,0.0,0.0029644841028967114,0.0009396767900766414
slug,0.0002740591972182125,0.0,0.0,0.0,0.0,0.0,0.0003639522406596785,0.00028593651247297934,0.0,0.00047397513474744016,0.0,0.00022031908044965103,0.0,0.00028264976423885633,0.00022284244680355689,0.00014158229177269166
chicken,0.0008466663272823583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011095903576741502,0.0009551595999438717,0.0,0.0012133193161604618,0.0009751930746364511,0.00033999524504648614
shrimp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crow,0.004764183684476284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006836916197431307,0.00444976851602359,0.0,0.0,0.004491198048463959,0.0013694710964263427
buzzard,0.0032220389329195792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005146373162893146,0.003068498014984664,0.0,0.0,0.003126628539471898,0.0009709025766846192
calf,0.001174015191135737,0.0,0.0,0.0,0.0,0.0,0.0,0.0010880051988115317,0.0,0.0,0.0,0.001125504251728568,0.0,0.0,0.0011473554752934904,0.00030232534113128846
raccoon,0.004008829137497382,0.0,0.0,0.0,0.00620201278045214,0.0,0.0,0.0036353233098890226,0.0,0.0,0.0,0.0037237129105435443,0.0,0.0,0.0037363290546184487,0.0014204138128667025
leopard,0.003516279022112267,0.0,0.0,0.0,0.005374892028129575,0.0,0.0,0.0030123484387501016,0.0,0.0,0.0,0.002894896930638812,0.0,0.0,0.0029365079718029876,0.0011823282927622494
spider,0.0030976223397031397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002665228834559841,0.003480717351513553,0.0,0.002708612116420751,0.0007968120428131523
whale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.0033670216189744806,0.0,0.0,0.0,0.004685453216201,0.00329829563278152,0.0,0.0,0.0,0.0,0.0,0.003151309468043985,0.0,0.003129493217732082,0.003184554321429355,0.001387741831677495
robin,0.004468393062530567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005999385201551017,0.004733055176999166,0.0,0.0,0.004828955660982309,0.0013353192734708705
lion,0.0030878439122735916,0.0,0.0,0.0,0.004976372136566782,0.0,0.0,0.0,0.0,0.0,0.0,0.002829166384381532,0.0,0.0,0.0028567982992798967,0.0009166787155001202
wasp,0.0018255177702812023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016594124326717165,0.0,0.0,0.0017066481779717665,0.00034610522539497903
guava,0.0,0.009864848163390363,0.009571447983183943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006491520709586008,0.0,0.008066317506793947,0.007520386006256107,0.0027676346912806913
strawberry,0.0,0.007387273890307372,0.006107728074822559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004942245846689644,0.0,0.005608227184883619,0.00497781179593868,0.0019348857861761248
banana,0.0,0.007723642986629974,0.007597310482547077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060448871672909,0.0,0.006791245130394114,0.006073308648686951,0.002283063741328735
fruit,0.0,0.0063350110798915905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005124212613614388,0.0,0.0,0.005124607798593771,0.0011055887661399833
berry,0.0,0.002537452584644957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021536619198071084,0.0,0.002189165073074134,0.002186136227573047,0.0006044277203399497
blackberry,0.0,0.0008977947475445517,0.000783754791247118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007376059488967167,0.0,0.000806390412342802,0.0007643194918777452,0.00026599102612726223
olive,0.0,0.00425418715128188,0.004114340298925832,0.0,0.0,0.0,0.0,0.0033823208634679684,0.0,0.0,0.0,0.0035621124983486554,0.0,0.003810577864162674,0.0036483736456245654,0.0015181274881207714
apple,0.0,0.0008570445657151907,0.0007714958230995579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007807414725682144,0.0,0.0008049751287979377,0.0008001000921675087,0.00026762380548989395
watermelon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pear,0.0,0.0009154239495932149,0.0008656213585263369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007343379136291969,0.0,0.0007944713445278121,0.0007314447849246483,0.00026941995674674733
avocado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mango,0.0,0.0035174048913994608,0.003523686032521947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025536362471662005,0.0,0.0030304048281354816,0.0026570654097286253,0.0010188131605967812
pineapple,0.0,0.0024108998028831478,0.002410486823698676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001889671578141765,0.0,0.0022271368040764376,0.0019437143772435355,0.0007254606257362375
coconut,0.0,0.005551631201208328,0.005492924491262512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004230043195311921,0.0,0.004848340201761561,0.004320328444871758,0.001629551168961072
grape,0.0,0.00040629997244185257,0.00040927579620586265,0.0,0.0,0.0,0.0,0.0,0.0,0.0003350148284559376,0.0,0.0003203081144243058,0.0,0.00039406327563698914,0.000329004044476882,0.0001462644021094553
serviceberry,0.0,0.016036848700344962,0.013260590828687382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036943004063421846,0.0,0.012236468078126816,0.041487900547680354,0.00799765414788409
grapefruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lime,0.0,0.004222014958265746,0.003943275428444589,0.0,0.0,0.0,0.0,0.0030643514466458404,0.0,0.0,0.0,0.0032384152436229626,0.0,0.0036155405294530617,0.003363923151929971,0.0014298347172241447
peanut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cherry,0.0,0.0047913434697325315,0.004329757822514751,0.0,0.0,0.0,0.0,0.0043072507199397175,0.0,0.0,0.0,0.004076716674312733,0.0,0.004804814759147322,0.00411377912734743,0.0017615775048662988
walnut,0.0,0.006712351907716033,0.006462135973753906,0.0,0.0,0.0,0.0,0.0072588503775461366,0.0,0.0,0.0,0.006337189969299268,0.0,0.0,0.006387051413212932,0.002210505309435218
blueberry,0.0,0.012787564182480601,0.011627945561102925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011006478998687324,0.0,0.012609929994638135,0.01120718544744965,0.0039492736122905756
corn,0.0,0.0010440047485999148,0.0009935989141356518,0.0,0.0,0.0,0.0,0.0008430461505919369,0.0,0.0,0.0,0.000928303465654995,0.0,0.0011663923185242506,0.0009403435084841118,0.00039437927373272414
combretum,0.0,0.0,0.03433206864359228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09554710088066806,0.0,0.0,0.09349231036893574,0.014891431992879739
lettuce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
herb,0.0,0.0,0.0013725161959630679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010518650886698665,0.0,0.0010743094455794944,0.0010352380519580149,0.0003022619188113629
spinach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabbage,0.0,0.0,0.003031002554748606,0.0029523598918642486,0.0,0.0,0.002529689799416829,0.0,0.0,0.0,0.0,0.002389791809173443,0.0,0.002819640526572909,0.0023428663059418455,0.0010710233925145256
cucumber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oregano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
broccoli,0.0,0.0,0.0050366559690174905,0.00520997767969899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906114977585045,0.0,0.004479106054219094,0.0037686266067712844,0.0014933654191527934
eucalyptus,0.0,0.0,0.04786989831858056,0.0,0.0,0.0,0.0,0.039265091047468045,0.0,0.0,0.0,0.03674650946940574,0.0,0.0,0.037342668432838955,0.010748277817886221
weed,0.0,0.0,0.0037689227835593594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002961345684731015,0.0,0.0,0.003047092232931485,0.0006518240467481239
radish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhubarb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cilantro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass,0.0,0.0,0.01531384290296584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014365436867459249,0.0,0.014639595490175402,0.014786523117610837,0.003940359891880755
pepper,0.0,0.0,0.002213710533962413,0.001882035733139614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017039304087416221,0.0,0.002056834266543169,0.0017046291215824605,0.0006374093375979519
pine,0.0,0.0,0.0851138963251514,0.0,0.0,0.0,0.0,0.07682998774755538,0.0,0.0,0.0,0.07289644409908191,0.0,0.0,0.07372648658910581,0.02057112098405963
plantain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fir,0.0,0.0,0.03183578846431758,0.0,0.0,0.0,0.0,0.02718037598618377,0.0,0.0,0.0,0.02766125505666076,0.0,0.0,0.027515444228709024,0.007612857582391409
asparagus,0.0,0.0,0.019287780525747606,0.01820448087987188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014846439641837584,0.0,0.0175540956707183,0.014272298386978282,0.005611006340343576
maize,0.0,0.0,0.0013920487288265463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009358992119336388,0.0,0.0,0.0009469610667382287,0.00021832726716656094
vegetable,0.0,0.0,0.0014071128006902707,0.001173102497548791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626829058431203,0.0,0.0012642689386264424,0.001094325398537781,0.0004000995027497604
elm,0.0,0.0,0.002895026249808153,0.0,0.0,0.0,0.0,0.0024439418095405755,0.0,0.0,0.0,0.002401594429746954,0.0,0.0,0.0023389641440910006,0.0006719684422124456
dogwood,0.0,0.0,0.007763772481405742,0.0,0.0,0.0,0.0,0.006090535186593929,0.0,0.0,0.0,0.005910668106403783,0.0,0.0,0.005740095750813895,0.0017003381016811566
willow,0.0,0.0,0.005449071603890307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049933084310584165,0.0,0.0,0.004980516973604103,0.0010281931339035217
fern,0.0,0.0,0.010624674140282373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008669429309009945,0.0,0.0,0.009087305222512,0.0018920939114536212
sycamore,0.0,0.0,0.011111069887319547,0.0,0.0,0.0,0.0,0.00979754047234766,0.0,0.0,0.0,0.010072849421031415,0.0,0.0,0.010503460596137897,0.0027656613584557677
shrub,0.0,0.0,0.014075279331209067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012001284730238104,0.0,0.0,0.012283313293406525,0.0025573251569902464
fenugreek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buttercup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pumpkin,0.0,0.0,0.0019328635182869378,0.002520257126433852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001926001475041897,0.0,0.002184825946936998,0.001939695657946,0.0007002429149763791
cheese,0.0,0.0,0.0011047311162753904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010036549936950198,0.0,0.001375615550255033,0.0010258992098569606,0.00030066005800549365
garlic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rice,0.0,0.0,0.0026369600580970574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024755006134671693,0.0,0.003025242366531156,0.0025174274098090175,0.0007103420298602935
beet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cassava,0.0,0.0,0.0010905279096394115,0.0,0.0,0.0,0.0,0.0007870911495552884,0.0,0.0,0.0,0.0009633148300010237,0.0,0.0,0.0009687528551113101,0.00025397911628713556
carrot,0.0,0.0,0.0025519606269758647,0.0035774077714932706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025507534848924415,0.0,0.0030035852108039568,0.0025874363756668503,0.0009514095646554924
galangal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomato,0.0,0.0,0.000922427870645849,0.0014873640243876088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008168282297375429,0.0,0.001192566604747022,0.000834330094622757,0.00035023445494271864
aubergine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potato,0.0,0.0,0.001011479798550456,0.0013883237799228183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009607356231905429,0.0,0.0011531828056763,0.0009788481147992246,0.00036617134147595617
iceberg,0.0,0.0,0.0,0.002937646412735822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002462243103360362,0.0,0.00252461817582996,0.0024926096939469405,0.0006944744923915392
mushroom,0.0,0.0,0.0,0.007647099349548617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049875431381695146,0.0,0.005657545009282508,0.005094585863950949,0.0015591182240634392
tank,0.0,0.0,0.0,0.0,0.0,0.0008263157581302439,0.0009092532720568948,0.0,0.0,0.0,0.0,0.0007605936280204887,0.0,0.0,0.0007906354493568746,0.00021911987383763348
limousine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeep,0.0,0.0,0.0,0.0,0.0,0.007163847785894968,0.0,0.0,0.0,0.0,0.0,0.005132098701410774,0.0,0.0,0.00506260726515496,0.0011572369168307136
glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0009387694714537582,0.0,0.0,0.0,0.0,0.0007871963341917198,0.0,0.0,0.0008440083964551975,0.00017133161347337837
bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0030438198231738053,0.0,0.0,0.0,0.0,0.0026815499560766598,0.0,0.0,0.0028033183197532017,0.0005685792066002446
night,0.0,0.0,0.0,0.0,0.0,0.0,0.005080839117518509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483001558563362,0.0006607236468768086
bloodstone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004554020078066241,0.0,0.0,0.0,0.004691612176807724,0.0,0.004906682138727289,0.004891618651253439,0.0012695955363236464
paint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032463081231820976,0.0,0.0,0.0,0.0034601421167459153,0.0,0.0,0.0036343140796029284,0.0006893842879687294
ink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013598894883635379,0.0,0.0,0.0,0.01563212617344017,0.0,0.0,0.016663732830573003,0.00305965025917657
sand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007257727016816721,0.0,0.0,0.0,0.0,0.0,0.0,0.0061616034666221,0.0008946220322292547
pyramid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004467487730911087,0.0,0.0,0.0,0.0,0.0,0.0,0.0003978820334703807,5.630872043743263e-05
champagne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014227689535936743,0.0,0.0,0.0,0.0,0.0,0.0017368410873380546,0.0016368839494673166,0.000319766266026603
diamond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006522874801146922,0.0,0.0,0.0,0.0005949810627694644,0.0,0.0,0.0006020608431377538,0.00012328862573479402
wine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009959881540471944,0.0,0.0,0.0,0.0,0.0,0.0012179347535458292,0.001043399702940966,0.00021715484070226597
cider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015630501864581372,0.0,0.0,0.0,0.001523822570063991,0.0,0.0,0.00157239629364783,0.0003106179366779972
gaultheria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leafs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032334259708738486,0.0,0.0,0.0,0.0,0.0,0.0002484483558645566,3.8119396863462766e-05
flame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009781087762090928,0.0,0.0,0.0,0.0,0.0,0.007142926360835471,0.0011282676081950933
nightmare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009576144825296358,0.0,0.0,0.0,0.0,0.0,0.0008584146942784755,0.00012106861178720743
lavandula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336534909109113,0.0,0.0,0.1341853646295628,0.017855923702698274
seaweed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008393656954483082,0.0,0.0,0.008738888474635546,0.0011421696952745753
stocking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004317609900152332,0.0,0.0,0.004487532035384175,0.0005870094623691006
oven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007931579293123579,0.0,0.0,0.0008326350767652545,0.00010838620040517416
dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007115206211438128,0.0,0.0,0.0007348355433182284,9.642374429746941e-05
ring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005600155762557579,0.0,0.0,0.0005816046322677415,7.610801390156664e-05
bra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013091552035361526,0.0,0.0,0.0013420603938523513,0.00017674770649256692
hose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004575273801899197,0.0,0.0,0.004603017589609091,0.0006118860927672192
sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014778515884717575,0.0,0.0,0.0015032118489577912,0.00019873756249530326
brick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016419617084308574,0.0,0.0,0.00016609594581730317,2.2019474444025927e-05
tyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006996705552575588,0.0,0.0,0.0007101760758192017,9.398977540511736e-05
wand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004718252544868058,0.004827860515603401,0.0,0.0047811709208310715,0.0009551522654201688
piano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041516795431368307,0.0,0.0,0.00042960306235923363,5.631806777819445e-05
tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047409869667886466,0.0005561447411521954,0.0004699884911603142,0.00048209502242227225,0.00013215513009424312
agenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036803874319501703,0.0,0.0033955568080132606,0.00047172961599756204
problem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002204252387492954,0.0,0.0015171395885387577,0.0002480927984021141
debate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001797504251412811,0.0,0.0013985030667644715,0.00021306715454515217
discussion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012105635245724749,0.0,0.0008797962342731428,0.00013935731725637452
argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011897758434558756,0.0,0.0010855444324269087,0.00015168801839218562
chutney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013958481463493555,0.001166856676922215,0.0001708469882181047
sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ketchup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005813333278027904,0.0005352764672506531,7.44406530035629e-05
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
