,animal,fruit,vegetable,plant,mammal,no-cat,measure,relation,fish,juicy,object,communication,food,all,mean
lemon,0.0,0.01787231058113106,0.0,0.015095841017436964,0.0,0.0,0.0,0.0,0.0,0.0,0.01742283503931306,0.0,0.018233988443195633,0.01747690875786934,0.0061501345599247175
fruit,0.0,0.024357960218858776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023041213518170407,0.0,0.0,0.023310830904552885,0.005050714617255862
citron,0.0,0.0033713337922849926,0.0,0.002613713493952434,0.0,0.0,0.0,0.0,0.0,0.0,0.0029995261532636216,0.0,0.0032957978378339767,0.0030690921883765173,0.0010963902475508245
tamarind,0.0,0.04011052420525147,0.0,0.03389125313299331,0.0,0.0,0.0,0.0,0.0,0.0,0.038394731213281956,0.0,0.03892443221773573,0.040605181261494636,0.01370900871648265
berry,0.0,0.00458603582222908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004262069828267771,0.0,0.004449234507687613,0.004324973869170858,0.0012587367162396658
currant,0.0,0.010131523745861638,0.0,0.00795808808857441,0.0,0.0,0.0,0.0,0.0,0.0,0.008946405994931014,0.0,0.009013185548523492,0.0092393402704961,0.003234895974884761
morello,0.0,0.002903079634940154,0.0,0.002022696511272038,0.0,0.0,0.0,0.0,0.0,0.0,0.0028318602812840727,0.0,0.0029185183820801624,0.0029060434947058822,0.0009701570217344506
okra,0.0,0.04111805986984257,0.04529569448771265,0.03920171297644202,0.0,0.0,0.0,0.0,0.0,0.0,0.042880579514731315,0.0,0.04503812626976697,0.042882813767341564,0.018315499063274076
tamarindo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
date,0.0,0.0010023182966811019,0.0,0.0,0.0,0.0,0.0009700523332699272,0.0,0.0,0.0,0.0009250306072080568,0.0,0.0009670897978553013,0.0009395500788087634,0.0003431457938445108
wintergreen,0.0,0.023868265385521163,0.0,0.017177549080246247,0.0,0.0,0.0,0.0,0.0,0.0,0.024569303764852023,0.0,0.025990636993957882,0.024363111746757288,0.008283490497952472
pomegranate,0.0,0.014728270825265254,0.0,0.012077345892080527,0.0,0.0,0.0,0.0,0.0,0.0,0.013975974637840689,0.0,0.014176880223646307,0.013865000485796199,0.004915962290330642
blackberry,0.0,0.0034902122543808436,0.0,0.0025366327456772765,0.0,0.0,0.0,0.0,0.0,0.0,0.0033084343914499942,0.0,0.0034704840629947815,0.0033876012344665326,0.0011566689063549592
olive,0.0,0.006516658058897488,0.0,0.005265223910277037,0.0,0.0,0.0,0.006227261274851363,0.0,0.0,0.0060409576620886534,0.0,0.00604408294834662,0.00598575750865907,0.002577138668794302
calabash,0.0,0.026647181722037658,0.0,0.021853694204350772,0.0,0.0,0.0,0.0,0.0,0.0,0.028997320799618375,0.0,0.0,0.03151309506035265,0.007786520841882819
apple,0.0,0.006384703446733415,0.0,0.004350246458687607,0.0,0.0,0.0,0.0,0.0,0.0,0.005633877117144986,0.0,0.005631126345281183,0.005595511481565029,0.001971104632100873
watermelon,0.0,0.021469845328285345,0.0,0.018506101499876287,0.0,0.0,0.0,0.0,0.0,0.0,0.02171502399506195,0.0,0.02231699837313414,0.021594890184927953,0.007543061384377548
mandarin,0.0,0.002119425929733681,0.0,0.0018965000274836412,0.0,0.0,0.0,0.0,0.0,0.0,0.002186093738875763,0.0,0.0024065942428902485,0.0022276105873444063,0.0007740160375948386
cherry,0.0,0.02250109099840686,0.0,0.017716904007260295,0.0,0.0,0.0,0.02559969903461477,0.0,0.0,0.021016831799392642,0.0,0.0210839278808233,0.020883286254561276,0.009200124283932798
orange,0.0,0.01913524016307812,0.0,0.01503814167190818,0.0,0.0,0.0,0.020672027215107573,0.0,0.0,0.018090938086419234,0.0,0.018910910959773358,0.018254825393352693,0.007864434534974226
cranberry,0.0,0.004770024659359677,0.0,0.004082094116293603,0.0,0.0,0.0,0.0,0.0,0.0,0.00466264947400393,0.0,0.004968095176670022,0.004793676627509397,0.0016626100038454733
mangosteen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melon,0.0,0.038205419336804526,0.0,0.031100653346912723,0.0,0.0,0.0,0.0,0.0,0.0,0.03743723736798498,0.0,0.03720040517784773,0.037526350017854856,0.012962147517671774
pear,0.0,0.004592444474098221,0.0,0.0036897357787985564,0.0,0.0,0.0,0.0,0.0,0.0,0.004131173710416174,0.0,0.004105510842771005,0.00408335317975816,0.0014715869989887225
satsuma,0.0,0.008996324047599234,0.0,0.006681802043634029,0.0,0.0,0.0,0.0,0.0,0.0,0.007854658517072522,0.0,0.008152486264452523,0.007763540234229136,0.0028177722219276747
mango,0.0,0.02856905197862535,0.0,0.02400214505361839,0.0,0.0,0.0,0.0,0.0,0.0,0.02761110092740291,0.0,0.027702255558183793,0.028166302450800606,0.009717918283473645
cantaloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anjou,0.0,0.0010343481447923418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009244621912722193,0.0,0.0009775598808906155,0.000929331790909156,0.0002761215719903095
blueberry,0.0,0.01826231467952987,0.0,0.01629415204741235,0.0,0.0,0.0,0.0,0.0,0.0,0.018065990283665043,0.0,0.019682000170639168,0.018501549176802072,0.006486143311289179
pineapple,0.0,0.03363216758462055,0.0,0.029165083096064533,0.0,0.0,0.0,0.0,0.0,0.0,0.03325395254911157,0.0,0.03501817015870401,0.03430321235196872,0.01181232755289067
damson,0.0,0.016998348434155548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172019754239869,0.0,0.018246924392782193,0.017615076359584182,0.005004451757893487
coconut,0.0,0.024832188346885654,0.0,0.02138405946015684,0.0,0.0,0.0,0.0,0.0,0.0,0.024099213573365287,0.0,0.024399428091839665,0.02421502159258422,0.008494993647487976
marang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clementine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grape,0.0,0.011561601811590208,0.0,0.009953923366624713,0.0,0.012007050924089548,0.0,0.0,0.0,0.0,0.011136074051400923,0.0,0.011574156256579081,0.01128388517996997,0.0048226208278753175
mulberry,0.0,0.0019424072213648194,0.0,0.00152894382444257,0.0,0.0,0.0,0.0,0.0,0.0,0.0017684325182223477,0.0,0.0018065240011815096,0.0017437370574673882,0.0006278603301913311
tangerine,0.0,0.011750864588323272,0.0,0.00921753656548642,0.0,0.0,0.0,0.0,0.0,0.0,0.01194616815320373,0.0,0.012750331477442813,0.012249739049314565,0.004136759988126485
papaya,0.0,0.018963783677303996,0.0,0.016048752266219633,0.0,0.0,0.0,0.0,0.0,0.0,0.017453828619354995,0.0,0.018186637273447003,0.017330847683652412,0.0062845606799984315
raspberry,0.0,0.005170382035409495,0.0,0.0032407707283923157,0.0,0.0,0.0,0.0,0.0,0.0,0.00447797740743793,0.006144015953773187,0.004555094047107308,0.004511486388544784,0.0020071233257617873
peach,0.0,0.01127298621323252,0.0,0.00898048559777894,0.0,0.0149967514864721,0.0,0.0,0.0,0.0,0.010728270511880163,0.0,0.01071216445066294,0.010684083596732202,0.004812481561197062
grapefruit,0.0,0.01671135666470202,0.0,0.015202730662363653,0.0,0.0,0.0,0.0,0.0,0.0,0.016981346760236535,0.0,0.0176824044808834,0.016882872854733083,0.0059614793873513355
honeydew,0.0,0.05145900412384923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050351452003999056,0.0,0.05302732773704019,0.049825146839031054,0.014618780764565681
corn,0.0,0.07049663388905861,0.0,0.06128645671325952,0.0,0.0,0.0,0.07148137488469102,0.0,0.0,0.06661097483060203,0.0,0.06783477763473499,0.06643638154514488,0.02886761424982079
lime,0.0,0.010842822565498712,0.0,0.009008584586236879,0.0,0.0,0.0,0.012897039553804805,0.0,0.0,0.010427372807739796,0.0,0.011156565803157607,0.010480928569360825,0.0046295224204141875
apricot,0.0,0.018335014481035045,0.0,0.015437575100977818,0.0,0.0,0.0,0.0,0.0,0.0,0.017119738830589388,0.0,0.01756822426861171,0.017286969329168286,0.006124823000741589
bean,0.0,0.041676082965847336,0.043180488939373825,0.03699468265028424,0.0,0.0,0.0,0.0,0.0,0.0,0.04193476100018656,0.0,0.04375383766593899,0.04175726578625849,0.017806937071992105
sultana,0.0,0.004186583171318781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038174217051377985,0.0,0.0038219548585894042,0.0043094849948283635,0.0011525317664195962
muscat,0.0,0.005635279870122705,0.0,0.0044527367722551215,0.0,0.0,0.0,0.0063836227227986615,0.0,0.0,0.004642548138717613,0.0,0.0054449577795318066,0.005063852307029334,0.0022587855421753746
pawpaw,0.0,0.028454346673967717,0.0,0.02246960774191436,0.0,0.0,0.0,0.0,0.0,0.0,0.027402680800806843,0.0,0.028032779120532637,0.04204775964094683,0.010600512427012028
almond,0.0,0.02230162925919068,0.0,0.021872857130490083,0.0,0.0,0.0,0.0,0.0,0.0,0.021970904071523512,0.0,0.0,0.022397318304183896,0.006324479197527726
acorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kernel,0.0,0.0012174880210105488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012013352476088637,0.0,0.0,0.0012299544293503761,0.0002606269784264135
blackheart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,0.0,0.010311085821783876,0.0,0.0,0.0,0.0,0.0,0.013666757928126577,0.0,0.0,0.010433850287670274,0.0,0.0,0.010381151162251636,0.003199488942845168
peanut,0.0,0.014463775663445621,0.0,0.01568969033373319,0.0,0.0,0.0,0.0,0.0,0.0,0.015556445607944756,0.0,0.0,0.016173826725294015,0.004420267023601256
groundnut,0.0,0.01830482385049547,0.0,0.01858617688953603,0.0,0.0,0.0,0.0,0.0,0.0,0.018781176848723224,0.0,0.0,0.018269718478591754,0.005281564004810463
chickpea,0.0,0.006417429320777386,0.008472152149476718,0.00631300932781993,0.0,0.0,0.0,0.0,0.0,0.0,0.007036212758418446,0.0,0.007228650242585019,0.007339191740696105,0.0030576175385552576
barleycorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain,0.0,0.0019268470910464262,0.0,0.0019259409130779163,0.0,0.0,0.0033215531514297863,0.002747581857648344,0.0,0.0,0.0019345036715008293,0.0,0.0018802299988824797,0.001894511900667522,0.0011165120417323787
pistachio,0.0,0.008331282669464504,0.0,0.008420316737486213,0.0,0.0,0.0,0.0,0.0,0.0,0.009632917822383305,0.0,0.0,0.009750119691955083,0.002581045494377793
pod,0.0,0.0021708789122409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002150074891570273,0.0,0.0,0.0021496677326677937,0.0004621872526056452
windfall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rye,0.0,0.005826973203685685,0.0,0.00585224571311905,0.0,0.0,0.0,0.007742717149585782,0.0,0.0,0.0061292103096182845,0.0,0.0061784936796153295,0.006238559889891373,0.0027120142818225362
cumin,0.0,0.0029205278301253053,0.0,0.003232790724595641,0.0,0.0,0.0,0.0,0.0,0.0,0.0031296639173433323,0.0,0.0,0.0031833414475385597,0.0008904517085430598
cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike,0.0,0.0006111811784066682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616371241893837,0.0,0.0,0.0006179734945917,0.00013182327963515752
nut,0.0,0.005084142468155822,0.0,0.0,0.0,0.0,0.007668087417560926,0.0,0.0,0.0,0.0051392652593483055,0.0,0.0,0.005088205925736814,0.0016414072193429903
filbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linseed,0.0,0.006756410306796303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007140417539833912,0.0,0.0,0.007362756037757073,0.0015185417060276634
goober,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hazelnut,0.0,0.008051013302923946,0.0,0.00796917455528218,0.0,0.0,0.0,0.0,0.0,0.0,0.00799998887117511,0.0,0.0,0.008935103425344334,0.002353948582480398
soy,0.0,0.031008159638337397,0.042897963360025965,0.03333747986575196,0.0,0.0,0.0,0.0,0.0,0.0,0.033893628113495305,0.0,0.03545357539808091,0.035238346646739575,0.015130653787316508
mast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cucumber,0.0,0.0,0.049832225929743866,0.04186280737227199,0.0,0.0,0.0,0.0,0.0,0.0,0.04866414043298583,0.0,0.051712639832422996,0.04978364068518607,0.0172753895894722
shallot,0.0,0.0,0.021504170946993344,0.019280607333506446,0.0,0.0,0.0,0.0,0.0,0.0,0.01961355025127268,0.0,0.021262761695519713,0.019820687193674663,0.007248698387211918
pumpkin,0.0,0.0,0.03436770818612125,0.03133090186467059,0.0,0.0,0.0,0.0,0.0,0.0,0.03694249688405197,0.0,0.03836702406112939,0.03668662738988738,0.012692482741847184
cayenne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mangold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beet,0.0,0.0,0.005640291518372846,0.005471873054300934,0.0,0.0,0.0,0.0,0.0,0.0,0.0060050868373903495,0.0,0.00593619917457163,0.005976664366498779,0.0020735796393667526
asparagus,0.0,0.0,0.008513323178424357,0.007251260820023474,0.0,0.0,0.0,0.0,0.0,0.0,0.00772871902886017,0.0,0.008141327455874633,0.007539748048114617,0.0027981698950926602
tomato,0.0,0.0,0.029315348701484972,0.025546849069708298,0.0,0.0,0.0,0.0,0.0,0.0,0.026215207180622077,0.0,0.027936109660291055,0.026378409249920468,0.00967085170443049
vegetable,0.0,0.0,0.007879435425034532,0.007253043056864219,0.0,0.0,0.0,0.0,0.0,0.0,0.008300052433486133,0.0,0.008292191158556382,0.008310855067376343,0.0028596840815226865
aubergine,0.0,0.0,0.030943041018083078,0.02423030832503464,0.0,0.0,0.0,0.0,0.0,0.0,0.024566228211459807,0.0,0.025748929100035806,0.023675388644892284,0.009225992521393259
onion,0.0,0.0,0.041791988713622365,0.03598377827328255,0.0,0.0,0.0,0.0,0.0,0.0,0.03770629498527775,0.0,0.04085345403126644,0.038202085876640986,0.013895542991435006
squash,0.0,0.0,0.007764310760633928,0.006229326780843257,0.0,0.0,0.0,0.0,0.0,0.0,0.007142315003377577,0.0,0.00741695493834337,0.007150807357145902,0.0025502653457388593
cabbage,0.0,0.0,0.013693819005759958,0.010706738894130149,0.0,0.0,0.015410578819928121,0.0,0.0,0.0,0.010647866644157051,0.0,0.010664120882691206,0.010737975142959317,0.0051329356706875575
mustard,0.0,0.0,0.015782598214407667,0.013464991382624188,0.0,0.0,0.0,0.0,0.0,0.0,0.013745497132484815,0.0,0.01383291127934915,0.01392496204899711,0.005053640004133066
chile,0.0,0.0,0.0006294708688845595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005540137221399626,0.0005583057587079175,0.00012441359640945996
radish,0.0,0.0,0.023451122515282648,0.018608012943047602,0.0,0.0,0.0,0.0,0.0,0.0,0.01835896693702552,0.0,0.01866442192099623,0.01870983777245333,0.006985168720628951
fennel,0.0,0.0,0.023478396460455107,0.02208867764736036,0.0,0.0,0.0,0.0,0.0,0.0,0.02235232310539021,0.0,0.022068479820203234,0.02216598184309986,0.008010989919750626
flageolet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iceberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artichoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrot,0.0,0.0,0.01843671409035664,0.015655726485043563,0.0,0.0,0.0,0.0,0.0,0.0,0.015830724386197943,0.0,0.01580604838668779,0.01599681378356501,0.005837573366560782
kail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truffle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cauliflower,0.0,0.0,0.011425438376488597,0.00854686632984582,0.0,0.0,0.0,0.0,0.0,0.0,0.008515516372120165,0.0,0.00854702847754373,0.00867201464439178,0.003264776014313578
kale,0.0,0.0,0.004852588461099457,0.003646259955488134,0.0,0.0,0.007515345456628701,0.0,0.0,0.0,0.0035046151781887446,0.0,0.0034635138516035287,0.003467873954159495,0.001889299775512004
potato,0.0,0.0,0.3526436898773242,0.29641889547372957,0.0,0.0,0.0,0.0,0.0,0.0,0.3032207578989732,0.0,0.30936519172364,0.3130764930783732,0.1124803591465743
ginger,0.0,0.0,0.0,0.005701796031286647,0.0,0.0,0.0,0.0,0.0,0.0,0.007008984342184642,0.0,0.007233335204746436,0.006863313523067173,0.0019148163643774928
oregano,0.0,0.0,0.0,0.017154456330915918,0.0,0.0,0.0,0.0,0.0,0.0,0.017731754809974624,0.0,0.017707563089948298,0.01772656907196833,0.005022881664486227
cheese,0.0,0.0,0.0,0.00998362058990445,0.0,0.0,0.0,0.0,0.0,0.0,0.010168106426529365,0.0,0.010556870584611798,0.010662668372428352,0.002955090426676712
cilantro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic,0.0,0.0,0.0,0.014111170085887678,0.0,0.0,0.0,0.0,0.0,0.0,0.013693423535609626,0.0,0.0138879393335862,0.013946703962190445,0.003974231208376711
rice,0.0,0.0,0.0,0.02294708254290251,0.0,0.0,0.0,0.0,0.0,0.0,0.02278795129433077,0.0,0.022568554495391212,0.02271760497386924,0.006501513807606695
cinnamon,0.0,0.0,0.0,0.025020118072586774,0.0,0.0,0.0,0.0,0.0,0.0,0.024636905951944666,0.0,0.02415288011470505,0.024237018858081234,0.0070033516426655515
cereal,0.0,0.0,0.0,0.0023542714529734676,0.0,0.0,0.0,0.0,0.0,0.0,0.002380053701877287,0.0,0.002387513394212689,0.0024034730151470556,0.000680379397443607
fenugreek,0.0,0.0,0.0,0.011553390005156218,0.0,0.0,0.0,0.0,0.0,0.0,0.011420767018413092,0.0,0.011534116102438546,0.011439256940931484,0.00328196643335281
pork,0.0,0.0,0.0,0.0,0.0,0.0,0.01581390068672219,0.0,0.0,0.0,0.0,0.0,0.01593910791576894,0.01478348773401273,0.0033240354526074185
bread,0.0,0.0,0.0,0.0,0.0,0.0,0.0516445660179473,0.0,0.0,0.0,0.0,0.0,0.032161916095889774,0.032528155706224776,0.008309616987147274
juice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018562637481216403,0.0,0.0,0.0,0.0,0.018438870938337185,0.017911683341621697,0.003922370840083949
maraschino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01107401587696741,0.0,0.0,0.0,0.0,0.009919227021113067,0.009462006442771379,0.0021753749529179896
chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03932463307651906,0.0,0.0,0.0,0.0,0.030885168546441816,0.03116799224198964,0.007241270990353608
chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004126107786993401,0.0,0.0,0.00030169040058524094,0.0,0.00030046309501065196,0.00030370840521897803,9.417661996530076e-05
rumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cashews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emotion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057604685264753215,0.0,0.0,0.0,0.02421473688637085,0.005844244439366005
flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19610796122559804,0.0,0.0,0.0,0.11415764516298273,0.022161829027755767
rhagoletis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001500400944189188,0.0,0.0015767513328449867,0.0015089891706924659,0.00032758153198047434
meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010594646690124521,0.0,0.011284012609942379,0.010735645905972207,0.0023295932290027933
cream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008195340248622118,0.0,0.008574088748032898,0.008637225968915745,0.0018147610689693402
cookie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00692262194300082,0.010213460800920207,0.006993220181714672,0.007153112036905629,0.002234458211610095
butter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007226774987242636,0.0,0.007523309837572965,0.007565981970008347,0.0015940047710588535
cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029408523656880348,0.0,0.03050773636757615,0.030707028659261386,0.0064730920488369915
bacon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002430545656816823,0.0022542565770958278,0.00033462873099376076
burger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015457626513362061,0.0014468649579656933,0.00021375911495013564
pie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034468376205601725,0.03293818595031177,0.004814754439708107
sorbet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chutney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02416188986409363,0.02260358667957343,0.003340391181690504
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005026678167006868,0.004700524622042537,0.0006948001992178146
doughnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06062746178842641,0.059564088514562005,0.008585110735927744
steak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001837891089085503,0.0017577074408681413,0.0002568284664252603
dessert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23791447571521163,0.22766977428079008,0.033256017856857265
candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03445207120979985,0.032966211924487704,0.0048155916524491105
donut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008525699570134385,0.008504371695385952,0.001216433661822881
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepperoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biscuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426602874888946,0.03457024625725718,0.004916876786153331
