,context,n_concepts,mean_tfidf,mean_diff,evidence
0,entirely,25,0.0,0.0,-
1,apart,24,0.0,0.0,-
2,goes,22,0.01,0.0,-
3,seen,22,0.01,0.0,-
4,guests,22,0.0,0.0,-
5,numbers,22,0.0,0.0,-
6,actually,22,0.0,0.0,-
7,take,22,0.01,0.0,-
8,supposed,22,0.0,0.0,-
9,suitable,22,0.0,0.0,-
10,collector,22,0.0,0.0,-
11,utilized,22,0.0,0.0,-
12,remain,21,0.0,0.0,-
13,confined,21,0.0,0.0,-
14,likewise,21,0.0,0.0,-
15,coming,21,0.0,0.0,-
16,entire,21,0.0,0.0,-
17,also,21,0.01,0.01,-
18,for,21,0.02,0.01,-
19,nights,21,0.0,0.0,-
20,blue,21,0.04,0.04,-
