,context,n_concepts,mean_tfidf,mean_diff,evidence
0,varied,8,0.0,0.0,-
1,canadian,8,0.0,0.0,-
2,similarity,7,0.0,0.0,-
3,regarded,7,0.0,0.0,-
4,shots,7,0.0,0.0,-
5,titles,7,0.0,0.0,-
6,depicts,7,0.0,0.0,-
7,arrives,7,0.0,0.0,-
8,fairly,7,0.0,0.0,-
9,meeting,7,0.0,0.0,-
10,kill,7,0.0,0.0,-
11,duty,7,0.0,0.0,-
12,ford,7,0.01,0.0,-
13,flight,7,0.0,0.0,-
14,visits,7,0.0,0.0,-
15,loop,7,0.0,0.0,-
16,rope,7,0.0,0.0,-
17,reserve,7,0.0,0.0,-
18,pike,7,0.0,0.0,-
19,journey,7,0.0,0.0,-
20,black,6,0.02,0.02,-
