context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
foster,14,0.0,0.0,0.0,0.01
employ,14,0.01,0.01,0.0,0.07
encountered,14,0.01,0.01,0.0,0.02
effort,14,0.01,0.0,0.0,0.02
hunter,14,0.0,0.0,0.0,0.02
traced,14,0.02,0.01,0.0,0.13
ending,14,0.0,0.0,0.0,0.01
searching,14,0.0,0.0,0.0,0.01
fast,14,0.01,0.01,0.0,0.04
1990,14,0.01,0.0,0.0,0.02
promotion,14,0.0,0.0,0.0,0.01
carter,14,0.0,0.0,0.0,0.03
learning,14,0.01,0.0,0.0,0.01
uncommon,14,0.0,0.0,0.0,0.01
jones,14,0.01,0.01,0.0,0.04
fairly,14,0.0,0.0,0.0,0.01
panic,14,0.01,0.01,0.0,0.04
existence,14,0.01,0.01,0.0,0.03
seeks,14,0.01,0.01,0.0,0.05
explanation,14,0.0,0.0,0.0,0.02
moments,14,0.01,0.0,0.0,0.02
focused,14,0.01,0.01,0.0,0.04
youth,14,0.01,0.01,0.0,0.04
breaks,14,0.01,0.01,0.0,0.04
towards,14,0.01,0.01,0.0,0.03
fell,14,0.01,0.01,0.0,0.03
editor,14,0.01,0.01,0.0,0.05
seems,14,0.01,0.01,0.0,0.04
well,14,0.02,0.01,0.01,0.03
some,14,0.01,0.01,0.01,0.03
rather,14,0.01,0.01,0.0,0.05
always,14,0.01,0.01,0.0,0.02
sort,14,0.01,0.0,0.0,0.02
little,14,0.01,0.01,0.0,0.03
go,14,0.01,0.01,0.01,0.03
reality,14,0.01,0.01,0.0,0.03
stage,14,0.01,0.01,0.0,0.05
look,14,0.01,0.01,0.0,0.03
universe,14,0.01,0.01,0.0,0.03
almost,14,0.01,0.01,0.0,0.03
things,14,0.01,0.01,0.0,0.02
sees,14,0.01,0.01,0.0,0.04
goes,14,0.01,0.01,0.0,0.03
against,14,0.01,0.01,0.0,0.02
plot,14,0.01,0.01,0.0,0.02
alternative,14,0.01,0.01,0.0,0.03
shows,14,0.01,0.01,0.0,0.03
begins,14,0.01,0.01,0.0,0.03
desire,14,0.01,0.0,0.0,0.03
attacked,14,0.01,0.0,0.0,0.02
powers,14,0.01,0.01,0.0,0.05
shoot,14,0.01,0.01,0.0,0.02
exception,14,0.0,0.0,0.0,0.01
popularized,14,0.01,0.01,0.0,0.04
episode,14,0.01,0.01,0.0,0.04
lisa,14,0.0,0.0,0.0,0.01
kill,14,0.02,0.01,0.0,0.09
2003,14,0.01,0.01,0.0,0.03
solo,14,0.01,0.01,0.0,0.04
stars,14,0.01,0.01,0.0,0.04
beach,14,0.02,0.01,0.0,0.08
sides,14,0.01,0.01,0.0,0.03
pack,14,0.01,0.01,0.0,0.03
spectacular,14,0.0,0.0,0.0,0.0
magical,14,0.02,0.01,0.0,0.06
items,14,0.01,0.01,0.01,0.03
punch,13,0.01,0.01,0.0,0.05
release,13,0.02,0.01,0.01,0.04
soundtrack,13,0.01,0.01,0.0,0.04
sixth,13,0.01,0.01,0.0,0.04
co,13,0.02,0.01,0.01,0.04
featured,13,0.01,0.01,0.0,0.02
2011,13,0.01,0.0,0.0,0.02
like,13,0.03,0.02,0.01,0.07
year,13,0.02,0.01,0.01,0.06
machine,13,0.01,0.01,0.0,0.05
us,13,0.01,0.01,0.01,0.03
supporting,13,0.01,0.0,0.0,0.02
dogs,13,0.01,0.01,0.0,0.02
india,13,0.01,0.0,0.0,0.01
lawn,13,0.01,0.01,0.0,0.13
game,13,0.01,0.01,0.0,0.03
questioned,13,0.01,0.01,0.0,0.02
consumers,13,0.01,0.01,0.0,0.05
commercially,13,0.01,0.01,0.0,0.04
spain,13,0.0,0.0,0.0,0.02
