context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
so,22,0.01,0.01,0.0,0.03
towards,22,0.01,0.0,0.0,0.03
numerous,22,0.0,0.0,0.0,0.01
introduction,22,0.0,0.0,0.0,0.01
start,22,0.0,0.0,0.0,0.02
here,22,0.0,0.0,0.0,0.01
parts,22,0.01,0.0,0.0,0.02
just,22,0.01,0.0,0.0,0.03
ends,22,0.0,0.0,0.0,0.01
canada,22,0.0,0.0,0.0,0.01
moving,22,0.01,0.0,0.0,0.01
passing,22,0.0,0.0,0.0,0.01
whilst,22,0.0,0.0,0.0,0.01
catching,22,0.01,0.01,0.0,0.06
boat,22,0.01,0.01,0.0,0.03
owner,22,0.01,0.0,0.0,0.02
avoid,22,0.0,0.0,0.0,0.01
act,22,0.0,0.0,0.0,0.02
returning,22,0.0,0.0,0.0,0.01
maintained,22,0.0,0.0,0.0,0.01
shut,22,0.0,0.0,0.0,0.01
changes,22,0.0,0.0,0.0,0.03
1976,22,0.0,0.0,0.0,0.01
usual,22,0.0,0.0,0.0,0.01
try,22,0.0,0.0,0.0,0.01
encounter,22,0.0,0.0,0.0,0.02
claimed,22,0.0,0.0,0.0,0.01
furthermore,22,0.0,0.0,0.0,0.01
target,22,0.0,0.0,0.0,0.01
establishing,22,0.0,0.0,0.0,0.01
obtain,22,0.0,0.0,0.0,0.01
effectively,22,0.0,0.0,0.0,0.0
maintaining,22,0.0,0.0,0.0,0.04
asking,22,0.0,0.0,0.0,0.01
distinction,22,0.0,0.0,0.0,0.0
able,22,0.01,0.0,0.0,0.01
very,22,0.01,0.0,0.0,0.02
claim,22,0.0,0.0,0.0,0.01
having,22,0.01,0.0,0.0,0.02
often,22,0.01,0.0,0.0,0.02
gives,22,0.01,0.01,0.0,0.04
upon,22,0.0,0.0,0.0,0.01
2008,22,0.01,0.0,0.0,0.01
receives,22,0.0,0.0,0.0,0.01
therefore,22,0.0,0.0,0.0,0.01
whereas,22,0.0,0.0,0.0,0.05
report,22,0.0,0.0,0.0,0.02
finds,22,0.01,0.0,0.0,0.01
typical,22,0.0,0.0,0.0,0.01
demonstrated,22,0.0,0.0,0.0,0.01
pocket,22,0.0,0.0,0.0,0.01
cap,22,0.01,0.01,0.0,0.11
subject,22,0.0,0.0,0.0,0.01
japan,22,0.01,0.0,0.0,0.04
hook,22,0.0,0.0,0.0,0.02
attracted,22,0.0,0.0,0.0,0.01
indicated,22,0.0,0.0,0.0,0.0
closer,22,0.0,0.0,0.0,0.01
skill,22,0.0,0.0,0.0,0.01
strange,22,0.01,0.01,0.0,0.04
readily,22,0.0,0.0,0.0,0.01
unknown,22,0.0,0.0,0.0,0.0
bonus,22,0.0,0.0,0.0,0.03
two,21,0.02,0.01,0.01,0.04
hand,21,0.01,0.01,0.0,0.03
display,21,0.0,0.0,0.0,0.01
interior,21,0.0,0.0,0.0,0.01
three,21,0.01,0.01,0.01,0.02
onto,21,0.01,0.0,0.0,0.01
types,21,0.01,0.0,0.0,0.02
applied,21,0.0,0.0,0.0,0.01
behind,21,0.01,0.0,0.0,0.03
shapes,21,0.0,0.0,0.0,0.01
gallery,21,0.0,0.0,0.0,0.01
sides,21,0.0,0.0,0.0,0.01
shape,21,0.01,0.0,0.0,0.02
colours,21,0.01,0.01,0.0,0.04
allow,21,0.0,0.0,0.0,0.01
