,context,n_concepts,mean_tfidf,mean_diff,evidence
0,carried,7,0.01,0.01,-
1,variant,7,0.0,0.0,-
2,target,7,0.01,0.01,-
3,lightweight,7,0.0,0.0,-
4,varied,7,0.0,0.0,-
5,incorporating,7,0.0,0.0,-
6,intact,7,0.0,0.0,-
7,slower,7,0.0,0.0,-
8,attach,7,0.0,0.0,-
9,existing,7,0.0,0.0,-
10,newly,7,0.0,0.0,-
11,modified,7,0.0,0.0,-
12,loud,7,0.0,0.0,-
13,distant,7,0.0,0.0,-
14,outer,7,0.0,0.0,-
15,rapidly,7,0.0,0.0,-
16,fragments,7,0.0,0.0,-
17,type,7,0.01,0.0,-
18,carry,7,0.01,0.01,-
19,unaware,7,0.0,0.0,-
20,dangerous,5,0.0,0.0,-
