context,evidence_type,categories
peter,NA,measure
possibly,NA,measure
topping,NA,measure
tough,NA,measure
basic,NA,measure
tv,NA,measure
leaped,NA,measure
jam,NA,measure
oils,NA,measure
joke,NA,measure
killed,NA,measure
