,context,n_concepts,mean_tfidf,mean_diff,evidence
0,blue,1,0.3,0.3,u
1,wilson,1,0,0,r
2,focusing,1,0,0,u
3,opera,1,0,0,u
4,grain,1,0,0,u
5,opportunities,1,0,0,u
6,teach,1,0,0,u
7,territory,1,0,0,u
8,increases,1,0,0,u
9,speeds,1,0,0,u
10,spectators,1,0,0,u
11,demanded,1,0,0,u
12,km,1,0,0,u
13,retirement,1,0,0,u
14,method,1,0,0,u
15,wrecked,1,0,0,u
16,edwards,1,0,0,u
17,accomplished,1,0,0,u
18,capitol,1,0,0,u
19,refusing,1,0,0,u
20,flying,1,0.03,0.03,p
21,fly,1,0.01,0.01,p
22,flew,1,0.01,0.01,p
23,flies,1,0.01,0,p
24,flown,1,0.01,0,p
