,food,communication,plant,no-cat,all,mammal,relation,vegetable,bird,object,fruit,measure,animal,weapon,green,mean
tomato,0.0008083636505976302,0.0,0.0007708956729285746,0.0,0.0006301707275370408,0.0,0.0,0.0007604831933736091,0.0,0.000629731346802077,0.0,0.0,0.0,0.0,0.0,0.00023997630608259545
aubergine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tongue,0.0011041128147819333,0.0013270300751972379,0.0,0.0,0.0011009598995145864,0.0,0.0,0.0,0.0,0.0010917520875116382,0.0,0.0,0.0,0.0,0.0,0.0003082569918003597
dog,0.00046747342062448694,0.0,0.0,0.0007335765460853716,0.000519747381051475,0.0005733564198100139,0.0,0.0,0.0,0.0005194104338368378,0.0,0.0,0.0005095705229748213,0.0,0.0,0.0002215423149588671
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mushroom,0.0013640744606378446,0.0,0.0,0.0,0.001401574599384895,0.0,0.0,0.0010397461339277931,0.0,0.0013846963924483632,0.0,0.0,0.0,0.0,0.0,0.00034600610575992636
potato,0.0006234254366034931,0.0,0.0006391326138701656,0.0,0.0005736498830752263,0.0,0.0,0.0005962461979926446,0.0,0.0005730116117778111,0.0,0.0,0.0,0.0,0.0,0.00020036438288795604
corn,0.0003975516613613041,0.0,0.00041818158312857456,0.0,0.00037683473385273633,0.0,0.0004020987496017659,0.0,0.0,0.00037879317581125747,0.00042039463063163826,0.0,0.0,0.0,0.0,0.0001595903022924851
agenda,0.0,0.0,0.0,0.0,0.000285550173612291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9036678240819402e-05
problem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debate,0.0,0.0,0.0,0.0,0.0001814454449873682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209636299915788e-05
discussion,0.0,0.0,0.0,0.0,0.0002849877600009259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8999184000061727e-05
argument,0.0,0.0,0.0,0.0,0.0003943179240622097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6287861604147313e-05
spider,0.0,0.0,0.0,0.0,0.0005763980337769623,0.0,0.0,0.0,0.0,0.0005731493150530303,0.0,0.0,0.0005831096443370213,0.0,0.0,0.00011551046621113426
eucalyptus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weed,0.0,0.0,0.0012219808579635126,0.0,0.0013485892009579626,0.0,0.0,0.0,0.0,0.0012974236021667622,0.0,0.0,0.0,0.0,0.0,0.00025786624407254916
pine,0.0,0.0,0.00091691922003684,0.0,0.0008773566502918945,0.0,0.0009048539973536169,0.0,0.0,0.0008694363062736494,0.0,0.0,0.0,0.0,0.0,0.00023790441159706675
fir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dogwood,0.0,0.0,0.009792674832937907,0.0,0.0134854826469072,0.0,0.009192536818508191,0.0,0.0,0.008897395889880448,0.0,0.0,0.0,0.0,0.0,0.0027578726792155833
willow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sycamore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shrub,0.0,0.0,0.014010597678929941,0.0,0.01540477308721897,0.0,0.0,0.0,0.0,0.015215823607812448,0.0,0.0,0.0,0.0,0.0,0.0029754129582640907
buttercup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peanut,0.0,0.0,0.0005709058726806239,0.0,0.0004662614827544202,0.0,0.0,0.0,0.0,0.0004599857009074695,0.0005968015134384241,0.0,0.0,0.0,0.0,0.00013959697131872917
walnut,0.0,0.0,0.0006923345264448936,0.0,0.000664458756898231,0.0,0.000869670070893299,0.0,0.0,0.0006840339168255463,0.0007091785524793135,0.0,0.0,0.0,0.0,0.0002413117215694189
cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
galangal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iguana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crocodile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tank,0.0,0.0,0.0,0.0009927932484796603,0.0008583389715301147,0.0,0.0,0.0,0.0,0.0008355848703621552,0.0,0.00103393491984666,0.0,0.0,0.0,0.000248043467347906
limousine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tortoise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeep,0.0,0.0,0.0,0.0,0.0002418553370578059,0.0,0.0,0.0,0.0,0.0002402731595163607,0.0,0.0,0.0,0.0,0.0,3.214189977161111e-05
turtle,0.0,0.0,0.0,0.0,0.0012339456235415888,0.0,0.0,0.0,0.0,0.001118311142933746,0.0,0.0,0.001254902705699832,0.0,0.0,0.00024047729814501113
glass,0.0,0.0,0.0,0.0,0.00891893990881903,0.0,0.0,0.0,0.0,0.008734835458507577,0.0,0.010673959447531503,0.0,0.0,0.0,0.001888515654323874
lawn,0.0,0.0,0.0,0.0,0.002051704958682402,0.0,0.0,0.0,0.0,0.0021710955135815354,0.0,0.0,0.0,0.0,0.0,0.00028152003148426246
budgie,0.0,0.0,0.0,0.0,0.024488297157639748,0.0,0.0,0.0,0.02464920087722811,0.023713994455521862,0.0,0.0,0.026116803295210565,0.0,0.0,0.006597886385706686
seaweed,0.0,0.0,0.0,0.0,0.004214872679928253,0.0,0.0,0.0,0.0,0.003687788633307345,0.0,0.0,0.0,0.0,0.0,0.0005268440875490399
fruit,0.0,0.0,0.0,0.0,0.007348112123930575,0.0,0.0,0.0,0.0,0.007136009654956582,0.007051351561205545,0.0,0.0,0.0,0.0,0.001435698222672847
parka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moss,0.0,0.0,0.0,0.0,0.0002659274784625952,0.0,0.0,0.0,0.0,0.0002543298997381519,0.0,0.0,0.0,0.0,0.0,3.468382521338314e-05
stocking,0.0,0.0,0.0,0.0,0.001905072265188882,0.0,0.0,0.0,0.0,0.002026193500484515,0.0,0.0,0.0,0.0,0.0,0.00026208438437822645
oven,0.0,0.0,0.0,0.0,0.0001655431159120434,0.0,0.0,0.0,0.0,0.00016602455655905814,0.0,0.0,0.0,0.0,0.0,2.2104511498073437e-05
dress,0.0,0.0,0.0,0.0,0.021844952826359117,0.0,0.0,0.0,0.0,0.02139465154157363,0.0,0.0,0.0,0.0,0.0,0.0028826402911955166
kingfisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ring,0.0,0.0,0.0,0.0,0.0029856016566680056,0.0,0.0,0.0,0.0,0.0028504105976307416,0.0,0.0,0.0,0.0,0.0,0.00038906748361991646
insect,0.0,0.0,0.0,0.0,0.004050289437113587,0.0,0.0,0.0,0.0,0.0041725735781063845,0.0,0.0,0.0046031014427063656,0.0,0.0,0.0008550642971950892
bra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eye,0.0,0.0,0.0,0.0,0.004826878434953264,0.0,0.0,0.0,0.0,0.004684566809278964,0.0,0.0,0.0,0.0,0.0,0.0006340963496154819
caterpillar,0.0,0.0,0.0,0.0,0.0037382661089655246,0.0,0.0,0.0,0.0,0.0035808547450925294,0.0,0.0,0.0034630619541889027,0.0,0.0,0.0007188121872164638
frog,0.0,0.0,0.0,0.0,0.0029023643399161353,0.0,0.0,0.0,0.0,0.002804324483362493,0.0,0.0,0.003409418542348068,0.0,0.0,0.0006077404910417797
parakeet,0.0,0.0,0.0,0.0,0.028886657088940036,0.0,0.0,0.0,0.02625492739028864,0.027832590772550618,0.0,0.0,0.029184382541975428,0.0,0.0,0.007477237186250316
leafs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paint,0.0,0.0,0.0,0.0,0.010980065490493627,0.0,0.010382682720043663,0.0,0.0,0.010669733534289915,0.0,0.0,0.0,0.0,0.0,0.00213549878298848
cricket,0.0,0.0,0.0,0.0,0.0005469805179078697,0.0,0.0,0.0,0.0,0.0005304808202050299,0.0,0.0,0.0005729128381097556,0.0,0.0,0.00011002494508151037
bottle,0.0,0.0,0.0,0.0,0.0013434321770493256,0.0,0.0,0.0,0.0,0.0013149076924499105,0.0,0.0015845471406039132,0.0,0.0,0.0,0.0002828591340068766
ink,0.0,0.0,0.0,0.0,0.0019153223128760243,0.0,0.0018532124923263268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025123565368015676
toad,0.0,0.0,0.0,0.0,0.004462912607224008,0.0,0.0,0.0,0.0,0.004120876957141819,0.0,0.0,0.0037804730171328116,0.0,0.0,0.0008242841720999092
hose,0.0,0.0,0.0,0.0,0.0030121884338831333,0.0,0.0,0.0,0.0,0.0030582016616088454,0.0,0.0,0.0,0.0,0.0,0.0004046926730327986
emerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
world,0.0,0.0,0.0,0.0,0.0022392673546944362,0.002216841126953757,0.0,0.0,0.0,0.002158759312598861,0.0,0.0,0.002173247607372116,0.0,0.0,0.0005858743601079448
jade,0.0,0.0,0.0,0.0,0.003659733515714368,0.003908298870514571,0.0,0.0,0.0,0.003416249132951712,0.0,0.0,0.0035734912076134367,0.0,0.0,0.0009705181817862725
recorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sand,0.0,0.0,0.0,0.0,0.0017158337829013975,0.0,0.0022538254108910465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002646439462528296
fox,0.0,0.0,0.0,0.0,0.00049706323909547,0.0007185085710856454,0.0006707005327835061,0.0,0.0,0.0004955025279022397,0.0,0.0,0.00047961978636703104,0.0,0.0,0.00019075964381559283
crypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramid,0.0,0.0,0.0,0.0,0.0012541385331730204,0.0,0.0017288949644875373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019886889984403717
sun,0.0,0.0,0.0,0.0,0.0006426255743169463,0.0,0.0,0.0,0.0,0.0006442904040410576,0.0,0.0,0.0,0.0,0.0,8.579439855720026e-05
giraffe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brick,0.0,0.0,0.0,0.0,0.00283982440533027,0.0,0.0,0.0,0.0,0.002834636768055608,0.0,0.0,0.0,0.0,0.0,0.0003782974115590585
jaguar,0.0,0.0,0.0,0.0,0.0003756291116657189,0.0005122209017705343,0.0,0.0,0.0,0.00037711389712465255,0.0,0.0,0.00037271565729656383,0.0,0.0,0.00010917863785716463
night,0.0,0.0,0.0,0.0,0.002011466793831538,0.0,0.0,0.0,0.0,0.0,0.0,0.0017928567492929912,0.0,0.0,0.0,0.0002536215695416353
tyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squirrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flame,0.0,0.0,0.0,0.0,0.0020642378432358796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003523907874542722,0.00037254304785190676
human,0.0,0.0,0.0,0.0,0.00021332141840880152,0.0002432819392608209,0.0,0.0,0.0,0.0002096928535833326,0.0,0.0,0.0001897517459126747,0.0,0.0,5.706986381104198e-05
diamond,0.0,0.0,0.0,0.0,0.0022024263556023344,0.0,0.002689966261052389,0.0,0.0,0.0022091008624009947,0.0,0.0,0.0,0.0,0.0,0.0004734328986037145
lark,0.0,0.0,0.0,0.0,0.008092138795415925,0.0,0.0,0.0,0.005430505143369205,0.008115653882191471,0.0,0.0,0.005974519773777778,0.0,0.0,0.0018408545063169587
crow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nightmare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buzzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calf,0.0,0.0,0.0,0.0,0.000663996891676847,0.0,0.0006738243164483002,0.0,0.0,0.0006597702862229724,0.0,0.0,0.0005927368053071547,0.0,0.0,0.00017268855331035164
raccoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,0.0,0.0,0.0,0.0,0.000492259266974149,0.0,0.0005864549552732864,0.0,0.0,0.0004867225810190899,0.0,0.0,0.0,0.0,0.0,0.00010436245355110168
piano,0.0,0.0,0.0,0.0,0.0008111076777395922,0.0,0.0,0.0,0.0,0.0008193846415702108,0.0,0.0,0.0,0.0,0.0,0.00010869948795398688
leopard,0.0,0.0,0.0,0.0,0.0010862938418634324,0.0012118637600962974,0.0012295330602401986,0.0,0.0,0.0010858679201963864,0.0,0.0,0.0010825777379811807,0.0,0.0,0.00037974242135849977
whale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robin,0.0,0.0,0.0,0.0,0.00045010058133107176,0.0,0.0,0.0,0.0005637153846779247,0.00045395007943623705,0.0,0.0,0.0004959245564068627,0.0,0.0,0.00013091270679013977
lion,0.0,0.0,0.0,0.0,0.003974677252910985,0.004478171939074129,0.0,0.0,0.0,0.003938014259515808,0.0,0.0,0.0037970133235083092,0.0,0.0,0.0010791917850006155
wasp,0.0,0.0,0.0,0.0,0.0029738053937780617,0.0,0.0,0.0,0.0,0.0029823113937813787,0.0,0.0,0.0028358357002364557,0.0,0.0,0.0005861301658530597
