context,p,r,f1,n_pos,total_pos,n_neg,total_neg
front,1.0,1.0,1.0,5,5,0,1
won,1.0,1.0,1.0,5,5,0,1
considered,1.0,1.0,1.0,5,5,0,1
former,1.0,1.0,1.0,5,5,0,1
french,1.0,1.0,1.0,5,5,0,1
400,1.0,1.0,1.0,5,5,0,1
2004,1.0,1.0,1.0,5,5,0,1
2001,1.0,1.0,1.0,5,5,0,1
on,1.0,1.0,1.0,5,5,0,1
bob,1.0,1.0,1.0,5,5,0,1
200,1.0,1.0,1.0,5,5,0,1
here,1.0,1.0,1.0,5,5,0,1
11,1.0,1.0,1.0,5,5,0,1
five,1.0,1.0,1.0,5,5,0,1
from,1.0,1.0,1.0,5,5,0,1
said,1.0,1.0,1.0,5,5,0,1
23,1.0,1.0,1.0,5,5,0,1
strong,1.0,1.0,1.0,5,5,0,1
remains,1.0,1.0,1.0,5,5,0,1
asian,1.0,1.0,1.0,5,5,0,1
favorite,1.0,1.0,1.0,5,5,0,1
cross,1.0,1.0,1.0,5,5,0,1
minutes,1.0,1.0,1.0,5,5,0,1
made,1.0,1.0,1.0,5,5,0,1
18,1.0,1.0,1.0,5,5,0,1
mexico,1.0,1.0,1.0,5,5,0,1
country,1.0,1.0,1.0,5,5,0,1
st,1.0,1.0,1.0,5,5,0,1
bowl,1.0,1.0,1.0,5,5,0,1
table,1.0,1.0,1.0,5,5,0,1
cut,1.0,1.0,1.0,5,5,0,1
recall,1.0,1.0,1.0,5,5,0,1
ground,1.0,1.0,1.0,5,5,0,1
including,1.0,1.0,1.0,5,5,0,1
include,1.0,1.0,1.0,5,5,0,1
99,1.0,1.0,1.0,5,5,0,1
longer,1.0,1.0,1.0,5,5,0,1
type,1.0,1.0,1.0,5,5,0,1
earlier,1.0,1.0,1.0,5,5,0,1
less,1.0,1.0,1.0,5,5,0,1
joined,1.0,1.0,1.0,5,5,0,1
tuesday,1.0,1.0,1.0,5,5,0,1
francisco,1.0,1.0,1.0,5,5,0,1
monday,1.0,1.0,1.0,5,5,0,1
list,1.0,1.0,1.0,5,5,0,1
removed,1.0,1.0,1.0,5,5,0,1
added,1.0,1.0,1.0,5,5,0,1
looks,1.0,1.0,1.0,5,5,0,1
manager,1.0,1.0,1.0,5,5,0,1
several,1.0,1.0,1.0,5,5,0,1
walking,1.0,1.0,1.0,5,5,0,1
inc,1.0,1.0,1.0,5,5,0,1
stay,1.0,1.0,1.0,5,5,0,1
included,1.0,1.0,1.0,5,5,0,1
walks,1.0,1.0,1.0,5,5,0,1
pressure,1.0,1.0,1.0,5,5,0,1
dollars,1.0,1.0,1.0,5,5,0,1
90,1.0,1.0,1.0,5,5,0,1
challenged,1.0,1.0,1.0,5,5,0,1
edge,1.0,1.0,1.0,5,5,0,1
patient,1.0,1.0,1.0,5,5,0,1
mean,1.0,1.0,1.0,5,5,0,1
marked,1.0,1.0,1.0,5,5,0,1
focused,1.0,1.0,1.0,5,5,0,1
sept,1.0,1.0,1.0,5,5,0,1
phillips,1.0,1.0,1.0,5,5,0,1
fresh,1.0,1.0,1.0,5,5,0,1
blue,1.0,1.0,1.0,5,5,0,1
75,1.0,1.0,1.0,5,5,0,1
stand,1.0,1.0,1.0,5,5,0,1
showed,1.0,1.0,1.0,5,5,0,1
dan,1.0,1.0,1.0,5,5,0,1
dog,1.0,1.0,1.0,5,5,0,1
95,1.0,1.0,1.0,5,5,0,1
refused,1.0,1.0,1.0,5,5,0,1
false,1.0,1.0,1.0,5,5,0,1
hot,1.0,1.0,1.0,5,5,0,1
filled,1.0,1.0,1.0,5,5,0,1
length,1.0,1.0,1.0,5,5,0,1
present,1.0,1.0,1.0,5,5,0,1
seattle,1.0,1.0,1.0,5,5,0,1
sharp,1.0,1.0,1.0,5,5,0,1
decision,1.0,1.0,1.0,5,5,0,1
meeting,1.0,1.0,1.0,5,5,0,1
animated,1.0,1.0,1.0,5,5,0,1
chosen,1.0,1.0,1.0,5,5,0,1
pie,1.0,1.0,1.0,5,5,0,1
fought,1.0,1.0,1.0,5,5,0,1
immediately,1.0,1.0,1.0,5,5,0,1
indeed,1.0,1.0,1.0,5,5,0,1
beach,1.0,1.0,1.0,5,5,0,1
lack,1.0,1.0,1.0,5,5,0,1
remain,1.0,1.0,1.0,5,5,0,1
drop,1.0,1.0,1.0,5,5,0,1
serves,1.0,1.0,1.0,5,5,0,1
developed,1.0,1.0,1.0,5,5,0,1
everyone,1.0,1.0,1.0,5,5,0,1
sit,1.0,1.0,1.0,5,5,0,1
ready,1.0,1.0,1.0,5,5,0,1
angle,1.0,1.0,1.0,5,5,0,1
available,1.0,1.0,1.0,5,5,0,1
instance,1.0,1.0,1.0,5,5,0,1
stars,1.0,1.0,1.0,5,5,0,1
responsible,1.0,1.0,1.0,5,5,0,1
answer,1.0,1.0,1.0,5,5,0,1
tossed,1.0,1.0,1.0,5,5,0,1
tip,1.0,1.0,1.0,5,5,0,1
taste,1.0,1.0,1.0,5,5,0,1
suit,1.0,1.0,1.0,5,5,0,1
served,1.0,1.0,1.0,5,5,0,1
fund,1.0,1.0,1.0,5,5,0,1
provides,1.0,1.0,1.0,5,5,0,1
naming,1.0,1.0,1.0,5,5,0,1
lived,1.0,1.0,1.0,5,5,0,1
note,1.0,1.0,1.0,5,5,0,1
equivalent,1.0,1.0,1.0,5,5,0,1
building,1.0,1.0,1.0,5,5,0,1
consider,1.0,1.0,1.0,5,5,0,1
toast,1.0,1.0,1.0,5,5,0,1
wonderful,1.0,1.0,1.0,5,5,0,1
jumped,1.0,1.0,1.0,5,5,0,1
issuing,1.0,1.0,1.0,5,5,0,1
heavy,1.0,1.0,1.0,5,5,0,1
recipe,1.0,1.0,1.0,5,5,0,1
relationship,1.0,1.0,1.0,5,5,0,1
weighed,1.0,1.0,1.0,5,5,0,1
useful,1.0,1.0,1.0,5,5,0,1
slightly,1.0,1.0,1.0,5,5,0,1
trade,1.0,1.0,1.0,5,5,0,1
sits,1.0,1.0,1.0,5,5,0,1
brave,1.0,1.0,1.0,5,5,0,1
candy,1.0,1.0,1.0,5,5,0,1
avenue,1.0,1.0,1.0,5,5,0,1
financial,1.0,1.0,1.0,5,5,0,1
features,1.0,1.0,1.0,5,5,0,1
eat,1.0,1.0,1.0,5,5,0,1
entire,1.0,1.0,1.0,5,5,0,1
ends,1.0,1.0,1.0,5,5,0,1
costume,1.0,1.0,1.0,5,5,0,1
fully,1.0,1.0,1.0,5,5,0,1
aimed,1.0,1.0,1.0,5,5,0,1
noticed,1.0,1.0,1.0,5,5,0,1
lower,1.0,1.0,1.0,5,5,0,1
mix,1.0,1.0,1.0,5,5,0,1
