,context,n_concepts,mean_tfidf,mean_diff,evidence
0,peel,10,0.02,0.01,u
1,potato,9,0.04,0.03,u
2,puree,9,0.05,0.04,u
3,sweet,9,0.03,0.02,p
4,inch,9,0.02,0.01,u
5,and,9,0.04,0.01,u
6,peeled,8,0.06,0.04,u
7,men,8,0,0,u
8,chip,8,0,0,u
9,field,8,0,0,u
10,baking,8,0.01,0.01,r
11,seeds,8,0.05,0.04,u
12,mixture,8,0.04,0.02,u
13,color,8,0.01,0,u
14,slice,8,0.03,0.02,r
15,into,8,0.01,0.01,u
16,beaten,8,0,0,u
17,saucepan,8,0.01,0.01,u
18,sweetness,8,0.01,0,p
19,ready,8,0,0,u
20,sweet,9,0.03,0.02,p
