context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
proportion,4,0.0,0.0,0.0,0.0
gunfire,4,0.01,0.0,0.0,0.01
fleetwood,4,0.01,0.01,0.0,0.03
slave,4,0.0,0.0,0.0,0.0
independence,4,0.0,0.0,0.0,0.0
fixing,4,0.0,0.0,0.0,0.0
aviator,4,0.0,0.0,0.0,0.0
decoration,4,0.0,0.0,0.0,0.01
artifacts,4,0.0,0.0,0.0,0.0
maneuvers,4,0.0,0.0,0.0,0.01
christie,4,0.0,0.0,0.0,0.0
donation,4,0.0,0.0,0.0,0.0
certificate,4,0.0,0.0,0.0,0.0
maggie,4,0.0,0.0,0.0,0.0
spectators,4,0.0,0.0,0.0,0.0
appointment,4,0.0,0.0,0.0,0.01
smooth,4,0.0,0.0,0.0,0.01
hostage,4,0.0,0.0,0.0,0.0
accordance,4,0.0,0.0,0.0,0.0
fritz,4,0.02,0.02,0.0,0.06
liner,4,0.0,0.0,0.0,0.0
interim,4,0.0,0.0,0.0,0.0
onward,4,0.0,0.0,0.0,0.0
explosive,4,0.0,0.0,0.0,0.0
bust,4,0.0,0.0,0.0,0.0
gloucester,4,0.0,0.0,0.0,0.0
linking,4,0.0,0.0,0.0,0.01
accurate,4,0.0,0.0,0.0,0.01
torn,4,0.0,0.0,0.0,0.0
dismantled,4,0.0,0.0,0.0,0.0
750,4,0.0,0.0,0.0,0.0
talent,4,0.0,0.0,0.0,0.0
matching,4,0.0,0.0,0.0,0.0
casual,4,0.0,0.0,0.0,0.0
lent,4,0.0,0.0,0.0,0.0
desired,4,0.0,0.0,0.0,0.01
payment,4,0.0,0.0,0.0,0.0
tax,4,0.0,0.0,0.0,0.0
expand,4,0.0,0.0,0.0,0.01
reversed,4,0.0,0.0,0.0,0.0
register,4,0.0,0.0,0.0,0.0
negotiate,4,0.0,0.0,0.0,0.0
specialised,4,0.0,0.0,0.0,0.0
priest,4,0.0,0.0,0.0,0.01
technical,4,0.0,0.0,0.0,0.0
watches,4,0.0,0.0,0.0,0.0
promptly,4,0.0,0.0,0.0,0.0
canvas,4,0.0,0.0,0.0,0.01
revised,4,0.0,0.0,0.0,0.0
incorporating,4,0.0,0.0,0.0,0.0
six,4,0.01,0.0,0.01,0.01
pier,4,0.0,0.0,0.0,0.01
attack,4,0.01,0.0,0.0,0.01
frontier,4,0.0,0.0,0.0,0.01
officer,4,0.01,0.0,0.0,0.01
steep,4,0.01,0.01,0.0,0.02
assembly,4,0.0,0.0,0.0,0.01
janet,4,0.0,0.0,0.0,0.01
drums,4,0.01,0.0,0.0,0.01
owner,4,0.01,0.0,0.01,0.01
inches,4,0.0,0.0,0.0,0.01
august,4,0.01,0.01,0.0,0.02
johannes,4,0.01,0.0,0.0,0.01
meteor,4,0.0,0.0,0.0,0.01
contestant,4,0.0,0.0,0.0,0.01
drops,4,0.0,0.0,0.0,0.0
traveled,4,0.0,0.0,0.0,0.0
transmitter,4,0.0,0.0,0.0,0.0
divorced,4,0.0,0.0,0.0,0.0
chaired,4,0.0,0.0,0.0,0.0
casualties,4,0.0,0.0,0.0,0.0
mistress,4,0.0,0.0,0.0,0.0
kitty,4,0.12,0.12,0.0,0.47
compensation,4,0.0,0.0,0.0,0.01
servants,4,0.0,0.0,0.0,0.0
protests,4,0.0,0.0,0.0,0.0
escape,4,0.0,0.0,0.0,0.0
germans,4,0.0,0.0,0.0,0.01
civilians,4,0.0,0.0,0.0,0.0
24,4,0.0,0.0,0.0,0.01
skills,4,0.0,0.0,0.0,0.0
sherman,4,0.01,0.01,0.0,0.02
dispatched,4,0.01,0.01,0.0,0.03
staying,4,0.0,0.0,0.0,0.0
online,4,0.0,0.0,0.0,0.01
800,4,0.0,0.0,0.0,0.0
runner,4,0.01,0.0,0.0,0.02
unveiled,4,0.01,0.01,0.0,0.02
55,4,0.0,0.0,0.0,0.01
escapes,4,0.0,0.0,0.0,0.01
attempted,4,0.0,0.0,0.0,0.01
enters,4,0.01,0.0,0.0,0.01
enter,4,0.0,0.0,0.0,0.0
replace,4,0.0,0.0,0.0,0.01
1980s,4,0.0,0.0,0.0,0.0
1792,4,0.0,0.0,0.0,0.0
suppressed,4,0.0,0.0,0.0,0.0
framing,4,0.0,0.0,0.0,0.01
avant,4,0.0,0.0,0.0,0.0
unity,4,0.0,0.0,0.0,0.0
declare,4,0.0,0.0,0.0,0.01
heir,4,0.0,0.0,0.0,0.0
flank,4,0.0,0.0,0.0,0.0
delegation,4,0.0,0.0,0.0,0.0
chancellor,4,0.0,0.0,0.0,0.01
ludwig,4,0.0,0.0,0.0,0.0
launcher,4,0.01,0.01,0.0,0.02
salary,4,0.0,0.0,0.0,0.0
robbed,4,0.0,0.0,0.0,0.0
concord,4,0.0,0.0,0.0,0.01
pt,4,0.0,0.0,0.0,0.01
configured,4,0.0,0.0,0.0,0.0
huntington,4,0.0,0.0,0.0,0.0
prefix,4,0.0,0.0,0.0,0.01
conrad,4,0.0,0.0,0.0,0.0
crafts,4,0.0,0.0,0.0,0.0
benson,4,0.0,0.0,0.0,0.0
legally,4,0.0,0.0,0.0,0.0
marilyn,4,0.0,0.0,0.0,0.0
retire,4,0.0,0.0,0.0,0.0
numbering,4,0.01,0.01,0.0,0.02
1861,4,0.01,0.01,0.0,0.03
von,4,0.0,0.0,0.0,0.0
lyon,4,0.0,0.0,0.0,0.0
contacts,4,0.0,0.0,0.0,0.0
meter,4,0.0,0.0,0.0,0.0
desk,4,0.0,0.0,0.0,0.0
delhi,4,0.0,0.0,0.0,0.0
ambush,4,0.0,0.0,0.0,0.0
audio,4,0.0,0.0,0.0,0.0
metropolitan,4,0.0,0.0,0.0,0.0
dispute,4,0.0,0.0,0.0,0.0
enables,4,0.0,0.0,0.0,0.0
