context,p,r,f1,n_pos,total_pos,n_neg,total_neg
services,1.0,1.0,1.0,2,2,0,5
station,1.0,1.0,1.0,2,2,0,5
stop,1.0,1.0,1.0,2,2,0,5
lines,1.0,1.0,1.0,2,2,0,5
operates,1.0,1.0,1.0,2,2,0,5
interchange,1.0,1.0,1.0,2,2,0,5
rail,1.0,1.0,1.0,2,2,0,5
express,1.0,1.0,1.0,2,2,0,5
operator,1.0,1.0,1.0,2,2,0,5
line,1.0,1.0,1.0,2,2,0,5
connecting,1.0,1.0,1.0,2,2,0,5
truck,1.0,1.0,1.0,2,2,0,5
passengers,1.0,1.0,1.0,2,2,0,5
network,1.0,1.0,1.0,2,2,0,5
served,1.0,1.0,1.0,2,2,0,5
school,1.0,1.0,1.0,2,2,0,5
operate,1.0,1.0,1.0,2,2,0,5
railway,1.0,1.0,1.0,2,2,0,5
runs,1.0,1.0,1.0,2,2,0,5
regular,1.0,1.0,1.0,2,2,0,5
airport,1.0,1.0,1.0,2,2,0,5
coach,1.0,1.0,1.0,2,2,0,5
road,1.0,1.0,1.0,2,2,0,5
private,1.0,1.0,1.0,2,2,0,5
provided,1.0,1.0,1.0,2,2,0,5
car,1.0,1.0,1.0,2,2,0,5
town,1.0,1.0,1.0,2,2,0,5
regional,1.0,1.0,1.0,2,2,0,5
serves,1.0,1.0,1.0,2,2,0,5
between,1.0,1.0,1.0,2,2,0,5
state,1.0,1.0,1.0,2,2,0,5
floor,1.0,1.0,1.0,2,2,0,5
us,1.0,1.0,1.0,2,2,0,5
shopping,1.0,1.0,1.0,2,2,0,5
low,1.0,1.0,1.0,2,2,0,5
corporation,1.0,1.0,1.0,2,2,0,5
traveling,1.0,1.0,1.0,2,2,0,5
address,1.0,1.0,1.0,2,2,0,5
located,1.0,1.0,1.0,2,2,0,5
tours,1.0,1.0,1.0,2,2,0,5
nearby,1.0,1.0,1.0,2,2,0,5
along,1.0,1.0,1.0,2,2,0,5
major,1.0,1.0,1.0,2,2,0,5
number,1.0,1.0,1.0,2,2,0,5
sydney,1.0,1.0,1.0,2,2,0,5
preston,1.0,1.0,1.0,2,2,0,5
go,1.0,1.0,1.0,2,2,0,5
free,1.0,1.0,1.0,2,2,0,5
county,1.0,1.0,1.0,2,2,0,5
business,1.0,1.0,1.0,2,2,0,5
magic,1.0,1.0,1.0,2,2,0,5
trip,1.0,1.0,1.0,2,2,0,5
dedicated,1.0,1.0,1.0,2,2,0,5
systems,1.0,1.0,1.0,2,2,0,5
access,1.0,1.0,1.0,2,2,0,5
manufacturers,1.0,1.0,1.0,2,2,0,5
connector,1.0,1.0,1.0,2,2,0,5
open,1.0,1.0,1.0,2,2,0,5
underground,1.0,1.0,1.0,2,2,0,5
take,1.0,1.0,1.0,2,2,0,5
way,1.0,1.0,1.0,2,2,0,5
converted,1.0,1.0,1.0,2,2,0,5
charter,1.0,1.0,1.0,2,2,0,5
brisbane,1.0,1.0,1.0,2,2,0,5
towns,1.0,1.0,1.0,2,2,0,5
closed,1.0,1.0,1.0,2,2,0,5
offers,1.0,1.0,1.0,2,2,0,5
now,1.0,1.0,1.0,2,2,0,5
manhattan,1.0,1.0,1.0,2,2,0,5
village,1.0,1.0,1.0,2,2,0,5
passes,1.0,1.0,1.0,2,2,0,5
following,1.0,1.0,1.0,2,2,0,5
pass,1.0,1.0,1.0,2,2,0,5
35,1.0,1.0,1.0,2,2,0,5
within,1.0,1.0,1.0,2,2,0,5
computer,1.0,1.0,1.0,2,2,0,5
getting,1.0,1.0,1.0,2,2,0,5
market,1.0,1.0,1.0,2,2,0,5
district,1.0,1.0,1.0,2,2,0,5
heading,1.0,1.0,1.0,2,2,0,5
cost,1.0,1.0,1.0,2,2,0,5
expansion,1.0,1.0,1.0,2,2,0,5
facilities,1.0,1.0,1.0,2,2,0,5
bee,1.0,1.0,1.0,2,2,0,5
villages,1.0,1.0,1.0,2,2,0,5
discontinued,1.0,1.0,1.0,2,2,0,5
shared,1.0,1.0,1.0,2,2,0,5
locations,1.0,1.0,1.0,2,2,0,5
intersection,1.0,1.0,1.0,2,2,0,5
chester,1.0,1.0,1.0,2,2,0,5
designated,1.0,1.0,1.0,2,2,0,5
64,1.0,1.0,1.0,2,2,0,5
scheme,1.0,1.0,1.0,2,2,0,5
cards,1.0,1.0,1.0,2,2,0,5
oxford,1.0,1.0,1.0,2,2,0,5
currently,1.0,1.0,1.0,2,2,0,5
baltimore,1.0,1.0,1.0,2,2,0,5
includes,1.0,1.0,1.0,2,2,0,5
shops,1.0,1.0,1.0,2,2,0,5
broken,1.0,1.0,1.0,2,2,0,5
linked,1.0,1.0,1.0,2,2,0,5
extensive,1.0,1.0,1.0,2,2,0,5
additional,1.0,1.0,1.0,2,2,0,5
green,1.0,1.0,1.0,2,2,0,5
25,1.0,1.0,1.0,2,2,0,5
